#DELTA21, K = 0.844536
#Energy[eV]	Flux[ph/s/eV/100mA] 
3180.00	5.679991E+11 
3190.00	5.196838E+11 
3200.00	4.771754E+11 
3210.00	4.384026E+11 
3220.00	4.040920E+11 
3230.00	3.747531E+11 
3240.00	3.487648E+11 
3250.00	3.245308E+11 
3260.00	3.023966E+11 
3270.00	2.831304E+11 
3280.00	2.660706E+11 
3290.00	2.499874E+11 
3300.00	2.348854E+11 
3310.00	2.214877E+11 
3320.00	2.096646E+11 
3330.00	1.984949E+11 
3340.00	1.877692E+11 
3350.00	1.780374E+11 
3360.00	1.694708E+11 
3370.00	1.614368E+11 
3380.00	1.535767E+11 
3390.00	1.462893E+11 
3400.00	1.398643E+11 
3410.00	1.339015E+11 
3420.00	1.280015E+11 
3430.00	1.224017E+11 
3440.00	1.174199E+11 
3450.00	1.128781E+11 
3460.00	1.083677E+11 
3470.00	1.039862E+11 
3480.00	1.000358E+11 
3490.00	9.647430E+10 
3500.00	9.297841E+10 
3510.00	8.949581E+10 
3520.00	8.630846E+10 
3530.00	8.345699E+10 
3540.00	8.069488E+10 
3550.00	7.790587E+10 
3560.00	7.527943E+10 
3570.00	7.295137E+10 
3580.00	7.074095E+10 
3590.00	6.848181E+10 
3600.00	6.630258E+10 
3610.00	6.436173E+10 
3620.00	6.255786E+10 
3630.00	6.072169E+10 
3640.00	5.890423E+10 
3650.00	5.726450E+10 
3660.00	5.577559E+10 
3670.00	5.426466E+10 
3680.00	5.273807E+10 
3690.00	5.133671E+10 
3700.00	5.007966E+10 
3710.00	4.883004E+10 
3720.00	4.753997E+10 
3730.00	4.633238E+10 
3740.00	4.525479E+10 
3750.00	4.421844E+10 
3760.00	4.312851E+10 
3770.00	4.207773E+10 
3780.00	4.115718E+10 
3790.00	4.027916E+10 
3800.00	3.935562E+10 
3810.00	3.845411E+10 
3820.00	3.763734E+10 
3830.00	3.689020E+10 
3840.00	3.611232E+10 
3850.00	3.531587E+10 
3860.00	3.458873E+10 
3870.00	3.395710E+10 
3880.00	3.328626E+10 
3890.00	3.259728E+10 
3900.00	3.196440E+10 
3910.00	3.138014E+10 
3920.00	3.082900E+10 
3930.00	3.022958E+10 
3940.00	2.965465E+10 
3950.00	2.915774E+10 
3960.00	2.867427E+10 
3970.00	2.816171E+10 
3980.00	2.764365E+10 
3990.00	2.719711E+10 
4000.00	2.677662E+10 
4010.00	2.632812E+10 
4020.00	2.587219E+10 
4030.00	2.546244E+10 
4040.00	2.510043E+10 
4050.00	2.470938E+10 
4060.00	2.429825E+10 
4070.00	2.392985E+10 
4080.00	2.361373E+10 
4090.00	2.328168E+10 
4100.00	2.292380E+10 
4110.00	2.258791E+10 
4120.00	2.229782E+10 
4130.00	2.200653E+10 
4140.00	2.169021E+10 
4150.00	2.139072E+10 
4160.00	2.112769E+10 
4170.00	2.087751E+10 
4180.00	2.060444E+10 
4190.00	2.032399E+10 
4200.00	2.008206E+10 
4210.00	1.986321E+10 
4220.00	1.962735E+10 
4230.00	1.937734E+10 
4240.00	1.915631E+10 
4250.00	1.896313E+10 
4260.00	1.875923E+10 
4270.00	1.853498E+10 
4280.00	1.832959E+10 
4290.00	1.815717E+10 
4300.00	1.797836E+10 
4310.00	1.778568E+10 
4320.00	1.760938E+10 
4330.00	1.743347E+10 
4340.00	1.728583E+10 
4350.00	1.711737E+10 
4360.00	1.694586E+10 
4370.00	1.680035E+10 
4380.00	1.666639E+10 
4390.00	1.651674E+10 
4400.00	1.637464E+10 
4410.00	1.623854E+10 
4420.00	1.612737E+10 
4430.00	1.599935E+10 
4440.00	1.586536E+10 
4450.00	1.574612E+10 
4460.00	1.564509E+10 
4470.00	1.553831E+10 
4480.00	1.542201E+10 
4490.00	1.531300E+10 
4500.00	1.522305E+10 
4510.00	1.513996E+10 
4520.00	1.503868E+10 
4530.00	1.494001E+10 
4540.00	1.486014E+10 
4550.00	1.478482E+10 
4560.00	1.470334E+10 
4570.00	1.462255E+10 
4580.00	1.455448E+10 
4590.00	1.449664E+10 
4600.00	1.442532E+10 
4610.00	1.435072E+10 
4620.00	1.429440E+10 
4630.00	1.424477E+10 
4640.00	1.419734E+10 
4650.00	1.413771E+10 
4660.00	1.408522E+10 
4670.00	1.405403E+10 
4680.00	1.401682E+10 
4690.00	1.396904E+10 
4700.00	1.393563E+10 
4710.00	1.391001E+10 
4720.00	1.388627E+10 
4730.00	1.387700E+10 
4740.00	1.383824E+10 
4750.00	1.382642E+10 
4760.00	1.379812E+10 
4770.00	1.378460E+10 
4780.00	1.377278E+10 
4790.00	1.377574E+10 
4800.00	1.378086E+10 
4810.00	1.377668E+10 
4820.00	1.379907E+10 
4830.00	1.380546E+10 
4840.00	1.382335E+10 
4850.00	1.384418E+10 
4860.00	1.386716E+10 
4870.00	1.389080E+10 
4880.00	1.392656E+10 
4890.00	1.396478E+10 
4900.00	1.400734E+10 
4910.00	1.405612E+10 
4920.00	1.412712E+10 
4930.00	1.420280E+10 
4940.00	1.428369E+10 
4950.00	1.437810E+10 
4960.00	1.449862E+10 
4970.00	1.463171E+10 
4980.00	1.478512E+10 
4990.00	1.495179E+10 
5000.00	1.515081E+10 
5010.00	1.538533E+10 
5020.00	1.566056E+10 
5030.00	1.596643E+10 
5040.00	1.630058E+10 
5050.00	1.666900E+10 
5060.00	1.708238E+10 
5070.00	1.754850E+10 
5080.00	1.808778E+10 
5090.00	1.870749E+10 
5100.00	1.941156E+10 
5110.00	2.021272E+10 
5120.00	2.115235E+10 
5130.00	2.223520E+10 
5140.00	2.349300E+10 
5150.00	2.494290E+10 
5160.00	2.663567E+10 
5170.00	2.860494E+10 
5180.00	3.090519E+10 
5190.00	3.356614E+10 
5200.00	3.666275E+10 
5210.00	4.024778E+10 
5220.00	4.438614E+10 
5230.00	4.914719E+10 
5240.00	5.460055E+10 
5250.00	6.084158E+10 
5260.00	6.794571E+10 
5270.00	7.602782E+10 
5280.00	8.522097E+10 
5290.00	9.567582E+10 
5300.00	1.075634E+11 
5310.00	1.210894E+11 
5320.00	1.364850E+11 
5330.00	1.540552E+11 
5340.00	1.741246E+11 
5350.00	1.970638E+11 
5360.00	2.232990E+11 
5370.00	2.532880E+11 
5380.00	2.874979E+11 
5390.00	3.263532E+11 
5400.00	3.702636E+11 
5410.00	4.196192E+11 
5420.00	4.747938E+11 
5430.00	5.361932E+11 
5440.00	6.042987E+11 
5450.00	6.797652E+11 
5460.00	7.634339E+11 
5470.00	8.563485E+11 
5480.00	9.597574E+11 
5490.00	1.075020E+12 
5500.00	1.203483E+12 
5510.00	1.346281E+12 
5520.00	1.504222E+12 
5530.00	1.677767E+12 
5540.00	1.867201E+12 
5550.00	2.072920E+12 
5560.00	2.295738E+12 
5570.00	2.537078E+12 
5580.00	2.798852E+12 
5590.00	3.082951E+12 
5600.00	3.390643E+12 
5610.00	3.722203E+12 
5620.00	4.077076E+12 
5630.00	4.454583E+12 
5640.00	4.854600E+12 
5650.00	5.277685E+12 
5660.00	5.724367E+12 
5670.00	6.194154E+12 
5680.00	6.685269E+12 
5690.00	7.195261E+12 
5700.00	7.721773E+12 
5710.00	8.262416E+12 
5720.00	8.813997E+12 
5730.00	9.372227E+12 
5740.00	9.932005E+12 
5750.00	1.048760E+13 
5760.00	1.103244E+13 
5770.00	1.155888E+13 
5780.00	1.205820E+13 
5790.00	1.252056E+13 
5800.00	1.293460E+13 
5810.00	1.328615E+13 
5820.00	1.355525E+13 
5830.00	1.371418E+13 
5840.00	1.373402E+13 
5850.00	1.360102E+13 
5860.00	1.332650E+13 
5870.00	1.293610E+13 
5880.00	1.245100E+13 
5890.00	1.188063E+13 
5900.00	1.122658E+13 
5910.00	1.048776E+13 
5920.00	9.662954E+12 
5930.00	8.751627E+12 
5940.00	7.755082E+12 
5950.00	6.673477E+12 
5960.00	5.511390E+12 
5970.00	4.276653E+12 
5980.00	2.995365E+12 
5990.00	1.770534E+12 
6000.00	8.316948E+11 
6010.00	3.396073E+11 
6020.00	1.706587E+11 
6030.00	1.203884E+11 
6040.00	8.770322E+10 
6050.00	7.348727E+10 
6060.00	6.318365E+10 
6070.00	5.528656E+10 
6080.00	4.901453E+10 
6090.00	4.390344E+10 
6100.00	3.965829E+10 
6110.00	3.607472E+10 
6120.00	3.301329E+10 
6130.00	3.036746E+10 
