#Energy[eV]	Flux[ph/s/0.1%bw/100mA] 
5790.00	3.141106E+12 
5800.00	2.385600E+12 
5810.00	2.060187E+12 
5820.00	1.765801E+12 
5830.00	1.428042E+12 
5840.00	1.228230E+12 
5850.00	1.129730E+12 
5860.00	9.895675E+11 
5870.00	8.429847E+11 
5880.00	7.716268E+11 
5890.00	7.231505E+11 
5900.00	6.395005E+11 
5910.00	5.671822E+11 
5920.00	5.379685E+11 
5930.00	5.054267E+11 
5940.00	4.509382E+11 
5950.00	4.139542E+11 
5960.00	4.001511E+11 
5970.00	3.744106E+11 
5980.00	3.380464E+11 
5990.00	3.194564E+11 
6000.00	3.110267E+11 
6010.00	2.894576E+11 
6020.00	2.655023E+11 
6030.00	2.566437E+11 
6040.00	2.496019E+11 
6050.00	2.315251E+11 
6060.00	2.163893E+11 
6070.00	2.124007E+11 
6080.00	2.053258E+11 
6090.00	1.906193E+11 
6100.00	1.817178E+11 
6110.00	1.797787E+11 
6120.00	1.724034E+11 
6130.00	1.609910E+11 
6140.00	1.563282E+11 
6150.00	1.548372E+11 
6160.00	1.474178E+11 
6170.00	1.391160E+11 
6180.00	1.371159E+11 
6190.00	1.352657E+11 
6200.00	1.282227E+11 
6210.00	1.226827E+11 
6220.00	1.221208E+11 
6230.00	1.196175E+11 
6240.00	1.133863E+11 
6250.00	1.101408E+11 
6260.00	1.101075E+11 
6270.00	1.070019E+11 
6280.00	1.019030E+11 
6290.00	1.003904E+11 
6300.00	1.002826E+11 
6310.00	9.682579E+10 
6320.00	9.301934E+10 
6330.00	9.267101E+10 
6340.00	9.215484E+10 
6350.00	8.866539E+10 
6360.00	8.616628E+10 
6370.00	8.644640E+10 
6380.00	8.540631E+10 
6390.00	8.220674E+10 
6400.00	8.088243E+10 
6410.00	8.135521E+10 
6420.00	7.984485E+10 
6430.00	7.720543E+10 
6440.00	7.682151E+10 
6450.00	7.716493E+10 
6460.00	7.535482E+10 
6470.00	7.344103E+10 
6480.00	7.371370E+10 
6490.00	7.374286E+10 
6500.00	7.186303E+10 
6510.00	7.073297E+10 
6520.00	7.136500E+10 
6530.00	7.101916E+10 
6540.00	6.930838E+10 
6550.00	6.891717E+10 
6560.00	6.965198E+10 
6570.00	6.898438E+10 
6580.00	6.764324E+10 
6590.00	6.787604E+10 
6600.00	6.851555E+10 
6610.00	6.765292E+10 
6620.00	6.682493E+10 
6630.00	6.751289E+10 
6640.00	6.793924E+10 
6650.00	6.707246E+10 
6660.00	6.681718E+10 
6670.00	6.778565E+10 
6680.00	6.798858E+10 
6690.00	6.729150E+10 
6700.00	6.761006E+10 
6710.00	6.869448E+10 
6720.00	6.873016E+10 
6730.00	6.837799E+10 
6740.00	6.922227E+10 
6750.00	7.030514E+10 
6760.00	7.030267E+10 
6770.00	7.043328E+10 
6780.00	7.171622E+10 
6790.00	7.275726E+10 
6800.00	7.289654E+10 
6810.00	7.361439E+10 
6820.00	7.525188E+10 
6830.00	7.631434E+10 
6840.00	7.680715E+10 
6850.00	7.820300E+10 
6860.00	8.018921E+10 
6870.00	8.143982E+10 
6880.00	8.258915E+10 
6890.00	8.480562E+10 
6900.00	8.728748E+10 
6910.00	8.912036E+10 
6920.00	9.136488E+10 
6930.00	9.474946E+10 
6940.00	9.819538E+10 
6950.00	1.013481E+11 
6960.00	1.054849E+11 
6970.00	1.108303E+11 
6980.00	1.162959E+11 
6990.00	1.221485E+11 
7000.00	1.296748E+11 
7010.00	1.386897E+11 
7020.00	1.484089E+11 
7030.00	1.597062E+11 
7040.00	1.738023E+11 
7050.00	1.903523E+11 
7060.00	2.092069E+11 
7070.00	2.318855E+11 
7080.00	2.595676E+11 
7090.00	2.921024E+11 
7100.00	3.302043E+11 
7110.00	3.759089E+11 
7120.00	4.303422E+11 
7130.00	4.938063E+11 
7140.00	5.680075E+11 
7150.00	6.556264E+11 
7160.00	7.583645E+11 
7170.00	8.780443E+11 
7180.00	1.018405E+12 
7190.00	1.183715E+12 
7200.00	1.377226E+12 
7210.00	1.602690E+12 
7220.00	1.865196E+12 
7230.00	2.169302E+12 
7240.00	2.518718E+12 
7250.00	2.918664E+12 
7260.00	3.376335E+12 
7270.00	3.898975E+12 
7280.00	4.493889E+12 
7290.00	5.169496E+12 
7300.00	5.933891E+12 
7310.00	6.793257E+12 
7320.00	7.753606E+12 
7330.00	8.822604E+12 
7340.00	1.000774E+13 
7350.00	1.131444E+13 
7360.00	1.274678E+13 
7370.00	1.430750E+13 
7380.00	1.599614E+13 
7390.00	1.780863E+13 
7400.00	1.973829E+13 
7410.00	2.177417E+13 
7420.00	2.389822E+13 
7430.00	2.608510E+13 
7440.00	2.830217E+13 
7450.00	3.050579E+13 
7460.00	3.263700E+13 
7470.00	3.461947E+13 
7480.00	3.635941E+13 
7490.00	3.775295E+13 
7500.00	3.870862E+13 
7510.00	3.917404E+13 
7520.00	3.914340E+13 
7530.00	3.863951E+13 
7540.00	3.768800E+13 
7550.00	3.629895E+13 
7560.00	3.446009E+13 
7570.00	3.214467E+13 
7580.00	2.932828E+13 
7590.00	2.599625E+13 
7600.00	2.215008E+13 
7610.00	1.786059E+13 
7620.00	1.337954E+13 
7630.00	9.141047E+12 
7640.00	5.670489E+12 
7650.00	3.279731E+12 
7660.00	1.915902E+12 
7670.00	1.255056E+12 
7680.00	9.439096E+11 
7690.00	7.475087E+11 
7700.00	6.264942E+11 
7710.00	5.393132E+11 
7720.00	4.725423E+11 
7730.00	4.179103E+11 
7740.00	3.734871E+11 
7750.00	3.375204E+11 
7760.00	3.068456E+11 
7770.00	2.801116E+11 
7780.00	2.574926E+11 
7790.00	2.381496E+11 
7800.00	2.208052E+11 
7810.00	2.053421E+11 
7820.00	1.919785E+11 
7830.00	1.801019E+11 
7840.00	1.691546E+11 
7850.00	1.593232E+11 
7860.00	1.506756E+11 
7870.00	1.427577E+11 
