1.000000e-01 5.954000e+10
2.109548e+00 2.103469e+10
4.119095e+00 1.569587e+10
6.128643e+00 1.262834e+10
8.138191e+00 1.046581e+10
1.014774e+01 8.807430e+09
1.215729e+01 7.481934e+09
1.416683e+01 6.398042e+09
1.617638e+01 5.496115e+09
1.818593e+01 4.739276e+09
2.019548e+01 4.098396e+09
2.220503e+01 3.552798e+09
2.421457e+01 3.086194e+09
2.622412e+01 2.685000e+09
2.823367e+01 2.340209e+09
3.024322e+01 2.042560e+09
3.225276e+01 1.785102e+09
3.426231e+01 1.561348e+09
3.627186e+01 1.367900e+09
3.828141e+01 1.198942e+09
4.029095e+01 1.052298e+09
4.230050e+01 9.238660e+08
4.431005e+01 8.120055e+08
4.631960e+01 7.146004e+08
4.832915e+01 6.290199e+08
5.033869e+01 5.539003e+08
5.234824e+01 4.883358e+08
5.435779e+01 4.308490e+08
5.636734e+01 3.801018e+08
5.837688e+01 3.356892e+08
6.038643e+01 2.965708e+08
6.239598e+01 2.621710e+08
6.440553e+01 2.318680e+08
6.641508e+01 2.051634e+08
6.842462e+01 1.816192e+08
7.043417e+01 1.608523e+08
7.244372e+01 1.425074e+08
7.445327e+01 1.263167e+08
7.646281e+01 1.119874e+08
7.847236e+01 9.933505e+07
8.048191e+01 8.813928e+07
8.249146e+01 7.823487e+07
8.450101e+01 6.946425e+07
8.651055e+01 6.170217e+07
8.852010e+01 5.481219e+07
9.052965e+01 4.871411e+07
9.253920e+01 4.331311e+07
9.454874e+01 3.852247e+07
9.655829e+01 3.426264e+07
9.856784e+01 3.048085e+07
1.005774e+02 2.712339e+07
1.025869e+02 2.414160e+07
1.045965e+02 2.149212e+07
1.066060e+02 1.914333e+07
1.086156e+02 1.704869e+07
1.106251e+02 1.518814e+07
1.126347e+02 1.353331e+07
1.146442e+02 1.206120e+07
1.166538e+02 1.075125e+07
1.186633e+02 9.585111e+06
1.206729e+02 8.547308e+06
1.226824e+02 7.623384e+06
1.246920e+02 6.800131e+06
1.267015e+02 6.065988e+06
1.287111e+02 5.413348e+06
1.307206e+02 4.830057e+06
1.327302e+02 4.310980e+06
1.347397e+02 3.848947e+06
1.367492e+02 3.435705e+06
1.387588e+02 3.068808e+06
1.407683e+02 2.739488e+06
1.427779e+02 2.447454e+06
1.447874e+02 2.185627e+06
1.467970e+02 1.952767e+06
1.488065e+02 1.745013e+06
1.508161e+02 1.558709e+06
1.528256e+02 1.393009e+06
1.548352e+02 1.245315e+06
1.568447e+02 1.113090e+06
1.588543e+02 9.950368e+05
1.608638e+02 8.896310e+05
1.628734e+02 7.954220e+05
1.648829e+02 7.112219e+05
1.668925e+02 6.360392e+05
1.689020e+02 5.688976e+05
1.709116e+02 5.087647e+05
1.729211e+02 4.550953e+05
1.749307e+02 4.071252e+05
1.769402e+02 3.642992e+05
1.789497e+02 3.259071e+05
1.809593e+02 2.916755e+05
1.829688e+02 2.609439e+05
1.849784e+02 2.335582e+05
1.869879e+02 2.090195e+05
1.889975e+02 1.871190e+05
1.910070e+02 1.674594e+05
1.930166e+02 1.499353e+05
1.950261e+02 1.341756e+05
1.970357e+02 1.201813e+05
1.990452e+02 1.075612e+05
2.010548e+02 9.632811e+04
2.030643e+02 8.626106e+04
2.050739e+02 7.724487e+04
2.070834e+02 6.917962e+04
2.090930e+02 6.196109e+04
2.111025e+02 5.549196e+04
2.131121e+02 4.970707e+04
2.151216e+02 4.452846e+04
2.171312e+02 3.989082e+04
2.191407e+02 3.573830e+04
2.211503e+02 3.201397e+04
2.231598e+02 2.867937e+04
2.251693e+02 2.569737e+04
2.271789e+02 2.303129e+04
