#Energy[eV]	Flux[ph/s/eV/100mA] 
5510.00	1.405414E+10 
5520.00	1.353570E+10 
5530.00	1.306411E+10 
5540.00	1.263351E+10 
5550.00	1.224079E+10 
5560.00	1.188242E+10 
5570.00	1.155490E+10 
5580.00	1.125714E+10 
5590.00	1.098231E+10 
5600.00	1.073395E+10 
5610.00	1.050691E+10 
5620.00	1.029927E+10 
5630.00	1.011161E+10 
5640.00	9.941225E+09 
5650.00	9.787868E+09 
5660.00	9.649096E+09 
5670.00	9.523802E+09 
5680.00	9.415719E+09 
5690.00	9.318320E+09 
5700.00	9.233282E+09 
5710.00	9.160814E+09 
5720.00	9.099596E+09 
5730.00	9.050607E+09 
5740.00	9.011985E+09 
5750.00	8.982571E+09 
5760.00	8.965510E+09 
5770.00	8.958688E+09 
5780.00	8.960904E+09 
5790.00	8.972586E+09 
5800.00	8.995388E+09 
5810.00	9.026147E+09 
5820.00	9.070930E+09 
5830.00	9.119249E+09 
5840.00	9.180982E+09 
5850.00	9.256870E+09 
5860.00	9.338231E+09 
5870.00	9.432473E+09 
5880.00	9.539468E+09 
5890.00	9.656689E+09 
5900.00	9.787136E+09 
5910.00	9.929955E+09 
5920.00	1.008747E+10 
5930.00	1.025572E+10 
5940.00	1.044081E+10 
5950.00	1.064288E+10 
5960.00	1.086083E+10 
5970.00	1.109719E+10 
5980.00	1.135170E+10 
5990.00	1.162764E+10 
6000.00	1.192860E+10 
6010.00	1.225022E+10 
6020.00	1.259804E+10 
6030.00	1.297388E+10 
6040.00	1.338309E+10 
6050.00	1.382835E+10 
6060.00	1.431987E+10 
6070.00	1.487270E+10 
6080.00	1.550400E+10 
6090.00	1.623168E+10 
6100.00	1.708296E+10 
6110.00	1.808773E+10 
6120.00	1.926975E+10 
6130.00	2.066674E+10 
6140.00	2.235511E+10 
6150.00	2.443279E+10 
6160.00	2.702306E+10 
6170.00	3.027818E+10 
6180.00	3.438961E+10 
6190.00	3.959826E+10 
6200.00	4.619861E+10 
6210.00	5.454874E+10 
6220.00	6.507020E+10 
6230.00	7.825086E+10 
6240.00	9.463315E+10 
6250.00	1.147710E+11 
6260.00	1.391512E+11 
6270.00	1.680917E+11 
6280.00	2.015884E+11 
6290.00	2.391712E+11 
6300.00	2.797548E+11 
6310.00	3.215421E+11 
6320.00	3.620007E+11 
6330.00	3.980363E+11 
6340.00	4.265618E+11 
6350.00	4.459067E+11 
6360.00	4.586043E+11 
6370.00	4.764348E+11 
6380.00	5.289702E+11 
6390.00	6.778905E+11 
6400.00	1.041481E+12 
6410.00	1.839505E+12 
6420.00	3.478194E+12 
6430.00	6.665783E+12 
6440.00	1.233670E+13 
6450.00	2.091798E+13 
6460.00	3.132680E+13 
6470.00	4.155788E+13 
6480.00	5.061551E+13 
6490.00	5.783800E+13 
6500.00	5.836516E+13 
6510.00	4.474532E+13 
6520.00	2.247312E+13 
6530.00	7.151311E+12 
6540.00	1.869202E+12 
6550.00	7.291451E+11 
6560.00	4.451430E+11 
6570.00	3.178536E+11 
6580.00	2.418228E+11 
6590.00	1.914137E+11 
6600.00	1.559118E+11 
6610.00	1.298232E+11 
6620.00	1.100215E+11 
6630.00	9.460111E+10 
6640.00	8.234086E+10 
6650.00	7.241856E+10 
6660.00	6.427288E+10 
6670.00	5.749626E+10 
6680.00	5.179755E+10 
6690.00	4.695868E+10 
6700.00	4.281400E+10 
6710.00	3.923881E+10 
6720.00	3.613145E+10 
6730.00	3.341438E+10 
6740.00	3.102318E+10 
6750.00	2.891186E+10 
6760.00	2.703785E+10 
6770.00	2.536560E+10 
6780.00	2.386958E+10 
6790.00	2.252652E+10 
6800.00	2.131635E+10 
6810.00	2.021977E+10 
6820.00	1.922777E+10 
6830.00	1.832519E+10 
6840.00	1.750646E+10 
6850.00	1.675684E+10 
6860.00	1.607293E+10 
6870.00	1.544733E+10 
6880.00	1.487501E+10 
6890.00	1.434897E+10 
6900.00	1.386576E+10 
6910.00	1.342179E+10 
6920.00	1.301261E+10 
6930.00	1.263644E+10 
6940.00	1.229037E+10 
6950.00	1.197125E+10 
6960.00	1.167819E+10 
6970.00	1.140994E+10 
6980.00	1.116469E+10 
