#Energy[eV]    Flux (2X2)mrad^2 [ph/s/100mA]    Flux Rh (2X2)mrad^2 [ph/s/100mA]    Flux Pt (2X2)mrad^2 [ph/s/100mA]    Flux (1.1X0.23)mrad^2 [ph/s/100mA]    Flux Rh (1.1X0.23)mrad^2 [ph/s/100mA]    Flux Pt (1.1X0.23)mrad^2 [ph/s/100mA]  
10000.00	1.529619E+12	1.356294E+12	1.416749E+12	4.835142E+11	4.287258E+11	4.478357E+11
30000.00	5.858753E+10	3.804072E+07	4.659773E+10	2.704891E+10	1.756278E+07	2.151341E+10
40000.00	2.415600E+10	9.141664E+05	1.337093E+09	1.178257E+10	4.459031E+05	6.521938E+08
50000.00	5.343165E+09	2.705108E+04	9.066343E+06	2.692186E+09	1.362985E+04	4.568132E+06
70000.00	6.555972E+08	1.849651E+02	3.092628E+04	3.459050E+08	9.759097E+01	1.631727E+04
80000.00	3.641236E+08	3.365917E+01	4.715620E+03	1.962431E+08	1.814049E+01	2.541466E+03
90000.00	1.071334E+08	3.734854E+00	5.360245E+02	5.901928E+07	2.057514E+00	2.952933E+02
110000.00	2.170314E+07	1.457534E-01	1.992185E+01	1.250611E+07	8.398818E-02	1.147967E+01
120000.00	1.485490E+07	4.905918E-02	6.565691E+00	8.759106E+06	2.892746E-02	3.871421E+00
130000.00	4.999522E+06	8.610193E-03	1.132567E+00	3.015966E+06	5.194106E-03	6.832223E-01
150000.00	1.209986E+06	6.530024E-04	8.368494E-02	7.631836E+05	4.118731E-04	5.278323E-02
160000.00	8.797339E+05	2.816749E-04	3.578613E-02	5.670409E+05	1.815562E-04	2.306629E-02
170000.00	2.881008E+05	5.652166E-05	7.120638E-03	1.895389E+05	3.718509E-05	4.684603E-03
190000.00	7.610278E+04	6.086510E-06	7.565100E-04	5.196132E+04	4.155737E-06	5.165285E-04
200000.00	5.337575E+04	2.823630E-06	3.490670E-04	3.703623E+04	1.959254E-06	2.422098E-04
210000.00	1.887812E+04	6.741925E-07	8.295471E-05	1.330133E+04	4.750289E-07	5.844901E-05
230000.00	5.328071E+03	9.151601E-08	1.117272E-05	3.849654E+03	6.612243E-08	8.072546E-06
240000.00	3.600026E+03	4.391420E-08	5.343882E-06	2.628651E+03	3.206508E-08	3.901973E-06
250000.00	1.358176E+03	1.193307E-08	1.447922E-06	1.001066E+03	8.795465E-09	1.067215E-06
270000.00	3.345275E+02	1.583820E-09	1.912239E-07	2.498213E+02	1.182779E-09	1.428038E-07
280000.00	2.634211E+02	9.312990E-10	1.122031E-07	1.977284E+02	6.990490E-10	8.422160E-08
290000.00	9.467865E+01	2.525360E-10	3.036760E-08	7.133323E+01	1.902670E-10	2.287970E-08
310000.00	2.450313E+01	3.826900E-11	4.586248E-09	1.851997E+01	2.892400E-11	3.466380E-09
320000.00	1.893923E+01	2.292800E-11	2.743645E-09	1.431758E+01	1.733300E-11	2.074127E-09
330000.00	6.720861E+00	6.357000E-12	7.596020E-10	5.075723E+00	4.801000E-12	5.736660E-10
350000.00	1.842165E+00	1.087000E-12	1.295630E-10	1.385858E+00	8.180000E-13	9.747000E-11
360000.00	1.259117E+00	5.930000E-13	7.057500E-11	9.441877E-01	4.440000E-13	5.292300E-11
370000.00	5.059660E-01	1.910000E-13	2.274400E-11	3.780757E-01	1.430000E-13	1.699500E-11

