#Energy[eV]    Flux (2X2)mrad^2 [ph/s/100mA]    Flux Rh (2X2)mrad^2 [ph/s/100mA]    Flux Pt (2X2)mrad^2 [ph/s/100mA]    Flux (1.1X0.23)mrad^2 [ph/s/100mA]    Flux Rh (1.1X0.23)mrad^2 [ph/s/100mA]    Flux Pt (1.1X0.23)mrad^2 [ph/s/100mA]  
8000.000	1.471788E+12	1.288728E+12	1.355070E+12	4.222471E+11	3.697282E+11	3.887612E+11
24000.00	7.240253E+10	5.433757E+08	5.865493E+10	3.157397E+10	2.369603E+08	2.557879E+10
32000.00	3.317545E+10	1.099577E+07	2.582520E+10	1.553279E+10	5.148233E+06	1.209139E+10
40000.00	8.101317E+09	3.065885E+05	4.484274E+08	3.951580E+09	1.495447E+05	2.187295E+08
56000.00	1.237971E+09	2.333877E+03	5.714663E+05	6.329924E+08	1.193345E+03	2.921990E+05
64000.00	7.737633E+08	4.652706E+02	8.873526E+04	4.030805E+08	2.423758E+02	4.622531E+04
72000.00	2.585140E+08	5.757452E+01	9.238813E+03	1.369673E+08	3.050446E+01	4.894960E+03
88000.00	6.658650E+07	2.794439E+00	4.028761E+02	3.651088E+07	1.532254E+00	2.209061E+02
96000.00	4.962576E+07	1.016842E+00	1.439892E+02	2.769924E+07	5.675630E-01	8.036938E+01
104000.00	1.855245E+07	1.971270E-01	2.734163E+01	1.054387E+07	1.120327E-01	1.553900E+01
120000.00	5.546280E+06	1.831691E-02	2.451390E+00	3.270331E+06	1.080046E-02	1.445448E+00
128000.00	4.367094E+06	8.531000E-03	1.125637E+00	2.622295E+06	5.122583E-03	6.759075E-01
136000.00	1.663542E+06	1.986223E-03	2.589149E-01	1.017514E+06	1.214884E-03	1.583667E-01
152000.00	5.464611E+05	2.649351E-04	3.388854E-02	3.461857E+05	1.678377E-04	2.146855E-02
160000.00	4.341180E+05	1.389967E-04	1.765920E-02	2.798149E+05	8.959167E-05	1.138241E-02
168000.00	1.561351E+05	3.370410E-05	4.252655E-03	1.023108E+05	2.208533E-05	2.786644E-03
184000.00	5.556543E+04	5.756122E-06	7.180532E-04	3.753481E+04	3.888298E-06	4.850497E-04
192000.00	4.334748E+04	3.186213E-06	3.955750E-04	2.968551E+04	2.182003E-06	2.709003E-04
200000.00	1.891241E+04	1.000485E-06	1.236835E-04	1.312289E+04	6.942143E-07	8.582118E-05
216000.00	5.594497E+03	1.592619E-07	1.954601E-05	3.974375E+03	1.131409E-07	1.388564E-05
224000.00	4.854718E+03	1.031399E-07	1.261896E-05	3.484215E+03	7.402318E-08	9.056584E-06
232000.00	1.709239E+03	2.738338E-08	3.340838E-06	1.238474E+03	1.984135E-08	2.420692E-06
248000.00	5.772837E+02	5.410303E-09	6.568329E-07	4.245605E+02	3.978981E-09	4.830645E-07
256000.00	4.740160E+02	3.442067E-09	4.169859E-07	3.509024E+02	2.548077E-09	3.086844E-07
264000.00	1.758654E+02	9.973510E-10	1.205831E-07	1.308997E+02	7.423450E-10	8.975206E-08
280000.00	7.028179E+01	2.484740E-10	2.993624E-08	5.275473E+01	1.865090E-10	2.247066E-08
288000.00	5.274809E+01	1.487340E-10	1.789186E-08	3.969971E+01	1.119410E-10	1.346592E-08
296000.00	2.260171E+01	5.114800E-11	6.143928E-09	1.705001E+01	3.858400E-11	4.634783E-09
312000.00	7.125120E+00	1.056800E-11	1.266152E-09	5.386011E+00	7.989000E-12	9.571080E-10
320000.00	7.479443E+00	9.055000E-12	1.083515E-09	5.654271E+00	6.845000E-12	8.191100E-10
328000.00	2.675798E+00	2.657000E-12	3.176210E-10	2.021995E+00	2.008000E-12	2.400130E-10
344000.00	8.881663E-01	6.020000E-13	7.180800E-11	6.692567E-01	4.540000E-13	5.410900E-11
352000.00	8.240600E-01	4.640000E-13	5.535700E-11	6.196827E-01	3.490000E-13	4.162800E-11
360000.00	3.852479E-01	1.810000E-13	2.159400E-11	2.888900E-01	1.360000E-13	1.619300E-11

