#     Energy       Flux            PL            PC          PL45
#         eV  ph/s/0.1%             -             -             -
8.87681e+04  2.166e+11  8.640114e-01  0.000000e+00  0.000000e+00
8.88680e+04  2.155e+11  8.640624e-01  0.000000e+00  0.000000e+00
8.89678e+04  2.144e+11  8.641134e-01  0.000000e+00  0.000000e+00
8.90677e+04  2.134e+11  8.641644e-01  0.000000e+00  0.000000e+00
8.91675e+04  2.123e+11  8.642154e-01  0.000000e+00  0.000000e+00
8.92674e+04  2.113e+11  8.642663e-01  0.000000e+00  0.000000e+00
8.93672e+04  2.102e+11  8.643172e-01  0.000000e+00  0.000000e+00
8.94671e+04  2.092e+11  8.643682e-01  0.000000e+00  0.000000e+00
8.95669e+04  2.082e+11  8.644191e-01  0.000000e+00  0.000000e+00
8.96668e+04  2.072e+11  8.644700e-01  0.000000e+00  0.000000e+00
8.97666e+04  2.061e+11  8.645208e-01  0.000000e+00  0.000000e+00
8.98665e+04  2.051e+11  8.645717e-01  0.000000e+00  0.000000e+00
8.99663e+04  2.041e+11  8.646226e-01  0.000000e+00  0.000000e+00
9.00662e+04  2.031e+11  8.646734e-01  0.000000e+00  0.000000e+00
9.01660e+04  2.021e+11  8.647242e-01  0.000000e+00  0.000000e+00
9.02659e+04  2.011e+11  8.647751e-01  0.000000e+00  0.000000e+00
9.03657e+04  2.001e+11  8.648259e-01  0.000000e+00  0.000000e+00
9.04656e+04  1.991e+11  8.648767e-01  0.000000e+00  0.000000e+00
9.05654e+04  1.981e+11  8.649274e-01  0.000000e+00  0.000000e+00
9.06653e+04  1.972e+11  8.649782e-01  0.000000e+00  0.000000e+00
9.07651e+04  1.962e+11  8.650290e-01  0.000000e+00  0.000000e+00
9.08650e+04  1.952e+11  8.650797e-01  0.000000e+00  0.000000e+00
9.09648e+04  1.943e+11  8.651305e-01  0.000000e+00  0.000000e+00
9.10647e+04  1.933e+11  8.651812e-01  0.000000e+00  0.000000e+00
9.11645e+04  1.923e+11  8.652319e-01  0.000000e+00  0.000000e+00
9.12644e+04  1.914e+11  8.652826e-01  0.000000e+00  0.000000e+00
9.13642e+04  1.904e+11  8.653333e-01  0.000000e+00  0.000000e+00
9.14641e+04  1.895e+11  8.653840e-01  0.000000e+00  0.000000e+00
9.15639e+04  1.886e+11  8.654347e-01  0.000000e+00  0.000000e+00
9.16638e+04  1.876e+11  8.654853e-01  0.000000e+00  0.000000e+00
9.17636e+04  1.867e+11  8.655360e-01  0.000000e+00  0.000000e+00
9.18635e+04  1.858e+11  8.655866e-01  0.000000e+00  0.000000e+00
9.19633e+04  1.849e+11  8.656373e-01  0.000000e+00  0.000000e+00
9.20632e+04  1.840e+11  8.656879e-01  0.000000e+00  0.000000e+00
9.21630e+04  1.830e+11  8.657385e-01  0.000000e+00  0.000000e+00
9.22629e+04  1.821e+11  8.657891e-01  0.000000e+00  0.000000e+00
9.23627e+04  1.812e+11  8.658397e-01  0.000000e+00  0.000000e+00
9.24626e+04  1.803e+11  8.658903e-01  0.000000e+00  0.000000e+00
9.25624e+04  1.794e+11  8.659409e-01  0.000000e+00  0.000000e+00
9.26623e+04  1.786e+11  8.659915e-01  0.000000e+00  0.000000e+00
9.27621e+04  1.777e+11  8.660420e-01  0.000000e+00  0.000000e+00
9.28620e+04  1.768e+11  8.660926e-01  0.000000e+00  0.000000e+00
9.29618e+04  1.759e+11  8.661431e-01  0.000000e+00  0.000000e+00
9.30617e+04  1.751e+11  8.661937e-01  0.000000e+00  0.000000e+00
9.31615e+04  1.742e+11  8.662442e-01  0.000000e+00  0.000000e+00
9.32614e+04  1.733e+11  8.662947e-01  0.000000e+00  0.000000e+00
9.33612e+04  1.725e+11  8.663452e-01  0.000000e+00  0.000000e+00
9.34611e+04  1.716e+11  8.663957e-01  0.000000e+00  0.000000e+00
9.35609e+04  1.708e+11  8.664462e-01  0.000000e+00  0.000000e+00
9.36608e+04  1.699e+11  8.664967e-01  0.000000e+00  0.000000e+00
9.37606e+04  1.691e+11  8.665472e-01  0.000000e+00  0.000000e+00
9.38605e+04  1.682e+11  8.665977e-01  0.000000e+00  0.000000e+00
9.39603e+04  1.674e+11  8.666481e-01  0.000000e+00  0.000000e+00
9.40602e+04  1.666e+11  8.666986e-01  0.000000e+00  0.000000e+00
9.41600e+04  1.657e+11  8.667490e-01  0.000000e+00  0.000000e+00
9.42599e+04  1.649e+11  8.667995e-01  0.000000e+00  0.000000e+00
9.43597e+04  1.641e+11  8.668499e-01  0.000000e+00  0.000000e+00
9.44596e+04  1.633e+11  8.669004e-01  0.000000e+00  0.000000e+00
9.45594e+04  1.625e+11  8.669508e-01  0.000000e+00  0.000000e+00
9.46593e+04  1.617e+11  8.670012e-01  0.000000e+00  0.000000e+00
9.47591e+04  1.609e+11  8.670516e-01  0.000000e+00  0.000000e+00
9.48590e+04  1.601e+11  8.671020e-01  0.000000e+00  0.000000e+00
9.49588e+04  1.593e+11  8.671524e-01  0.000000e+00  0.000000e+00
9.50587e+04  1.585e+11  8.672028e-01  0.000000e+00  0.000000e+00
9.51585e+04  1.577e+11  8.672532e-01  0.000000e+00  0.000000e+00
9.52584e+04  1.569e+11  8.673036e-01  0.000000e+00  0.000000e+00
9.53582e+04  1.561e+11  8.673540e-01  0.000000e+00  0.000000e+00
9.54581e+04  1.554e+11  8.674043e-01  0.000000e+00  0.000000e+00
9.55579e+04  1.546e+11  8.674547e-01  0.000000e+00  0.000000e+00
9.56578e+04  1.538e+11  8.675050e-01  0.000000e+00  0.000000e+00
9.57576e+04  1.531e+11  8.675554e-01  0.000000e+00  0.000000e+00
9.58575e+04  1.523e+11  8.676058e-01  0.000000e+00  0.000000e+00
9.59573e+04  1.515e+11  8.676561e-01  0.000000e+00  0.000000e+00
9.60572e+04  1.508e+11  8.677064e-01  0.000000e+00  0.000000e+00
9.61570e+04  1.500e+11  8.677568e-01  0.000000e+00  0.000000e+00
9.62569e+04  1.493e+11  8.678071e-01  0.000000e+00  0.000000e+00
9.63567e+04  1.486e+11  8.678574e-01  0.000000e+00  0.000000e+00
9.64566e+04  1.478e+11  8.679077e-01  0.000000e+00  0.000000e+00
9.65564e+04  1.471e+11  8.679581e-01  0.000000e+00  0.000000e+00
9.66563e+04  1.464e+11  8.680084e-01  0.000000e+00  0.000000e+00
9.67561e+04  1.456e+11  8.680587e-01  0.000000e+00  0.000000e+00
9.68560e+04  1.449e+11  8.681090e-01  0.000000e+00  0.000000e+00
9.69558e+04  1.442e+11  8.681593e-01  0.000000e+00  0.000000e+00
9.70557e+04  1.435e+11  8.682096e-01  0.000000e+00  0.000000e+00
9.71555e+04  1.428e+11  8.682598e-01  0.000000e+00  0.000000e+00
9.72554e+04  1.420e+11  8.683101e-01  0.000000e+00  0.000000e+00
9.73552e+04  1.413e+11  8.683604e-01  0.000000e+00  0.000000e+00
9.74551e+04  1.406e+11  8.684107e-01  0.000000e+00  0.000000e+00
9.75549e+04  1.399e+11  8.684610e-01  0.000000e+00  0.000000e+00
9.76548e+04  1.392e+11  8.685112e-01  0.000000e+00  0.000000e+00
9.77546e+04  1.385e+11  8.685615e-01  0.000000e+00  0.000000e+00
9.78545e+04  1.379e+11  8.686118e-01  0.000000e+00  0.000000e+00
9.79543e+04  1.372e+11  8.686620e-01  0.000000e+00  0.000000e+00
9.80542e+04  1.365e+11  8.687123e-01  0.000000e+00  0.000000e+00
9.81540e+04  1.358e+11  8.687625e-01  0.000000e+00  0.000000e+00
9.82539e+04  1.351e+11  8.688128e-01  0.000000e+00  0.000000e+00
9.83537e+04  1.345e+11  8.688630e-01  0.000000e+00  0.000000e+00
9.84536e+04  1.338e+11  8.689133e-01  0.000000e+00  0.000000e+00
9.85534e+04  1.331e+11  8.689635e-01  0.000000e+00  0.000000e+00
9.86533e+04  1.325e+11  8.690138e-01  0.000000e+00  0.000000e+00
9.87531e+04  1.318e+11  8.690640e-01  0.000000e+00  0.000000e+00
9.88530e+04  1.311e+11  8.691142e-01  0.000000e+00  0.000000e+00
9.89528e+04  1.305e+11  8.691645e-01  0.000000e+00  0.000000e+00
9.90527e+04  1.298e+11  8.692147e-01  0.000000e+00  0.000000e+00
9.91525e+04  1.292e+11  8.692649e-01  0.000000e+00  0.000000e+00
9.92524e+04  1.285e+11  8.693152e-01  0.000000e+00  0.000000e+00
9.93522e+04  1.279e+11  8.693654e-01  0.000000e+00  0.000000e+00
9.94521e+04  1.273e+11  8.694156e-01  0.000000e+00  0.000000e+00
9.95519e+04  1.266e+11  8.694658e-01  0.000000e+00  0.000000e+00
9.96518e+04  1.260e+11  8.695160e-01  0.000000e+00  0.000000e+00
9.97516e+04  1.254e+11  8.695663e-01  0.000000e+00  0.000000e+00
9.98515e+04  1.247e+11  8.696165e-01  0.000000e+00  0.000000e+00
9.99513e+04  1.241e+11  8.696667e-01  0.000000e+00  0.000000e+00
1.00051e+05  1.235e+11  8.697169e-01  0.000000e+00  0.000000e+00
1.00151e+05  1.229e+11  8.697671e-01  0.000000e+00  0.000000e+00
1.00251e+05  1.223e+11  8.698173e-01  0.000000e+00  0.000000e+00
1.00351e+05  1.217e+11  8.698675e-01  0.000000e+00  0.000000e+00
1.00451e+05  1.211e+11  8.699177e-01  0.000000e+00  0.000000e+00
1.00550e+05  1.204e+11  8.699679e-01  0.000000e+00  0.000000e+00
1.00650e+05  1.198e+11  8.700181e-01  0.000000e+00  0.000000e+00
1.00750e+05  1.192e+11  8.700683e-01  0.000000e+00  0.000000e+00
1.00850e+05  1.187e+11  8.701185e-01  0.000000e+00  0.000000e+00
1.00950e+05  1.181e+11  8.701688e-01  0.000000e+00  0.000000e+00
1.01050e+05  1.175e+11  8.702190e-01  0.000000e+00  0.000000e+00
1.01150e+05  1.169e+11  8.702692e-01  0.000000e+00  0.000000e+00
1.01249e+05  1.163e+11  8.703194e-01  0.000000e+00  0.000000e+00
1.01349e+05  1.157e+11  8.703696e-01  0.000000e+00  0.000000e+00
1.01449e+05  1.151e+11  8.704198e-01  0.000000e+00  0.000000e+00
1.01549e+05  1.146e+11  8.704700e-01  0.000000e+00  0.000000e+00
1.01649e+05  1.140e+11  8.705202e-01  0.000000e+00  0.000000e+00
1.01749e+05  1.134e+11  8.705704e-01  0.000000e+00  0.000000e+00
1.01848e+05  1.129e+11  8.706205e-01  0.000000e+00  0.000000e+00
1.01948e+05  1.123e+11  8.706707e-01  0.000000e+00  0.000000e+00
1.02048e+05  1.117e+11  8.707209e-01  0.000000e+00  0.000000e+00
1.02148e+05  1.112e+11  8.707711e-01  0.000000e+00  0.000000e+00
1.02248e+05  1.106e+11  8.708213e-01  0.000000e+00  0.000000e+00
1.02348e+05  1.101e+11  8.708715e-01  0.000000e+00  0.000000e+00
1.02448e+05  1.095e+11  8.709217e-01  0.000000e+00  0.000000e+00
1.02547e+05  1.090e+11  8.709719e-01  0.000000e+00  0.000000e+00
1.02647e+05  1.084e+11  8.710221e-01  0.000000e+00  0.000000e+00
1.02747e+05  1.079e+11  8.710723e-01  0.000000e+00  0.000000e+00
1.02847e+05  1.073e+11  8.711225e-01  0.000000e+00  0.000000e+00
1.02947e+05  1.068e+11  8.711727e-01  0.000000e+00  0.000000e+00
1.03047e+05  1.063e+11  8.712229e-01  0.000000e+00  0.000000e+00
1.03147e+05  1.057e+11  8.712732e-01  0.000000e+00  0.000000e+00
1.03246e+05  1.052e+11  8.713234e-01  0.000000e+00  0.000000e+00
1.03346e+05  1.047e+11  8.713736e-01  0.000000e+00  0.000000e+00
1.03446e+05  1.042e+11  8.714238e-01  0.000000e+00  0.000000e+00
1.03546e+05  1.036e+11  8.714740e-01  0.000000e+00  0.000000e+00
1.03646e+05  1.031e+11  8.715242e-01  0.000000e+00  0.000000e+00
1.03746e+05  1.026e+11  8.715744e-01  0.000000e+00  0.000000e+00
1.03845e+05  1.021e+11  8.716246e-01  0.000000e+00  0.000000e+00
1.03945e+05  1.016e+11  8.716748e-01  0.000000e+00  0.000000e+00
1.04045e+05  1.011e+11  8.717250e-01  0.000000e+00  0.000000e+00
1.04145e+05  1.006e+11  8.717752e-01  0.000000e+00  0.000000e+00
1.04245e+05  1.000e+11  8.718255e-01  0.000000e+00  0.000000e+00
1.04345e+05  9.955e+10  8.718757e-01  0.000000e+00  0.000000e+00
1.04445e+05  9.905e+10  8.719259e-01  0.000000e+00  0.000000e+00
1.04544e+05  9.855e+10  8.719761e-01  0.000000e+00  0.000000e+00
1.04644e+05  9.806e+10  8.720263e-01  0.000000e+00  0.000000e+00
1.04744e+05  9.757e+10  8.720766e-01  0.000000e+00  0.000000e+00
1.04844e+05  9.708e+10  8.721268e-01  0.000000e+00  0.000000e+00
1.04944e+05  9.659e+10  8.721770e-01  0.000000e+00  0.000000e+00
1.05044e+05  9.611e+10  8.722272e-01  0.000000e+00  0.000000e+00
1.05144e+05  9.562e+10  8.722775e-01  0.000000e+00  0.000000e+00
1.05243e+05  9.514e+10  8.723277e-01  0.000000e+00  0.000000e+00
1.05343e+05  9.467e+10  8.723779e-01  0.000000e+00  0.000000e+00
1.05443e+05  9.419e+10  8.724282e-01  0.000000e+00  0.000000e+00
1.05543e+05  9.372e+10  8.724784e-01  0.000000e+00  0.000000e+00
1.05643e+05  9.325e+10  8.725287e-01  0.000000e+00  0.000000e+00
1.05743e+05  9.278e+10  8.725789e-01  0.000000e+00  0.000000e+00
1.05842e+05  9.232e+10  8.726292e-01  0.000000e+00  0.000000e+00
1.05942e+05  9.185e+10  8.726794e-01  0.000000e+00  0.000000e+00
1.06042e+05  9.139e+10  8.727297e-01  0.000000e+00  0.000000e+00
1.06142e+05  9.093e+10  8.727799e-01  0.000000e+00  0.000000e+00
1.06242e+05  9.048e+10  8.728302e-01  0.000000e+00  0.000000e+00
1.06342e+05  9.002e+10  8.728804e-01  0.000000e+00  0.000000e+00
1.06442e+05  8.957e+10  8.729307e-01  0.000000e+00  0.000000e+00
1.06541e+05  8.912e+10  8.729810e-01  0.000000e+00  0.000000e+00
1.06641e+05  8.867e+10  8.730312e-01  0.000000e+00  0.000000e+00
1.06741e+05  8.823e+10  8.730815e-01  0.000000e+00  0.000000e+00
1.06841e+05  8.778e+10  8.731318e-01  0.000000e+00  0.000000e+00
1.06941e+05  8.734e+10  8.731821e-01  0.000000e+00  0.000000e+00
1.07041e+05  8.690e+10  8.732323e-01  0.000000e+00  0.000000e+00
1.07141e+05  8.647e+10  8.732826e-01  0.000000e+00  0.000000e+00
1.07240e+05  8.603e+10  8.733329e-01  0.000000e+00  0.000000e+00
1.07340e+05  8.560e+10  8.733832e-01  0.000000e+00  0.000000e+00
1.07440e+05  8.517e+10  8.734335e-01  0.000000e+00  0.000000e+00
1.07540e+05  8.474e+10  8.734838e-01  0.000000e+00  0.000000e+00
1.07640e+05  8.432e+10  8.735341e-01  0.000000e+00  0.000000e+00
1.07740e+05  8.389e+10  8.735844e-01  0.000000e+00  0.000000e+00
1.07839e+05  8.347e+10  8.736347e-01  0.000000e+00  0.000000e+00
1.07939e+05  8.305e+10  8.736850e-01  0.000000e+00  0.000000e+00
1.08039e+05  8.263e+10  8.737353e-01  0.000000e+00  0.000000e+00
1.08139e+05  8.222e+10  8.737856e-01  0.000000e+00  0.000000e+00
1.08239e+05  8.180e+10  8.738360e-01  0.000000e+00  0.000000e+00
1.08339e+05  8.139e+10  8.738863e-01  0.000000e+00  0.000000e+00
1.08439e+05  8.098e+10  8.739366e-01  0.000000e+00  0.000000e+00
1.08538e+05  8.058e+10  8.739869e-01  0.000000e+00  0.000000e+00
1.08638e+05  8.017e+10  8.740373e-01  0.000000e+00  0.000000e+00
1.08738e+05  7.977e+10  8.740876e-01  0.000000e+00  0.000000e+00
1.08838e+05  7.937e+10  8.741380e-01  0.000000e+00  0.000000e+00
1.08938e+05  7.897e+10  8.741883e-01  0.000000e+00  0.000000e+00
1.09038e+05  7.857e+10  8.742386e-01  0.000000e+00  0.000000e+00
1.09138e+05  7.817e+10  8.742890e-01  0.000000e+00  0.000000e+00
1.09237e+05  7.778e+10  8.743394e-01  0.000000e+00  0.000000e+00
1.09337e+05  7.739e+10  8.743897e-01  0.000000e+00  0.000000e+00
1.09437e+05  7.700e+10  8.744401e-01  0.000000e+00  0.000000e+00
1.09537e+05  7.661e+10  8.744905e-01  0.000000e+00  0.000000e+00
1.09637e+05  7.623e+10  8.745408e-01  0.000000e+00  0.000000e+00
1.09737e+05  7.584e+10  8.745912e-01  0.000000e+00  0.000000e+00
1.09836e+05  7.546e+10  8.746416e-01  0.000000e+00  0.000000e+00
1.09936e+05  7.508e+10  8.746920e-01  0.000000e+00  0.000000e+00
1.10036e+05  7.470e+10  8.747424e-01  0.000000e+00  0.000000e+00
1.10136e+05  7.433e+10  8.747928e-01  0.000000e+00  0.000000e+00
1.10236e+05  7.395e+10  8.748432e-01  0.000000e+00  0.000000e+00
1.10336e+05  7.358e+10  8.748936e-01  0.000000e+00  0.000000e+00
1.10436e+05  7.321e+10  8.749440e-01  0.000000e+00  0.000000e+00
1.10535e+05  7.284e+10  8.749944e-01  0.000000e+00  0.000000e+00
1.10635e+05  7.247e+10  8.750448e-01  0.000000e+00  0.000000e+00
1.10735e+05  7.211e+10  8.750953e-01  0.000000e+00  0.000000e+00
1.10835e+05  7.174e+10  8.751457e-01  0.000000e+00  0.000000e+00
1.10935e+05  7.138e+10  8.751961e-01  0.000000e+00  0.000000e+00
1.11035e+05  7.102e+10  8.752466e-01  0.000000e+00  0.000000e+00
1.11135e+05  7.067e+10  8.752970e-01  0.000000e+00  0.000000e+00
1.11234e+05  7.031e+10  8.753475e-01  0.000000e+00  0.000000e+00
1.11334e+05  6.995e+10  8.753979e-01  0.000000e+00  0.000000e+00
1.11434e+05  6.960e+10  8.754484e-01  0.000000e+00  0.000000e+00
1.11534e+05  6.925e+10  8.754988e-01  0.000000e+00  0.000000e+00
1.11634e+05  6.890e+10  8.755493e-01  0.000000e+00  0.000000e+00
1.11734e+05  6.855e+10  8.755998e-01  0.000000e+00  0.000000e+00
1.11833e+05  6.821e+10  8.756502e-01  0.000000e+00  0.000000e+00
1.11933e+05  6.786e+10  8.757007e-01  0.000000e+00  0.000000e+00
1.12033e+05  6.752e+10  8.757512e-01  0.000000e+00  0.000000e+00
1.12133e+05  6.718e+10  8.758017e-01  0.000000e+00  0.000000e+00
1.12233e+05  6.684e+10  8.758522e-01  0.000000e+00  0.000000e+00
1.12333e+05  6.651e+10  8.759027e-01  0.000000e+00  0.000000e+00
1.12433e+05  6.617e+10  8.759532e-01  0.000000e+00  0.000000e+00
1.12532e+05  6.584e+10  8.760037e-01  0.000000e+00  0.000000e+00
1.12632e+05  6.550e+10  8.760543e-01  0.000000e+00  0.000000e+00
1.12732e+05  6.517e+10  8.761048e-01  0.000000e+00  0.000000e+00
1.12832e+05  6.484e+10  8.761553e-01  0.000000e+00  0.000000e+00
1.12932e+05  6.452e+10  8.762059e-01  0.000000e+00  0.000000e+00
1.13032e+05  6.419e+10  8.762564e-01  0.000000e+00  0.000000e+00
1.13132e+05  6.387e+10  8.763069e-01  0.000000e+00  0.000000e+00
1.13231e+05  6.354e+10  8.763575e-01  0.000000e+00  0.000000e+00
1.13331e+05  6.322e+10  8.764081e-01  0.000000e+00  0.000000e+00
1.13431e+05  6.290e+10  8.764586e-01  0.000000e+00  0.000000e+00
1.13531e+05  6.259e+10  8.765092e-01  0.000000e+00  0.000000e+00
1.13631e+05  6.227e+10  8.765598e-01  0.000000e+00  0.000000e+00
1.13731e+05  6.196e+10  8.766103e-01  0.000000e+00  0.000000e+00
1.13830e+05  6.164e+10  8.766609e-01  0.000000e+00  0.000000e+00
1.13930e+05  6.133e+10  8.767115e-01  0.000000e+00  0.000000e+00
1.14030e+05  6.102e+10  8.767621e-01  0.000000e+00  0.000000e+00
1.14130e+05  6.071e+10  8.768127e-01  0.000000e+00  0.000000e+00
1.14230e+05  6.041e+10  8.768633e-01  0.000000e+00  0.000000e+00
1.14330e+05  6.010e+10  8.769139e-01  0.000000e+00  0.000000e+00
1.14430e+05  5.980e+10  8.769646e-01  0.000000e+00  0.000000e+00
1.14529e+05  5.950e+10  8.770152e-01  0.000000e+00  0.000000e+00
1.14629e+05  5.920e+10  8.770658e-01  0.000000e+00  0.000000e+00
1.14729e+05  5.890e+10  8.771165e-01  0.000000e+00  0.000000e+00
1.14829e+05  5.860e+10  8.771671e-01  0.000000e+00  0.000000e+00
1.14929e+05  5.830e+10  8.772178e-01  0.000000e+00  0.000000e+00
1.15029e+05  5.801e+10  8.772684e-01  0.000000e+00  0.000000e+00
1.15129e+05  5.771e+10  8.773191e-01  0.000000e+00  0.000000e+00
1.15228e+05  5.742e+10  8.773698e-01  0.000000e+00  0.000000e+00
1.15328e+05  5.713e+10  8.774204e-01  0.000000e+00  0.000000e+00
1.15428e+05  5.684e+10  8.774711e-01  0.000000e+00  0.000000e+00
1.15528e+05  5.656e+10  8.775218e-01  0.000000e+00  0.000000e+00
1.15628e+05  5.627e+10  8.775725e-01  0.000000e+00  0.000000e+00
1.15728e+05  5.599e+10  8.776232e-01  0.000000e+00  0.000000e+00
1.15827e+05  5.570e+10  8.776739e-01  0.000000e+00  0.000000e+00
1.15927e+05  5.542e+10  8.777246e-01  0.000000e+00  0.000000e+00
1.16027e+05  5.514e+10  8.777753e-01  0.000000e+00  0.000000e+00
1.16127e+05  5.486e+10  8.778261e-01  0.000000e+00  0.000000e+00
1.16227e+05  5.458e+10  8.778768e-01  0.000000e+00  0.000000e+00
1.16327e+05  5.431e+10  8.779275e-01  0.000000e+00  0.000000e+00
1.16427e+05  5.403e+10  8.779783e-01  0.000000e+00  0.000000e+00
1.16526e+05  5.376e+10  8.780290e-01  0.000000e+00  0.000000e+00
1.16626e+05  5.349e+10  8.780798e-01  0.000000e+00  0.000000e+00
1.16726e+05  5.322e+10  8.781305e-01  0.000000e+00  0.000000e+00
1.16826e+05  5.295e+10  8.781813e-01  0.000000e+00  0.000000e+00
1.16926e+05  5.268e+10  8.782321e-01  0.000000e+00  0.000000e+00
1.17026e+05  5.241e+10  8.782829e-01  0.000000e+00  0.000000e+00
1.17126e+05  5.215e+10  8.783337e-01  0.000000e+00  0.000000e+00
1.17225e+05  5.188e+10  8.783845e-01  0.000000e+00  0.000000e+00
1.17325e+05  5.162e+10  8.784353e-01  0.000000e+00  0.000000e+00
1.17425e+05  5.136e+10  8.784861e-01  0.000000e+00  0.000000e+00
1.17525e+05  5.110e+10  8.785369e-01  0.000000e+00  0.000000e+00
1.17625e+05  5.084e+10  8.785877e-01  0.000000e+00  0.000000e+00
1.17725e+05  5.058e+10  8.786385e-01  0.000000e+00  0.000000e+00
1.17824e+05  5.033e+10  8.786894e-01  0.000000e+00  0.000000e+00
1.17924e+05  5.007e+10  8.787402e-01  0.000000e+00  0.000000e+00
1.18024e+05  4.982e+10  8.787911e-01  0.000000e+00  0.000000e+00
1.18124e+05  4.957e+10  8.788419e-01  0.000000e+00  0.000000e+00
1.18224e+05  4.932e+10  8.788928e-01  0.000000e+00  0.000000e+00
1.18324e+05  4.907e+10  8.789437e-01  0.000000e+00  0.000000e+00
1.18424e+05  4.882e+10  8.789945e-01  0.000000e+00  0.000000e+00
1.18523e+05  4.857e+10  8.790454e-01  0.000000e+00  0.000000e+00
1.18623e+05  4.832e+10  8.790963e-01  0.000000e+00  0.000000e+00
1.18723e+05  4.808e+10  8.791472e-01  0.000000e+00  0.000000e+00
1.18823e+05  4.784e+10  8.791981e-01  0.000000e+00  0.000000e+00
1.18923e+05  4.759e+10  8.792490e-01  0.000000e+00  0.000000e+00
1.19023e+05  4.735e+10  8.792999e-01  0.000000e+00  0.000000e+00
1.19123e+05  4.711e+10  8.793509e-01  0.000000e+00  0.000000e+00
1.19222e+05  4.687e+10  8.794018e-01  0.000000e+00  0.000000e+00
1.19322e+05  4.664e+10  8.794527e-01  0.000000e+00  0.000000e+00
1.19422e+05  4.640e+10  8.795037e-01  0.000000e+00  0.000000e+00
1.19522e+05  4.616e+10  8.795546e-01  0.000000e+00  0.000000e+00
1.19622e+05  4.593e+10  8.796056e-01  0.000000e+00  0.000000e+00
1.19722e+05  4.570e+10  8.796566e-01  0.000000e+00  0.000000e+00
1.19821e+05  4.546e+10  8.797075e-01  0.000000e+00  0.000000e+00
1.19921e+05  4.523e+10  8.797585e-01  0.000000e+00  0.000000e+00
1.20021e+05  4.500e+10  8.798095e-01  0.000000e+00  0.000000e+00
1.20121e+05  4.478e+10  8.798605e-01  0.000000e+00  0.000000e+00
1.20221e+05  4.455e+10  8.799115e-01  0.000000e+00  0.000000e+00
1.20321e+05  4.432e+10  8.799625e-01  0.000000e+00  0.000000e+00
1.20421e+05  4.410e+10  8.800135e-01  0.000000e+00  0.000000e+00
1.20520e+05  4.388e+10  8.800645e-01  0.000000e+00  0.000000e+00
1.20620e+05  4.365e+10  8.801156e-01  0.000000e+00  0.000000e+00
1.20720e+05  4.343e+10  8.801666e-01  0.000000e+00  0.000000e+00
1.20820e+05  4.321e+10  8.802176e-01  0.000000e+00  0.000000e+00
1.20920e+05  4.299e+10  8.802687e-01  0.000000e+00  0.000000e+00
1.21020e+05  4.277e+10  8.803198e-01  0.000000e+00  0.000000e+00
1.21120e+05  4.256e+10  8.803708e-01  0.000000e+00  0.000000e+00
1.21219e+05  4.234e+10  8.804219e-01  0.000000e+00  0.000000e+00
1.21319e+05  4.213e+10  8.804730e-01  0.000000e+00  0.000000e+00
1.21419e+05  4.191e+10  8.805241e-01  0.000000e+00  0.000000e+00
1.21519e+05  4.170e+10  8.805752e-01  0.000000e+00  0.000000e+00
1.21619e+05  4.149e+10  8.806263e-01  0.000000e+00  0.000000e+00
1.21719e+05  4.128e+10  8.806774e-01  0.000000e+00  0.000000e+00
1.21818e+05  4.107e+10  8.807285e-01  0.000000e+00  0.000000e+00
1.21918e+05  4.086e+10  8.807796e-01  0.000000e+00  0.000000e+00
1.22018e+05  4.065e+10  8.808307e-01  0.000000e+00  0.000000e+00
1.22118e+05  4.044e+10  8.808819e-01  0.000000e+00  0.000000e+00
1.22218e+05  4.024e+10  8.809330e-01  0.000000e+00  0.000000e+00
1.22318e+05  4.004e+10  8.809842e-01  0.000000e+00  0.000000e+00
1.22418e+05  3.983e+10  8.810353e-01  0.000000e+00  0.000000e+00
1.22517e+05  3.963e+10  8.810865e-01  0.000000e+00  0.000000e+00
1.22617e+05  3.943e+10  8.811377e-01  0.000000e+00  0.000000e+00
1.22717e+05  3.923e+10  8.811889e-01  0.000000e+00  0.000000e+00
1.22817e+05  3.903e+10  8.812401e-01  0.000000e+00  0.000000e+00
1.22917e+05  3.883e+10  8.812913e-01  0.000000e+00  0.000000e+00
1.23017e+05  3.863e+10  8.813425e-01  0.000000e+00  0.000000e+00
1.23117e+05  3.844e+10  8.813937e-01  0.000000e+00  0.000000e+00
1.23216e+05  3.824e+10  8.814449e-01  0.000000e+00  0.000000e+00
1.23316e+05  3.805e+10  8.814961e-01  0.000000e+00  0.000000e+00
1.23416e+05  3.785e+10  8.815473e-01  0.000000e+00  0.000000e+00
1.23516e+05  3.766e+10  8.815986e-01  0.000000e+00  0.000000e+00
1.23616e+05  3.747e+10  8.816498e-01  0.000000e+00  0.000000e+00
1.23716e+05  3.728e+10  8.817011e-01  0.000000e+00  0.000000e+00
1.23815e+05  3.709e+10  8.817524e-01  0.000000e+00  0.000000e+00
1.23915e+05  3.690e+10  8.818036e-01  0.000000e+00  0.000000e+00
1.24015e+05  3.671e+10  8.818549e-01  0.000000e+00  0.000000e+00
1.24115e+05  3.653e+10  8.819062e-01  0.000000e+00  0.000000e+00
1.24215e+05  3.634e+10  8.819575e-01  0.000000e+00  0.000000e+00
1.24315e+05  3.616e+10  8.820088e-01  0.000000e+00  0.000000e+00
