#Energy[eV]	Flux[ph/s/eV/100mA] 
7110.00	3.545619E+09 
7120.00	3.495765E+09 
7130.00	3.451012E+09 
7140.00	3.410042E+09 
7150.00	3.372889E+09 
7160.00	3.339444E+09 
7170.00	3.309254E+09 
7180.00	3.282399E+09 
7190.00	3.258473E+09 
7200.00	3.237923E+09 
7210.00	3.219743E+09 
7220.00	3.204261E+09 
7230.00	3.191773E+09 
7240.00	3.181376E+09 
7250.00	3.174031E+09 
7260.00	3.168347E+09 
7270.00	3.165244E+09 
7280.00	3.164662E+09 
7290.00	3.165905E+09 
7300.00	3.169645E+09 
7310.00	3.175023E+09 
7320.00	3.183008E+09 
7330.00	3.192882E+09 
7340.00	3.204990E+09 
7350.00	3.219235E+09 
7360.00	3.235588E+09 
7370.00	3.253716E+09 
7380.00	3.274525E+09 
7390.00	3.296811E+09 
7400.00	3.321686E+09 
7410.00	3.348321E+09 
7420.00	3.377820E+09 
7430.00	3.408520E+09 
7440.00	3.442760E+09 
7450.00	3.478862E+09 
7460.00	3.516973E+09 
7470.00	3.558678E+09 
7480.00	3.602447E+09 
7490.00	3.649375E+09 
7500.00	3.698384E+09 
7510.00	3.750087E+09 
7520.00	3.805339E+09 
7530.00	3.863446E+09 
7540.00	3.925129E+09 
7550.00	3.989837E+09 
7560.00	4.058016E+09 
7570.00	4.130216E+09 
7580.00	4.205751E+09 
7590.00	4.286452E+09 
7600.00	4.370547E+09 
7610.00	4.459697E+09 
7620.00	4.553100E+09 
7630.00	4.652251E+09 
7640.00	4.756257E+09 
7650.00	4.866345E+09 
7660.00	4.982265E+09 
7670.00	5.104440E+09 
7680.00	5.234268E+09 
7690.00	5.371166E+09 
7700.00	5.515924E+09 
7710.00	5.668765E+09 
7720.00	5.830937E+09 
7730.00	6.002920E+09 
7740.00	6.185293E+09 
7750.00	6.378505E+09 
7760.00	6.583896E+09 
7770.00	6.802299E+09 
7780.00	7.035110E+09 
7790.00	7.282705E+09 
7800.00	7.547449E+09 
7810.00	7.829932E+09 
7820.00	8.132426E+09 
7830.00	8.456265E+09 
7840.00	8.803568E+09 
7850.00	9.177170E+09 
7860.00	9.579979E+09 
7870.00	1.001365E+10 
7880.00	1.048240E+10 
7890.00	1.099081E+10 
7900.00	1.154278E+10 
7910.00	1.214316E+10 
7920.00	1.279751E+10 
7930.00	1.351373E+10 
7940.00	1.429965E+10 
7950.00	1.516490E+10 
7960.00	1.612015E+10 
7970.00	1.717954E+10 
7980.00	1.835852E+10 
7990.00	1.967771E+10 
8000.00	2.115994E+10 
8010.00	2.283487E+10 
8020.00	2.473858E+10 
8030.00	2.691943E+10 
8040.00	2.943612E+10 
8050.00	3.236811E+10 
8060.00	3.582243E+10 
8070.00	3.994997E+10 
8080.00	4.497912E+10 
8090.00	5.129284E+10 
8100.00	5.961992E+10 
8110.00	7.151245E+10 
8120.00	9.047981E+10 
8130.00	1.244678E+11 
8140.00	1.907601E+11 
8150.00	3.245567E+11 
8160.00	5.911178E+11 
8170.00	1.092449E+12 
8180.00	1.936967E+12 
8190.00	3.140553E+12 
8200.00	4.528197E+12 
8210.00	5.805299E+12 
8220.00	6.787191E+12 
8230.00	7.515196E+12 
8240.00	8.149936E+12 
8250.00	8.835824E+12 
8260.00	9.671982E+12 
8270.00	1.073796E+13 
8280.00	1.209991E+13 
8290.00	1.376068E+13 
8300.00	1.549941E+13 
8310.00	1.657844E+13 
8320.00	1.573965E+13 
8330.00	1.229320E+13 
8340.00	7.453989E+12 
8350.00	3.463617E+12 
8360.00	1.332999E+12 
8370.00	5.349066E+11 
8380.00	2.844189E+11 
8390.00	1.928088E+11 
8400.00	1.457052E+11 
8410.00	1.157419E+11 
8420.00	9.481801E+10 
8430.00	7.943213E+10 
8440.00	6.770563E+10 
8450.00	5.852066E+10 
8460.00	5.116948E+10 
8470.00	4.518001E+10 
8480.00	4.022737E+10 
8490.00	3.607876E+10 
8500.00	3.256638E+10 
8510.00	2.956320E+10 
8520.00	2.697410E+10 
8530.00	2.472478E+10 
8540.00	2.275810E+10 
8550.00	2.102676E+10 
8560.00	1.949528E+10 
8570.00	1.813275E+10 
8580.00	1.691617E+10 
8590.00	1.582441E+10 
8600.00	1.484073E+10 
8610.00	1.395199E+10 
8620.00	1.314561E+10 
8630.00	1.241235E+10 
8640.00	1.174278E+10 
8650.00	1.113057E+10 
