#Energy[eV] Flux[ph/s/eV/100mA] 
5.00000E+03	4.667970952195086060E+11 
5.02000E+03	4.657588855371093750E+11 
5.04000E+03	4.645530109600111084E+11 
5.06000E+03	4.633495149807119751E+11 
5.08000E+03	4.621481983542387085E+11 
5.10000E+03	4.609488585193546143E+11 
5.12000E+03	4.597512893608016357E+11 
5.14000E+03	4.585538836995876465E+11 
5.16000E+03	4.573576820631946411E+11 
5.18000E+03	4.561625999676352539E+11 
5.20000E+03	4.549684249443290405E+11 
5.22000E+03	4.537749400579426270E+11 
5.24000E+03	4.525819236113854980E+11 
5.26000E+03	4.513891488577584839E+11 
5.28000E+03	4.501963836808726196E+11 
5.30000E+03	4.488440561960245972E+11 
5.32000E+03	4.476512956130377808E+11 
5.34000E+03	4.464578103529640503E+11 
5.36000E+03	4.452633433744618530E+11 
5.38000E+03	4.440682506515378418E+11 
5.40000E+03	4.427162499417026978E+11 
5.42000E+03	4.415189865657546387E+11 
5.44000E+03	4.403196423803458862E+11 
5.46000E+03	4.389641646296195679E+11 
5.48000E+03	4.377604387232701416E+11 
5.50000E+03	4.365537005918058472E+11 
5.52000E+03	4.351919313219470825E+11 
5.54000E+03	4.339788492013538818E+11 
5.56000E+03	4.327617239929215698E+11 
5.58000E+03	4.313905543531655884E+11 
5.60000E+03	4.301649057371889038E+11 
5.62000E+03	4.287857972436846313E+11 
5.64000E+03	4.275500295285043335E+11 
5.66000E+03	4.261613207799451294E+11 
5.68000E+03	4.249137065659863281E+11 
5.70000E+03	4.235135968804160767E+11 
5.72000E+03	4.222522588098524780E+11 
5.74000E+03	4.208387886187308960E+11 
5.76000E+03	4.194181892072971191E+11 
5.78000E+03	4.181327062122272339E+11 
5.80000E+03	4.166954589965278320E+11 
5.82000E+03	4.152493218939031982E+11 
5.84000E+03	4.139343957895782471E+11 
5.86000E+03	4.124678210653173218E+11 
5.88000E+03	4.109903175790136719E+11 
5.90000E+03	4.096398062848765869E+11 
5.92000E+03	4.081374528890932617E+11 
5.94000E+03	4.066240369920508423E+11 
5.96000E+03	4.050971514516104736E+11 
5.98000E+03	4.035552456325507812E+11 
6.00000E+03	4.021325074075166626E+11 
6.02000E+03	4.005611573014625244E+11 
6.04000E+03	3.989717030705392456E+11 
6.06000E+03	3.973629607297732544E+11 
6.08000E+03	3.957344106205076294E+11 
6.10000E+03	3.940840506548967896E+11 
6.12000E+03	3.924103870091662598E+11 
6.14000E+03	3.907118840144124756E+11 
6.16000E+03	3.889868969948456421E+11 
6.18000E+03	3.872336619515404663E+11 
6.20000E+03	3.854502840356816406E+11 
6.22000E+03	3.836347247257443848E+11 
6.24000E+03	3.817847874841008301E+11 
6.26000E+03	3.798981016851885986E+11 
6.28000E+03	3.779721046446574097E+11 
6.30000E+03	3.760040213808441772E+11 
6.32000E+03	3.739908419341430664E+11 
6.34000E+03	3.718070712300434570E+11 
6.36000E+03	3.696944524744214478E+11 
6.38000E+03	3.675260411608264771E+11 
6.40000E+03	3.652975979202715454E+11 
6.42000E+03	3.630044831299801636E+11 
6.44000E+03	3.605238300792312622E+11 
6.46000E+03	3.580865597425233154E+11 
6.48000E+03	3.555678193517087402E+11 
6.50000E+03	3.529608342273577881E+11 
6.52000E+03	3.501442937330451660E+11 
6.54000E+03	3.473386484064046021E+11 
6.56000E+03	3.444198857044743042E+11 
6.58000E+03	3.412673100980083008E+11 
6.60000E+03	3.380919385745658569E+11 
6.62000E+03	3.347696113615326538E+11 
6.64000E+03	3.311795877691935425E+11 
6.66000E+03	3.275216602124705200E+11 
6.68000E+03	3.235665298490484009E+11 
6.70000E+03	3.195054338254721069E+11 
6.72000E+03	3.151111870969396362E+11 
6.74000E+03	3.105658713051157837E+11 
6.76000E+03	3.056507483771311646E+11 
6.78000E+03	3.005355771221313477E+11 
6.80000E+03	2.950003495163882446E+11 
6.82000E+03	2.892119541473104248E+11 
6.84000E+03	2.829628551608251953E+11 
6.86000E+03	2.764221355371851196E+11 
6.88000E+03	2.694023775197259216E+11 
6.90000E+03	2.619992749617746887E+11 
6.92000E+03	2.543151641845764160E+11 
6.94000E+03	2.462264360636845093E+11 
6.96000E+03	2.378772727328585205E+11 
6.98000E+03	2.294193409016154480E+11 
7.00000E+03	2.207963984022681580E+11 
7.02000E+03	2.121809126764558716E+11 
7.04000E+03	2.037307253801634521E+11 
7.06000E+03	1.953970616139987488E+11 
7.08000E+03	1.873138159820914307E+11 
7.10000E+03	1.795301542221703186E+11 
7.12000E+03	1.721323695369566345E+11 
7.14000E+03	1.650273221687185974E+11 
7.16000E+03	1.582771218453885193E+11 
7.18000E+03	1.518785021235683899E+11 
7.20000E+03	1.458219846500581970E+11 
7.22000E+03	1.400940252926505737E+11 
7.24000E+03	1.346786587934862061E+11 
7.26000E+03	1.295991759284616547E+11 
7.28000E+03	1.247555215878125458E+11 
7.30000E+03	1.201724433197036591E+11 
7.32000E+03	1.158331402523743896E+11 
7.34000E+03	1.117215992276901093E+11 
7.36000E+03	1.078227162973311157E+11 
7.38000E+03	1.041223490780228119E+11 
7.40000E+03	1.006073232388838654E+11 
7.42000E+03	9.726540951622079468E+10 
7.44000E+03	9.408528281864179993E+10 
7.46000E+03	9.105647099962951660E+10 
7.48000E+03	8.816929880536460876E+10 
7.50000E+03	8.541483033547164917E+10 
7.52000E+03	8.278481241429920959E+10 
7.54000E+03	8.024687542333052063E+10 
7.56000E+03	7.784422348512792969E+10 
7.58000E+03	7.554479615928019714E+10 
7.60000E+03	7.334256009517431641E+10 
7.62000E+03	7.123192506670837402E+10 
