8200;2.8816E-32;;;;;
8300;8.55027E-31;;;;;
8400;2.3437E-29;;;;;
8500;4.93645E-28;;;;;
8600;8.21452E-27;;;;;
8700;1.28532E-25;;;;;
8800;1.88601E-24;;;;;
8900;2.60099E-23;;;;;
9000;3.38014E-22;;;;;
9100;3.50811E-21;;;;;
9200;3.2106E-20;;;;;
9300;2.78369E-19;;;;;
9400;2.31456E-18;;;;;
9500;1.84324E-17;;;;;
9600;1.39903E-16;;;;;
9700;9.00896E-16;;;;;
9800;4.90186E-15;;;;;
9900;2.50185E-14;;;;;
10000;1.00706E-13;;;;;
10100;3.10252E-13;;;;;
10200;9.89937E-13;;;;;
10300;7.50845E-12;;;;;
10400;3.4455E-11;;;;;
10500;1.27065E-10;;;;;
10600;4.36798E-10;;;;;
10700;1.46977E-09;;;;;
10800;4.8921E-09;;;;;
10900;1.57284E-08;;;;;
11000;4.81274E-08;;;;;
11100;1.31279E-07;;;;;
11200;3.28231E-07;;;;;
11300;7.99404E-07;;;;;
11400;1.94116E-06;;;;;
11500;4.44218E-06;;;;;
11600;1.00924E-05;;;;;
11700;2.31178E-05;;;;;
11800;5.36083E-05;;;;;
11900;0.000109646;;;;;
12000;0.000209476;;;;;
12100;0.000405784;;;;;
12200;0.000774849;;;;;
12300;0.001525252;;;;;
12400;0.003011185;;;;;
12500;0.005741661;;;;;
12600;0.01038587;;;;;
12700;0.017956217;;;;;
12800;0.029789705;;;;;
12900;0.04966429;;;;;
13000;0.080976798;;;;;
13100;0.129886546;;;;;
13200;0.211672817;;;;;
13300;0.331205469;;;;;
13400;0.512793779;;;;;
13500;0.797274454;;;;;
13600;1.175944781;;;;;
13700;1.706642792;;;;;
13800;2.448699806;;;;;
13900;3.484440846;;;;;
14000;4.854505802;;;;;
14100;6.892010338;;;;;
14200;9.797415276;;;;;
14300;13.67301727;;;;;
14400;18.72035468;;;;;
14500;25.39060665;;;;;
14600;33.57367718;;;;;
14700;43.06271477;;;;;
14800;55.79203831;;;;;
14900;73.61478724;;;;;
15000;94.43765919;;;;;
15100;124.98372;;;;;
15200;156.6818604;;;;;
15300;203.8147253;;;;;
15400;264.3713763;;;;;
15500;323.0575475;;;;;
15600;408.3623977;;;;;
15700;501.6398848;;;;;
15800;597.2565159;;;;;
15900;753.982425;;;;;
16000;951.276334;;;;;
16100;1154.558747;;;;;
16200;1431.224002;;;;;
16300;1774.67989;;;;;
16400;2234.290695;;;;;
16500;2718.498455;;;;;
16600;3224.609234;;;;;
16700;3877.893209;;;;;
16800;4698.537857;;;;;
16900;5639.225162;;;;;
17000;7067.444399;;;;;
17100;8626.837145;;;;;
17200;10399.68658;;;;;
17300;12639.39368;;;;;
17400;15203.78534;;;;;
17500;18481.29951;;;;;
17600;22241.41382;;;;;
17700;26602.91442;;;;;
17800;31906.86628;;;;;
17900;37908.93954;;;;;
18000;45503.84009;;;;;
18100;56197.18593;;;;;
18200;67621.78229;;;;;
18300;81491.00358;;;;;
18400;99474.50621;;;;;
18500;122502.2979;;;;;
18600;149433.6842;;;;;
18700;184647.7652;;;;;
18800;228450.3624;;;;;
18900;281901.1356;;;;;
19000;349704.2093;;;;;
19100;434656.7754;;;;;
19200;544402.1545;;;;;
19300;691643.6403;;;;;
19400;903422.832;;;;;
19500;1176697.43;;;;;
19600;1546939.748;;;;;
19700;2089714.905;;;;;
19800;2902781.494;;;;;
19900;4277863.021;;;;;
20000;6833462.467;;;;;
20100;11288500.18;;;;;
20200;17728724.02;;;;;
20300;25631018.34;;;;;
20400;32871329.39;;;;;
20500;39944966.77;;;;;
20600;46493974.94;;;;;
20700;53192645.6;;;;;
20800;59550917.01;;;;;
20900;64417441.13;;;;;
21000;70096002.48;;;;;
21100;75172680.5;;;;;
21200;80581085.02;;;;;
21300;86770970.01;;;;;
21400;93388314.61;;;;;
21500;99572255.23;;;;;
21600;105475157.2;;;;;
21700;109682659.7;;;;;
21800;115605887.9;;;;;
21900;122460837.6;;;;;
22000;129381985.2;;;;;
22100;136242293.2;;;;;
22200;142520313.8;;;;;
22300;149645554.8;;;;;
22400;155987551.4;;;;;
22500;160945305.9;;;;;
22600;165918272.4;;;;;
22700;173703802.2;;;;;
22800;179227343.1;;;;;
22900;177072798.7;;;;;
23000;176146008.5;;;;;
23100;174682592;;;;;
23200;170679544.2;;;;;
23300;161835730.3;;;;;
23400;150840595.4;;;;;
23500;144148673.1;;;;;
23600;138913405.6;;;;;
23700;131357502.5;;;;;
23800;121963939.5;;;;;
23900;117169927.6;;;;;
24000;104126689.4;;;;;
24100;94814865.79;;;;;
24200;85742394.59;;;;;
24300;78374732.47;;;;;
24400;72845639.89;;;;;
24500;64634710.72;;;;;
24600;56451169.02;;;;;
24700;51298871.43;;;;;
24800;44112499.87;;;;;
24900;37183191.83;;;;;
25000;33067072.23;;;;;
25100;29320375.8;;;;;
25200;26860490.53;;;;;
25300;23975940.85;;;;;
25400;21969919.54;;;;;
25500;20365014.44;;;;;
25600;18225226.38;;;;;
25700;15401381.46;;;;;
25800;13963182.56;;;;;
25900;12677255.46;;;;;
26000;11496123.75;;;;;
26100;10294375.9;;;;;
26200;9004322.746;;;;;
26300;7776675.583;;;;;
26400;6794908.869;;;;;
26500;5981697.852;;;;;
26600;5530173.633;;;;;
26700;5293928.614;;;;;
26800;4946121.462;;;;;
26900;4203984.408;;;;;
27000;3978041.307;;;;;
27100;3694663.967;;;;;
27200;3497270.04;;;;;
27300;3296089.726;;;;;
27400;2982847.467;;;;;
27500;2897100.063;;;;;
27600;2716794.667;;;;;
27700;2534704.234;;;;;
27800;2368576.728;;;;;
27900;2216814.87;;;;;
28000;2089490.754;;;;;
28100;2084271.412;;;;;
28200;1854543.144;;;;;
28300;1805893.176;;;;;
28400;1772953.742;;;;;
28500;1699865.042;;;;;
28600;1628587;;;;;
28700;1492040.541;;;;;
28800;1439163.453;;;;;
28900;1378682.512;;;;;
29000;1335939.36;;;;;
29100;1306281.705;;;;;
29200;1261550.156;;;;;
29300;1236114.924;;;;;
29400;1186262.074;;;;;
29500;1194736.398;;;;;
29600;1186850.476;;;;;
29700;1138103.277;;;;;
29800;1090241.078;;;;;
29900;1057206.893;;;;;
30000;1067398.233;;;;;
30100;1037053.747;;;;;
30200;995681.166;;;;;
30300;955412.3583;;;;;
30400;904016.9751;;;;;
30500;924351.7688;;;;;
30600;928735.771;;;;;
30700;903339.0386;;;;;
30800;882745.5965;;;;;
30900;878259.535;;;;;
31000;863454.6901;;;;;
31100;836285.483;;;;;
31200;843084.347;;;;;
31300;821266.712;;;;;
31400;799412.3628;;;;;
31500;806316.3768;;;;;
31600;836467.16;;;;;
31700;828492.775;;;;;
31800;803996.6752;;;;;
31900;820705.3529;;;;;
32000;829956.1604;;;;;
32100;813080.8185;;;;;
32200;830609.3923;;;;;
32300;783772.2276;;;;;
32400;775714.1935;;;;;
32500;810478.6207;;;;;
32600;827580.7272;;;;;
32700;808334.5619;;;;;
32800;833564.9171;;;;;
32900;856375.6888;;;;;
33000;835173.5206;;;;;
33100;834044.2719;;;;;
33200;849029.7621;;;;;
33300;869628.5147;;;;;
33400;917785.8582;;;;;
33500;859795.2606;;;;;
33600;898782.5631;;;;;
33700;941364.2247;;;;;
33800;957226.861;;;;;
33900;962964.2856;;;;;
34000;1012750.664;;;;;
34100;1065113.126;;;;;
34200;1068266.836;;;;;
34300;1102003.07;;;;;
34400;1160554.755;;;;;
34500;1206266.364;;;;;
34600;1219097.637;;;;;
34700;1340335.9;;;;;
34800;1419768.146;;;;;
34900;1399308.769;;;;;
35000;1398346.82;;;;;
35100;1527052.303;;;;;
35200;1605288.905;;;;;
35300;1767696.504;;;;;
35400;1837425.342;;;;;
35500;1899296.491;;;;;
35600;2028412.783;;;;;
35700;2210708.645;;;;;
35800;2193301.305;;;;;
35900;2501453.619;;;;;
36000;2799676.153;;;;;
36100;3087065.579;;;;;
36200;3388046.464;;;;;
36300;3746572.233;;;;;
36400;4270966.482;;;;;
36500;4641194.786;;;;;
36600;5440370.684;;;;;
36700;6156741.926;;;;;
36800;6738369.471;;;;;
36900;7555727.757;;;;;
37000;8879082.241;;;;;
37100;10186605.94;;;;;
37200;12320018.7;;;;;
37300;15560224.73;;;;;
37400;20085188.2;;;;;
37500;25932959.12;;;;;
37600;32742052.56;;;;;
37700;43079870.38;;;;;
37800;60265936.19;;;;;
37900;86053684.32;;;;;
38000;130936615.7;;;;;
38100;217416751.2;;;;;
38200;401880634.3;;;;;
38300;876361350;;;;;
38400;2019814383;;;;;
38500;3686170903;;;;;
38600;5169733396;;;;;
38700;5528660656;;;;;
38800;5464542458;;;;;
38900;5537336107;;;;;
39000;5447674384;;;;;
39100;5263150709;;;;;
39200;5007241116;;;;;
39300;4537570495;;;;;
39400;3485999297;;;;;
39500;2354586520;;;;;
39600;1487013653;;;;;
39700;885875830.7;;;;;
39800;480616779.4;;;;;
39900;224800063.5;;;;;
40000;134862909.8;;;;;
40100;82591714.46;;;;;
40200;51319360.09;;;;;
40300;30961738.16;;;;;
40400;17191599.25;;;;;
40500;12144680.61;;;;;
40600;9099204.512;;;;;
40700;7434336.832;;;;;
40800;5555298.809;;;;;
40900;3887867.599;;;;;
41000;2930925.191;;;;;
41100;2155986.395;;;;;
41200;1760276.489;;;;;
41300;1498683.491;;;;;
41400;1329388.664;;;;;
41500;1129241.692;;;;;
41600;860232.9692;;;;;
41700;705011.9517;;;;;
41800;600919.7997;;;;;
41900;501974.5731;;;;;
42000;416005.6117;;;;;
42100;360992.2065;;;;;
42200;330212.6204;;;;;
42300;257268.3626;;;;;
42400;232734.1599;;;;;
42500;196948.9462;;;;;
42600;171401.1465;;;;;
42700;155953.8448;;;;;
42800;142326.2935;;;;;
42900;131536.5934;;;;;
43000;102737.4647;;;;;
43100;90243.72845;;;;;
43200;85409.31667;;;;;
43300;80413.09753;;;;;
43400;71140.04876;;;;;
43500;59909.05322;;;;;
43600;54851.62182;;;;;
43700;50224.74354;;;;;
43800;45441.3016;;;;;
43900;41771.12112;;;;;
44000;40261.40935;;;;;
44100;37733.19731;;;;;
44200;33183.89519;;;;;
44300;30701.56416;;;;;
44400;29081.27732;;;;;
44500;26486.36156;;;;;
44600;22341.30398;;;;;
44700;21635.36977;;;;;
44800;19280.34804;;;;;
44900;19782.58943;;;;;
45000;19354.22722;;;;;
45100;17078.84057;;;;;
45200;14861.98552;;;;;
45300;13490.9605;;;;;
45400;13985.40879;;;;;
45500;13884.38914;;;;;
45600;13457.41619;;;;;
45700;12585.35204;;;;;
45800;10940.63838;;;;;
45900;10746.02144;;;;;
46000;9318.573713;;;;;
46100;8826.403565;;;;;
46200;8946.537617;;;;;
46300;8897.946787;;;;;
46400;8069.788935;;;;;
46500;7281.964661;;;;;
46600;6678.408907;;;;;
46700;6611.813317;;;;;
46800;6847.152668;;;;;
46900;6792.226611;;;;;
47000;5862.832895;;;;;
47100;5600.210179;;;;;
47200;5033.778943;;;;;
47300;4666.953585;;;;;
47400;4609.158172;;;;;
47500;4599.948079;;;;;
47600;4162.304209;;;;;
47700;4273.091235;;;;;
47800;4387.905253;;;;;
47900;4139.075831;;;;;
48000;4095.67778;;;;;
48100;4346.353115;;;;;
48200;4039.21887;;;;;
48300;3820.35098;;;;;
48400;3693.582752;;;;;
48500;3591.378943;;;;;
48600;3350.463148;;;;;
48700;3083.998545;;;;;
48800;3311.954145;;;;;
48900;2876.94792;;;;;
49000;2780.896993;;;;;
49100;2692.044444;;;;;
49200;2684.687825;;;;;
49300;2795.902181;;;;;
49400;2750.956211;;;;;
49500;2808.635401;;;;;
49600;2438.027111;;;;;
49700;2236.741854;;;;;
49800;2252.587137;;;;;
49900;2298.215454;;;;;
50000;2195.199271;;;;;
50100;2192.928097;;;;;
50200;2190.721774;;;;;
50300;2188.804657;;;;;
50400;2186.84498;;;;;
50500;2184.842834;;;;;
50600;2182.689785;;;;;
50700;2180.15322;;;;;
50800;2177.572365;;;;;
50900;2174.947318;;;;;
51000;2172.278173;;;;;
51100;2169.565029;;;;;
51200;2166.707343;;;;;
51300;2163.218924;;;;;
51400;2159.796484;;;;;
51500;2156.687728;;;;;
51600;2153.541954;;;;;
51700;2150.359265;;;;;
51800;2147.139765;;;;;
51900;2143.883556;;;;;
52000;2140.59074;;;;;
52100;2137.26142;;;;;
52200;2133.895698;;;;;
52300;2130.493675;;;;;
52400;2127.055453;;;;;
52500;2123.581134;;;;;
52600;2120.070819;;;;;
52700;2116.52461;;;;;
52800;2112.942606;;;;;
52900;2109.32491;;;;;
53000;2105.671621;;;;;
53100;2101.98284;;;;;
53200;2098.258667;;;;;
53300;2094.499202;;;;;
53400;2090.799331;;;;;
53500;2087.444536;;;;;
53600;2084.056453;;;;;
53700;2080.635174;;;;;
53800;2077.08819;;;;;
53900;2073.122453;;;;;
54000;2069.122113;;;;;
54100;2065.087265;;;;;
54200;2061.108384;;;;;
54300;2057.486528;;;;;
54400;2053.832137;;;;;
54500;2050.145301;;;;;
54600;2046.426114;;;;;
54700;2042.674666;;;;;
54800;2038.485243;;;;;
54900;2034.182799;;;;;
55000;2029.852105;;;;;
55100;2025.493252;;;;;
55200;2021.106335;;;;;
55300;2016.691443;;;;;
55400;2012.331948;;;;;
55500;2008.352089;;;;;
55600;2004.345931;;;;;
55700;2000.313561;;;;;
55800;1996.174265;;;;;
55900;1991.596229;;;;;
56000;1986.990848;;;;;
56100;1982.358208;;;;;
56200;1977.7532;;;;;
56300;1973.413697;;;;;
56400;1969.048168;;;;;
56500;1964.656697;;;;;
56600;1960.246941;;;;;
56700;1955.85374;;;;;
56800;1951.434987;;;;;
56900;1946.990764;;;;;
57000;1942.528468;;;;;
57100;1938.083728;;;;;
57200;1933.613901;;;;;
57300;1929.119071;;;;;
57400;1924.620471;;;;;
57500;1920.227199;;;;;
57600;1915.809568;;;;;
57700;1911.367658;;;;;
57800;1906.908333;;;;;
57900;1902.468809;;;;;
58000;1898.005374;;;;;
58100;1893.518106;;;;;
58200;1889.013598;;;;;
58300;1884.529869;;;;;
58400;1880.02267;;;;;
58500;1875.467167;;;;;
58600;1870.586029;;;;;
58700;1865.774474;;;;;
58800;1860.942852;;;;;
58900;1856.091235;;;;;
59000;1851.231613;;;;;
59100;1846.44309;;;;;
59200;1841.635007;;;;;
59300;1836.807432;;;;;
59400;1831.971785;;;;;
59500;1827.208746;;;;;
59600;1822.426642;;;;;
59700;1817.62554;;;;;
59800;1812.810896;;;;;
59900;1808.023873;;;;;
60000;1803.218163;;;;;
60100;1798.393831;;;;;
60200;1793.556042;;;;;
60300;1788.746753;;;;;
60400;1783.919146;;;;;
60500;1779.073287;;;;;
60600;1774.218852;;;;;
60700;1769.441287;;;;;
60800;1764.645874;;;;;
60900;1759.832676;;;;;
61000;1755.010779;;;;;
61100;1750.267231;;;;;
61200;1745.506296;;;;;
61300;1740.728034;;;;;
61400;1735.936722;;;;;
61500;1731.176717;;;;;
61600;1726.399672;;;;;
61700;1721.605647;;;;;
61800;1716.802529;;;;;
61900;1712.080589;;;;;
62000;1707.342053;;;;;
62100;1702.586981;;;;;
62200;1697.822649;;;;;
62300;1693.140953;;;;;
62400;1688.443097;;;;;
62500;1683.729138;;;;;
62600;1678.834558;;;;;
62700;1673.859515;;;;;
62800;1668.870604;;;;;
62900;1663.867877;;;;;
63000;1658.860365;;;;;
63100;1653.990665;;;;;
63200;1649.107559;;;;;
63300;1644.211099;;;;;
63400;1639.304015;;;;;
63500;1634.434666;;;;;
63600;1629.552195;;;;;
63700;1624.656651;;;;;
63800;1619.75045;;;;;
63900;1614.882746;;;;;
64000;1610.002199;;;;;
64100;1605.108855;;;;;
64200;1600.206862;;;;;
64300;1595.396085;;;;;
64400;1590.572819;;;;;
64500;1585.737109;;;;;
64600;1580.890735;;;;;
64700;1576.084452;;;;;
64800;1571.265946;;;;;
64900;1566.435262;;;;;
65000;1561.595267;;;;;
65100;1556.849037;;;;;
65200;1552.090926;;;;;
65300;1547.320977;;;;;
65400;1542.540322;;;;;
65500;1537.801328;;;;;
65600;1533.050706;;;;;
65700;1528.2885;;;;;
65800;1523.515515;;;;;
65900;1518.784926;;;;;
66000;1514.042959;;;;;
66100;1509.289655;;;;;
66200;1504.525932;;;;;
66300;1499.859719;;;;;
66400;1495.182451;;;;;
66500;1490.494168;;;;;
66600;1485.795129;;;;;
66700;1481.194893;;;;;
66800;1476.583918;;;;;
66900;1471.875063;;;;;
67000;1467.090422;;;;;
67100;1462.351494;;;;;
67200;1457.6037;;;;;
67300;1452.846855;;;;;
67400;1448.080993;;;;;
67500;1443.360847;;;;;
67600;1438.632372;;;;;
67700;1433.895047;;;;;
67800;1429.148907;;;;;
67900;1424.448481;;;;;
68000;1419.740257;;;;;
68100;1415.023382;;;;;
68200;1410.29789;;;;;
68300;1405.672393;;;;;
68400;1401.040912;;;;;
68500;1396.401038;;;;;
68600;1391.752804;;;;;
68700;1387.150321;;;;;
68800;1382.541161;;;;;
68900;1377.923798;;;;;
69000;1373.298262;;;;;
69100;1368.772323;;;;;
69200;1364.242189;;;;;
69300;1359.7041;;;;;
69400;1355.158085;;;;;
69500;1350.657829;;;;;
69600;1346.152003;;;;;
69700;1341.638403;;;;;
69800;1337.117057;;;;;
69900;1332.641432;;;;;
70000;1328.160756;;;;;
70100;1323.672482;;;;;
70200;1319.176639;;;;;
70300;1314.726473;;;;;
70400;1310.271772;;;;;
70500;1305.809646;;;;;
70600;1301.340124;;;;;
70700;1296.969223;;;;;
70800;1292.597623;;;;;
70900;1288.218829;;;;;
71000;1283.832867;;;;;
71100;1279.492534;;;;;
71200;1275.148752;;;;;
71300;1270.797941;;;;;
71400;1266.440128;;;;;
71500;1262.08362;;;;;
71600;1257.669981;;;;;
71700;1253.250435;;;;;
71800;1248.825005;;;;;
71900;1244.446007;;;;;
72000;1240.065519;;;;;
72100;1235.679264;;;;;
72200;1231.287265;;;;;
72300;1226.993633;;;;;
72400;1222.703692;;;;;
72500;1218.40817;;;;;
72600;1214.107089;;;;;
72700;1209.852264;;;;;
72800;1205.596966;;;;;
72900;1201.336221;;;;;
73000;1197.07005;;;;;
73100;1192.850014;;;;;
73200;1188.629987;;;;;
73300;1184.404643;;;;;
73400;1180.174003;;;;;
73500;1175.989372;;;;;
73600;1171.80523;;;;;
73700;1167.615899;;;;;
73800;1163.421399;;;;;
73900;1159.272779;;;;;
74000;1155.125125;;;;;
74100;1150.972408;;;;;
74200;1146.814647;;;;;
74300;1142.753399;;;;;
74400;1138.700041;;;;;
74500;1134.641789;;;;;
74600;1130.578661;;;;;
74700;1126.510677;;;;;
74800;1122.437855;;;;;
74900;1118.360212;;;;;
75000;1114.277768;;;;;
75100;1110.291029;;;;;
75200;1106.313834;;;;;
75300;1102.331983;;;;;
75400;1098.345492;;;;;
75500;1094.404358;;;;;
75600;1090.466131;;;;;
75700;1086.523361;;;;;
75800;1082.576066;;;;;
75900;1078.673975;;;;;
76000;1074.775259;;;;;
76100;1070.872114;;;;;
76200;1066.964555;;;;;
76300;1063.102043;;;;;
76400;1059.234453;;;;;
76500;1055.309082;;;;;
76600;1051.38003;;;;;
76700;1047.496476;;;;;
76800;1043.617845;;;;;
76900;1039.735613;;;;;
77000;1035.849794;;;;;
77100;1032.009282;;;;;
77200;1028.174142;;;;;
77300;1024.335494;;;;;
77400;1020.49335;;;;;
77500;1016.744912;;;;;
77600;1013.011585;;;;;
77700;1009.274875;;;;;
77800;1005.534796;;;;;
77900;1001.79136;;;;;
78000;998.0445802;;;;;
78100;994.2944699;;;;;
78200;990.5410417;;;;;
78300;986.8323267;;;;;
78400;983.1303265;;;;;
78500;979.4250819;;;;;
78600;975.7166053;;;;;
78700;972.0526374;;;;;
78800;968.3958295;;;;;
78900;964.7358617;;;;;
79000;961.0727461;;;;;
79100;957.5013678;;;;;
79200;953.9483216;;;;;
79300;950.3922326;;;;;
79400;946.8331124;;;;;
79500;943.2709728;;;;;
79600;939.7058252;;;;;
79700;936.1376812;;;;;
79800;932.5665522;;;;;
79900;929.0392986;;;;;
80000;925.5205342;;;;;
80100;921.9988527;;;;;
80200;918.474265;;;;;
80300;915.0398889;;;;;
80400;911.6262573;;;;;
80500;908.2098195;;;;;
80600;904.790586;;;;;
80700;901.3685676;;;;;
80800;897.9437747;;;;;
80900;894.516218;;;;;
81000;891.0859079;;;;;
81100;887.6988125;;;;;
81200;884.3215263;;;;;
81300;880.9415507;;;;;
81400;877.5588957;;;;;
81500;874.2192291;;;;;
81600;870.8898102;;;;;
81700;867.5408016;;;;;
81800;864.1675145;;;;;
81900;860.8373768;;;;;
82000;857.5183117;;;;;
82100;854.1970885;;;;;
82200;850.8737158;;;;;
82300;847.5932431;;;;;
82400;844.3242674;;;;;
82500;841.0531938;;;;;
82600;837.7800306;;;;;
82700;834.5495156;;;;;
82800;831.3309211;;;;;
82900;828.1102877;;;;;
83000;824.8876234;;;;;
83100;821.663579;;;;;
83200;818.4377274;;;;;
83300;815.209869;;;;;
83400;811.9800116;;;;;
83500;808.8356143;;;;;
83600;805.7185844;;;;;
83700;802.5996297;;;;;
83800;799.4787578;;;;;
83900;796.3559761;;;;;
84000;793.2312921;;;;;
84100;790.1047131;;;;;
84200;786.9762466;;;;;
84300;783.8893137;;;;;
84400;780.8160221;;;;;
84500;777.7408899;;;;;
84600;774.6639244;;;;;
84700;771.6713264;;;;;
84800;768.7086707;;;;;
84900;765.7442524;;;;;
85000;762.7780784;;;;;
85100;759.7673764;;;;;
85200;756.7386846;;;;;
85300;753.708233;;;;;
85400;750.6760282;;;;;
85500;747.7269977;;;;;
85600;744.8094582;;;;;
85700;741.8902343;;;;;
85800;738.9693327;;;;;
85900;736.0889001;;;;;
86000;733.2237859;;;;;
86100;730.3570373;;;;;
86200;727.4886604;;;;;
86300;724.6186617;;;;;
86400;721.7470474;;;;;
86500;718.8738237;;;;;
86600;715.9989969;;;;;
86700;713.1640709;;;;;
86800;710.3452745;;;;;
86900;707.5249167;;;;;
87000;704.7030037;;;;;
87100;701.9207167;;;;;
87200;699.1549758;;;;;
87300;696.3855225;;;;;
87400;693.5932806;;;;;
87500;690.799778;;;;;
87600;688.0050196;;;;;
87700;685.2090107;;;;;
87800;682.4117562;;;;;
87900;679.6942993;;;;;
88000;677.0132505;;;;;
88100;674.3310087;;;;;
88200;671.6475784;;;;;
88300;668.9629646;;;;;
88400;666.277172;;;;;
88500;663.5902053;;;;;
88600;660.9020692;;;;;
88700;658.2526256;;;;;
88800;655.6215797;;;;;
88900;652.9893968;;;;;
89000;650.3560813;;;;;
89100;647.7216379;;;;;
89200;645.0860711;;;;;
89300;642.4493854;;;;;
89400;639.8115852;;;;;
89500;637.2510594;;;;;
89600;634.730018;;;;;
89700;632.2079112;;;;;
89800;629.6847433;;;;;
89900;627.1605186;;;;;
90000;624.6352412;;;;;
90100;622.1089154;;;;;
90200;619.5815454;;;;;
90300;617.0531353;;;;;
90400;614.5236893;;;;;
90500;611.9932115;;;;;
90600;609.4617061;;;;;
90700;607.0055564;;;;;
90800;604.5911929;;;;;
90900;602.1758485;;;;;
91000;599.7595272;;;;;
91100;597.3422328;;;;;
91200;594.9239693;;;;;
91300;592.5047404;;;;;
91400;590.0845501;;;;;
91500;587.6634022;;;;;
91600;585.2413004;;;;;
91700;582.8182486;;;;;
91800;580.3942506;;;;;
91900;578.0436721;;;;;
92000;575.7371812;;;;;
92100;573.4297887;;;;;
92200;571.1214982;;;;;
92300;568.8123132;;;;;
92400;566.5022373;;;;;
92500;564.191274;;;;;
92600;561.8794269;;;;;
92700;559.5666994;;;;;
92800;557.2530951;;;;;
92900;554.9386175;;;;;
93000;552.6232699;;;;;
93100;550.3432225;;;;;
93200;548.085938;;;;;
93300;545.82781;;;;;
93400;543.5568326;;;;;
93500;541.3190667;;;;;
93600;539.1046064;;;;;
93700;536.8894739;;;;;
93800;534.6736719;;;;;
93900;532.4926851;;;;;
94000;530.3353973;;;;;
94100;528.1774612;;;;;
94200;526.0188796;;;;;
94300;523.859655;;;;;
94400;521.6997903;;;;;
94500;519.5392881;;;;;
94600;517.3781511;;;;;
94700;515.216382;;;;;
94800;513.0539835;;;;;
94900;510.8909581;;;;;
95000;508.7273086;;;;;
95100;506.6319339;;;;;
95200;504.586883;;;;;
95300;502.5412403;;;;;
95400;500.4950083;;;;;
95500;498.4140869;;;;;
95600;496.3067398;;;;;
95700;494.1987987;;;;;
95800;492.0902661;;;;;
95900;490.0486578;;;;;
96000;488.0588855;;;;;
96100;486.068553;;;;;
96200;484.0776627;;;;;
96300;482.086217;;;;;
96400;480.0942181;;;;;
96500;478.1016685;;;;;
96600;476.1085704;;;;;
96700;474.1149261;;;;;
96800;472.1207379;;;;;
96900;470.1260082;;;;;
97000;468.1307392;;;;;
97100;466.1676491;;;;;
97200;464.2313465;;;;;
97300;462.2945229;;;;;
97400;460.3571805;;;;;
97500;458.4516897;;;;;
97600;456.5733773;;;;;
97700;454.694564;;;;;
97800;452.8152519;;;;;
97900;450.9354431;;;;;
98000;449.0551397;;;;;
98100;447.1743438;;;;;
98200;445.2930575;;;;;
98300;443.4112827;;;;;
98400;441.5290217;;;;;
98500;439.6462764;;;;;
98600;437.7630488;;;;;
98700;435.9106634;;;;;
98800;434.0866054;;;;;
98900;432.2620822;;;;;
99000;430.4370958;;;;;
99100;428.642621;;;;;
99200;426.8768636;;;;;
99300;425.1106596;;;;;
99400;423.3440109;;;;;
99500;421.5769193;;;;;
99600;419.8093868;;;;;
99700;418.0414152;;;;;
99800;416.2691729;;;;;
99900;414.4916588;;;;;
