     Energy       Flux            PL            PC          PL45   Filtered
         eV  ph/s/0.1%             -             -             -          -
9.33000e+04  1.759e+11  9.035865e-01  0.000000e+00  0.000000e+00  2.938e+06
9.34000e+04  1.750e+11  9.036578e-01  0.000000e+00  0.000000e+00  2.911e+06
9.35000e+04  1.742e+11  9.037291e-01  0.000000e+00  0.000000e+00  2.885e+06
9.36000e+04  1.734e+11  9.038002e-01  0.000000e+00  0.000000e+00  2.858e+06
9.37000e+04  1.725e+11  9.038712e-01  0.000000e+00  0.000000e+00  2.833e+06
9.38000e+04  1.717e+11  9.039421e-01  0.000000e+00  0.000000e+00  2.807e+06
9.39000e+04  1.709e+11  9.040130e-01  0.000000e+00  0.000000e+00  2.782e+06
9.40000e+04  1.701e+11  9.040837e-01  0.000000e+00  0.000000e+00  2.756e+06
9.41000e+04  1.693e+11  9.041544e-01  0.000000e+00  0.000000e+00  2.732e+06
9.42000e+04  1.685e+11  9.042250e-01  0.000000e+00  0.000000e+00  2.707e+06
9.43000e+04  1.677e+11  9.042955e-01  0.000000e+00  0.000000e+00  2.682e+06
9.44000e+04  1.669e+11  9.043658e-01  0.000000e+00  0.000000e+00  2.658e+06
9.45000e+04  1.661e+11  9.044361e-01  0.000000e+00  0.000000e+00  2.634e+06
9.46000e+04  1.653e+11  9.045064e-01  0.000000e+00  0.000000e+00  2.610e+06
9.47000e+04  1.645e+11  9.045765e-01  0.000000e+00  0.000000e+00  2.587e+06
9.48000e+04  1.637e+11  9.046465e-01  0.000000e+00  0.000000e+00  2.564e+06
9.49000e+04  1.629e+11  9.047165e-01  0.000000e+00  0.000000e+00  2.541e+06
9.50000e+04  1.621e+11  9.047863e-01  0.000000e+00  0.000000e+00  2.518e+06
9.51000e+04  1.614e+11  9.048561e-01  0.000000e+00  0.000000e+00  2.495e+06
9.52000e+04  1.606e+11  9.049257e-01  0.000000e+00  0.000000e+00  2.473e+06
9.53000e+04  1.598e+11  9.049953e-01  0.000000e+00  0.000000e+00  2.450e+06
9.54000e+04  1.591e+11  9.050648e-01  0.000000e+00  0.000000e+00  2.428e+06
9.55000e+04  1.583e+11  9.051342e-01  0.000000e+00  0.000000e+00  2.407e+06
9.56000e+04  1.576e+11  9.052035e-01  0.000000e+00  0.000000e+00  2.385e+06
9.57000e+04  1.568e+11  9.052728e-01  0.000000e+00  0.000000e+00  2.364e+06
9.58000e+04  1.561e+11  9.053419e-01  0.000000e+00  0.000000e+00  2.342e+06
9.59000e+04  1.553e+11  9.054110e-01  0.000000e+00  0.000000e+00  2.321e+06
9.60000e+04  1.546e+11  9.054799e-01  0.000000e+00  0.000000e+00  2.301e+06
9.61000e+04  1.538e+11  9.055488e-01  0.000000e+00  0.000000e+00  2.280e+06
9.62000e+04  1.531e+11  9.056176e-01  0.000000e+00  0.000000e+00  2.260e+06
9.63000e+04  1.524e+11  9.056863e-01  0.000000e+00  0.000000e+00  2.239e+06
9.64000e+04  1.516e+11  9.057549e-01  0.000000e+00  0.000000e+00  2.219e+06
9.65000e+04  1.509e+11  9.058234e-01  0.000000e+00  0.000000e+00  2.200e+06
9.66000e+04  1.502e+11  9.058919e-01  0.000000e+00  0.000000e+00  2.180e+06
9.67000e+04  1.495e+11  9.059602e-01  0.000000e+00  0.000000e+00  2.160e+06
9.68000e+04  1.488e+11  9.060285e-01  0.000000e+00  0.000000e+00  2.141e+06
9.69000e+04  1.480e+11  9.060967e-01  0.000000e+00  0.000000e+00  2.122e+06
9.70000e+04  1.473e+11  9.061647e-01  0.000000e+00  0.000000e+00  2.103e+06
9.71000e+04  1.466e+11  9.062327e-01  0.000000e+00  0.000000e+00  2.084e+06
9.72000e+04  1.459e+11  9.063007e-01  0.000000e+00  0.000000e+00  2.066e+06
9.73000e+04  1.452e+11  9.063685e-01  0.000000e+00  0.000000e+00  2.047e+06
9.74000e+04  1.445e+11  9.064362e-01  0.000000e+00  0.000000e+00  2.029e+06
9.75000e+04  1.438e+11  9.065039e-01  0.000000e+00  0.000000e+00  2.011e+06
9.76000e+04  1.432e+11  9.065714e-01  0.000000e+00  0.000000e+00  1.993e+06
9.77000e+04  1.425e+11  9.066389e-01  0.000000e+00  0.000000e+00  1.976e+06
9.78000e+04  1.418e+11  9.067063e-01  0.000000e+00  0.000000e+00  1.958e+06
9.79000e+04  1.411e+11  9.067736e-01  0.000000e+00  0.000000e+00  1.941e+06
9.80000e+04  1.404e+11  9.068409e-01  0.000000e+00  0.000000e+00  1.923e+06
9.81000e+04  1.398e+11  9.069080e-01  0.000000e+00  0.000000e+00  1.906e+06
9.82000e+04  1.391e+11  9.069750e-01  0.000000e+00  0.000000e+00  1.889e+06
9.83000e+04  1.384e+11  9.070420e-01  0.000000e+00  0.000000e+00  1.873e+06
9.84000e+04  1.378e+11  9.071089e-01  0.000000e+00  0.000000e+00  1.856e+06
9.85000e+04  1.371e+11  9.071757e-01  0.000000e+00  0.000000e+00  1.840e+06
9.86000e+04  1.364e+11  9.072424e-01  0.000000e+00  0.000000e+00  1.823e+06
9.87000e+04  1.358e+11  9.073090e-01  0.000000e+00  0.000000e+00  1.807e+06
9.88000e+04  1.351e+11  9.073756e-01  0.000000e+00  0.000000e+00  1.791e+06
9.89000e+04  1.345e+11  9.074420e-01  0.000000e+00  0.000000e+00  1.775e+06
9.90000e+04  1.339e+11  9.075084e-01  0.000000e+00  0.000000e+00  1.760e+06
9.91000e+04  1.332e+11  9.075747e-01  0.000000e+00  0.000000e+00  1.744e+06
9.92000e+04  1.326e+11  9.076409e-01  0.000000e+00  0.000000e+00  1.729e+06
9.93000e+04  1.319e+11  9.077070e-01  0.000000e+00  0.000000e+00  1.713e+06
9.94000e+04  1.313e+11  9.077731e-01  0.000000e+00  0.000000e+00  1.698e+06
9.95000e+04  1.307e+11  9.078390e-01  0.000000e+00  0.000000e+00  1.683e+06
9.96000e+04  1.301e+11  9.079049e-01  0.000000e+00  0.000000e+00  1.668e+06
9.97000e+04  1.294e+11  9.079707e-01  0.000000e+00  0.000000e+00  1.654e+06
9.98000e+04  1.288e+11  9.080364e-01  0.000000e+00  0.000000e+00  1.639e+06
9.99000e+04  1.282e+11  9.081020e-01  0.000000e+00  0.000000e+00  1.625e+06
1.00000e+05  1.276e+11  9.081675e-01  0.000000e+00  0.000000e+00  1.610e+06
1.00100e+05  1.270e+11  9.082330e-01  0.000000e+00  0.000000e+00  1.596e+06
1.00200e+05  1.264e+11  9.082983e-01  0.000000e+00  0.000000e+00  1.582e+06
1.00300e+05  1.257e+11  9.083636e-01  0.000000e+00  0.000000e+00  1.568e+06
1.00400e+05  1.251e+11  9.084288e-01  0.000000e+00  0.000000e+00  1.555e+06
1.00500e+05  1.245e+11  9.084939e-01  0.000000e+00  0.000000e+00  1.541e+06
1.00600e+05  1.239e+11  9.085590e-01  0.000000e+00  0.000000e+00  1.527e+06
1.00700e+05  1.234e+11  9.086239e-01  0.000000e+00  0.000000e+00  1.514e+06
1.00800e+05  1.228e+11  9.086888e-01  0.000000e+00  0.000000e+00  1.501e+06
1.00900e+05  1.222e+11  9.087536e-01  0.000000e+00  0.000000e+00  1.487e+06
1.01000e+05  1.216e+11  9.088183e-01  0.000000e+00  0.000000e+00  1.474e+06
1.01100e+05  1.210e+11  9.088829e-01  0.000000e+00  0.000000e+00  1.462e+06
1.01200e+05  1.204e+11  9.089475e-01  0.000000e+00  0.000000e+00  1.449e+06
1.01300e+05  1.198e+11  9.090119e-01  0.000000e+00  0.000000e+00  1.436e+06
1.01400e+05  1.193e+11  9.090763e-01  0.000000e+00  0.000000e+00  1.423e+06
1.01500e+05  1.187e+11  9.091406e-01  0.000000e+00  0.000000e+00  1.411e+06
1.01600e+05  1.181e+11  9.092048e-01  0.000000e+00  0.000000e+00  1.399e+06
1.01700e+05  1.176e+11  9.092690e-01  0.000000e+00  0.000000e+00  1.386e+06
1.01800e+05  1.170e+11  9.093330e-01  0.000000e+00  0.000000e+00  1.374e+06
1.01900e+05  1.164e+11  9.093970e-01  0.000000e+00  0.000000e+00  1.362e+06
1.02000e+05  1.159e+11  9.094609e-01  0.000000e+00  0.000000e+00  1.350e+06
1.02100e+05  1.153e+11  9.095247e-01  0.000000e+00  0.000000e+00  1.339e+06
1.02200e+05  1.148e+11  9.095884e-01  0.000000e+00  0.000000e+00  1.327e+06
1.02300e+05  1.142e+11  9.096521e-01  0.000000e+00  0.000000e+00  1.315e+06
1.02400e+05  1.137e+11  9.097157e-01  0.000000e+00  0.000000e+00  1.304e+06
1.02500e+05  1.131e+11  9.097792e-01  0.000000e+00  0.000000e+00  1.293e+06
1.02600e+05  1.126e+11  9.098426e-01  0.000000e+00  0.000000e+00  1.281e+06
1.02700e+05  1.120e+11  9.099059e-01  0.000000e+00  0.000000e+00  1.270e+06
1.02800e+05  1.115e+11  9.099692e-01  0.000000e+00  0.000000e+00  1.259e+06
1.02900e+05  1.110e+11  9.100323e-01  0.000000e+00  0.000000e+00  1.248e+06
1.03000e+05  1.104e+11  9.100954e-01  0.000000e+00  0.000000e+00  1.237e+06
1.03100e+05  1.099e+11  9.101584e-01  0.000000e+00  0.000000e+00  1.227e+06
1.03200e+05  1.094e+11  9.102214e-01  0.000000e+00  0.000000e+00  1.216e+06
1.03300e+05  1.088e+11  9.102842e-01  0.000000e+00  0.000000e+00  1.205e+06
1.03400e+05  1.083e+11  9.103470e-01  0.000000e+00  0.000000e+00  1.195e+06
1.03500e+05  1.078e+11  9.104097e-01  0.000000e+00  0.000000e+00  1.184e+06
1.03600e+05  1.073e+11  9.104723e-01  0.000000e+00  0.000000e+00  1.174e+06
1.03700e+05  1.068e+11  9.105349e-01  0.000000e+00  0.000000e+00  1.164e+06
1.03800e+05  1.063e+11  9.105973e-01  0.000000e+00  0.000000e+00  1.154e+06
1.03900e+05  1.057e+11  9.106597e-01  0.000000e+00  0.000000e+00  1.144e+06
1.04000e+05  1.052e+11  9.107220e-01  0.000000e+00  0.000000e+00  1.134e+06
1.04100e+05  1.047e+11  9.107842e-01  0.000000e+00  0.000000e+00  1.124e+06
1.04200e+05  1.042e+11  9.108464e-01  0.000000e+00  0.000000e+00  1.114e+06
1.04300e+05  1.037e+11  9.109084e-01  0.000000e+00  0.000000e+00  1.105e+06
1.04400e+05  1.032e+11  9.109704e-01  0.000000e+00  0.000000e+00  1.095e+06
1.04500e+05  1.027e+11  9.110324e-01  0.000000e+00  0.000000e+00  1.086e+06
1.04600e+05  1.022e+11  9.110942e-01  0.000000e+00  0.000000e+00  1.076e+06
1.04700e+05  1.017e+11  9.111559e-01  0.000000e+00  0.000000e+00  1.067e+06
1.04800e+05  1.013e+11  9.112176e-01  0.000000e+00  0.000000e+00  1.058e+06
1.04900e+05  1.008e+11  9.112792e-01  0.000000e+00  0.000000e+00  1.049e+06
1.05000e+05  1.003e+11  9.113408e-01  0.000000e+00  0.000000e+00  1.040e+06
1.05100e+05  9.980e+10  9.114022e-01  0.000000e+00  0.000000e+00  1.031e+06
1.05200e+05  9.931e+10  9.114636e-01  0.000000e+00  0.000000e+00  1.022e+06
1.05300e+05  9.884e+10  9.115249e-01  0.000000e+00  0.000000e+00  1.013e+06
1.05400e+05  9.836e+10  9.115861e-01  0.000000e+00  0.000000e+00  1.004e+06
1.05500e+05  9.789e+10  9.116472e-01  0.000000e+00  0.000000e+00  9.957e+05
1.05600e+05  9.742e+10  9.117083e-01  0.000000e+00  0.000000e+00  9.871e+05
1.05700e+05  9.695e+10  9.117693e-01  0.000000e+00  0.000000e+00  9.786e+05
1.05800e+05  9.648e+10  9.118302e-01  0.000000e+00  0.000000e+00  9.702e+05
1.05900e+05  9.602e+10  9.118910e-01  0.000000e+00  0.000000e+00  9.618e+05
1.06000e+05  9.555e+10  9.119518e-01  0.000000e+00  0.000000e+00  9.536e+05
1.06100e+05  9.509e+10  9.120125e-01  0.000000e+00  0.000000e+00  9.454e+05
1.06200e+05  9.463e+10  9.120731e-01  0.000000e+00  0.000000e+00  9.372e+05
1.06300e+05  9.418e+10  9.121336e-01  0.000000e+00  0.000000e+00  9.292e+05
1.06400e+05  9.373e+10  9.121941e-01  0.000000e+00  0.000000e+00  9.212e+05
1.06500e+05  9.327e+10  9.122545e-01  0.000000e+00  0.000000e+00  9.133e+05
1.06600e+05  9.282e+10  9.123148e-01  0.000000e+00  0.000000e+00  9.055e+05
1.06700e+05  9.238e+10  9.123750e-01  0.000000e+00  0.000000e+00  8.977e+05
1.06800e+05  9.193e+10  9.124352e-01  0.000000e+00  0.000000e+00  8.900e+05
1.06900e+05  9.149e+10  9.124952e-01  0.000000e+00  0.000000e+00  8.824e+05
1.07000e+05  9.105e+10  9.125553e-01  0.000000e+00  0.000000e+00  8.748e+05
1.07100e+05  9.061e+10  9.126152e-01  0.000000e+00  0.000000e+00  8.674e+05
1.07200e+05  9.017e+10  9.126750e-01  0.000000e+00  0.000000e+00  8.599e+05
1.07300e+05  8.974e+10  9.127348e-01  0.000000e+00  0.000000e+00  8.526e+05
1.07400e+05  8.931e+10  9.127945e-01  0.000000e+00  0.000000e+00  8.453e+05
1.07500e+05  8.887e+10  9.128542e-01  0.000000e+00  0.000000e+00  8.381e+05
1.07600e+05  8.845e+10  9.129137e-01  0.000000e+00  0.000000e+00  8.309e+05
1.07700e+05  8.802e+10  9.129732e-01  0.000000e+00  0.000000e+00  8.238e+05
1.07800e+05  8.760e+10  9.130326e-01  0.000000e+00  0.000000e+00  8.168e+05
1.07900e+05  8.717e+10  9.130920e-01  0.000000e+00  0.000000e+00  8.098e+05
1.08000e+05  8.675e+10  9.131512e-01  0.000000e+00  0.000000e+00  8.029e+05
1.08100e+05  8.633e+10  9.132104e-01  0.000000e+00  0.000000e+00  7.960e+05
1.08200e+05  8.592e+10  9.132696e-01  0.000000e+00  0.000000e+00  7.893e+05
1.08300e+05  8.550e+10  9.133286e-01  0.000000e+00  0.000000e+00  7.825e+05
1.08400e+05  8.509e+10  9.133876e-01  0.000000e+00  0.000000e+00  7.759e+05
1.08500e+05  8.468e+10  9.134465e-01  0.000000e+00  0.000000e+00  7.693e+05
1.08600e+05  8.427e+10  9.135053e-01  0.000000e+00  0.000000e+00  7.627e+05
1.08700e+05  8.386e+10  9.135640e-01  0.000000e+00  0.000000e+00  7.562e+05
1.08800e+05  8.346e+10  9.136227e-01  0.000000e+00  0.000000e+00  7.498e+05
1.08900e+05  8.306e+10  9.136813e-01  0.000000e+00  0.000000e+00  7.434e+05
1.09000e+05  8.266e+10  9.137399e-01  0.000000e+00  0.000000e+00  7.371e+05
1.09100e+05  8.226e+10  9.137983e-01  0.000000e+00  0.000000e+00  7.308e+05
1.09200e+05  8.186e+10  9.138567e-01  0.000000e+00  0.000000e+00  7.246e+05
1.09300e+05  8.147e+10  9.139150e-01  0.000000e+00  0.000000e+00  7.185e+05
1.09400e+05  8.107e+10  9.139733e-01  0.000000e+00  0.000000e+00  7.124e+05
1.09500e+05  8.068e+10  9.140315e-01  0.000000e+00  0.000000e+00  7.063e+05
1.09600e+05  8.029e+10  9.140896e-01  0.000000e+00  0.000000e+00  7.003e+05
1.09700e+05  7.990e+10  9.141476e-01  0.000000e+00  0.000000e+00  6.944e+05
1.09800e+05  7.952e+10  9.142055e-01  0.000000e+00  0.000000e+00  6.885e+05
1.09900e+05  7.913e+10  9.142634e-01  0.000000e+00  0.000000e+00  6.827e+05
1.10000e+05  7.875e+10  9.143213e-01  0.000000e+00  0.000000e+00  6.769e+05
1.10100e+05  7.837e+10  9.143790e-01  0.000000e+00  0.000000e+00  6.712e+05
1.10200e+05  7.799e+10  9.144367e-01  0.000000e+00  0.000000e+00  6.655e+05
1.10300e+05  7.762e+10  9.144943e-01  0.000000e+00  0.000000e+00  6.599e+05
1.10400e+05  7.724e+10  9.145518e-01  0.000000e+00  0.000000e+00  6.543e+05
1.10500e+05  7.687e+10  9.146093e-01  0.000000e+00  0.000000e+00  6.487e+05
1.10600e+05  7.650e+10  9.146667e-01  0.000000e+00  0.000000e+00  6.433e+05
1.10700e+05  7.613e+10  9.147240e-01  0.000000e+00  0.000000e+00  6.378e+05
1.10800e+05  7.576e+10  9.147812e-01  0.000000e+00  0.000000e+00  6.324e+05
1.10900e+05  7.539e+10  9.148384e-01  0.000000e+00  0.000000e+00  6.271e+05
1.11000e+05  7.503e+10  9.148955e-01  0.000000e+00  0.000000e+00  6.218e+05
1.11100e+05  7.467e+10  9.149525e-01  0.000000e+00  0.000000e+00  6.166e+05
1.11200e+05  7.431e+10  9.150095e-01  0.000000e+00  0.000000e+00  6.114e+05
1.11300e+05  7.395e+10  9.150664e-01  0.000000e+00  0.000000e+00  6.062e+05
1.11400e+05  7.359e+10  9.151232e-01  0.000000e+00  0.000000e+00  6.011e+05
1.11500e+05  7.323e+10  9.151800e-01  0.000000e+00  0.000000e+00  5.960e+05
1.11600e+05  7.288e+10  9.152367e-01  0.000000e+00  0.000000e+00  5.910e+05
1.11700e+05  7.253e+10  9.152933e-01  0.000000e+00  0.000000e+00  5.860e+05
1.11800e+05  7.218e+10  9.153499e-01  0.000000e+00  0.000000e+00  5.811e+05
1.11900e+05  7.183e+10  9.154063e-01  0.000000e+00  0.000000e+00  5.762e+05
1.12000e+05  7.148e+10  9.154627e-01  0.000000e+00  0.000000e+00  5.714e+05
1.12100e+05  7.113e+10  9.155191e-01  0.000000e+00  0.000000e+00  5.666e+05
1.12200e+05  7.079e+10  9.155754e-01  0.000000e+00  0.000000e+00  5.618e+05
1.12300e+05  7.045e+10  9.156316e-01  0.000000e+00  0.000000e+00  5.571e+05
1.12400e+05  7.011e+10  9.156877e-01  0.000000e+00  0.000000e+00  5.524e+05
1.12500e+05  6.977e+10  9.157438e-01  0.000000e+00  0.000000e+00  5.478e+05
1.12600e+05  6.943e+10  9.157998e-01  0.000000e+00  0.000000e+00  5.432e+05
1.12700e+05  6.909e+10  9.158557e-01  0.000000e+00  0.000000e+00  5.386e+05
1.12800e+05  6.876e+10  9.159116e-01  0.000000e+00  0.000000e+00  5.341e+05
1.12900e+05  6.843e+10  9.159674e-01  0.000000e+00  0.000000e+00  5.296e+05
1.13000e+05  6.810e+10  9.160231e-01  0.000000e+00  0.000000e+00  5.252e+05
1.13100e+05  6.777e+10  9.160787e-01  0.000000e+00  0.000000e+00  5.208e+05
1.13200e+05  6.744e+10  9.161343e-01  0.000000e+00  0.000000e+00  5.164e+05
1.13300e+05  6.711e+10  9.161898e-01  0.000000e+00  0.000000e+00  5.121e+05
1.13400e+05  6.679e+10  9.162453e-01  0.000000e+00  0.000000e+00  5.078e+05
1.13500e+05  6.646e+10  9.163007e-01  0.000000e+00  0.000000e+00  5.036e+05
1.13600e+05  6.614e+10  9.163560e-01  0.000000e+00  0.000000e+00  4.993e+05
1.13700e+05  6.582e+10  9.164113e-01  0.000000e+00  0.000000e+00  4.952e+05
1.13800e+05  6.550e+10  9.164664e-01  0.000000e+00  0.000000e+00  4.910e+05
1.13900e+05  6.519e+10  9.165216e-01  0.000000e+00  0.000000e+00  4.869e+05
1.14000e+05  6.487e+10  9.165766e-01  0.000000e+00  0.000000e+00  4.829e+05
1.14100e+05  6.456e+10  9.166316e-01  0.000000e+00  0.000000e+00  4.788e+05
1.14200e+05  6.424e+10  9.166865e-01  0.000000e+00  0.000000e+00  4.748e+05
1.14300e+05  6.393e+10  9.167414e-01  0.000000e+00  0.000000e+00  4.709e+05
1.14400e+05  6.362e+10  9.167961e-01  0.000000e+00  0.000000e+00  4.669e+05
1.14500e+05  6.332e+10  9.168509e-01  0.000000e+00  0.000000e+00  4.631e+05
1.14600e+05  6.301e+10  9.169055e-01  0.000000e+00  0.000000e+00  4.592e+05
1.14700e+05  6.270e+10  9.169601e-01  0.000000e+00  0.000000e+00  4.554e+05
1.14800e+05  6.240e+10  9.170146e-01  0.000000e+00  0.000000e+00  4.516e+05
1.14900e+05  6.210e+10  9.170691e-01  0.000000e+00  0.000000e+00  4.478e+05
1.15000e+05  6.180e+10  9.171235e-01  0.000000e+00  0.000000e+00  4.441e+05
1.15100e+05  6.150e+10  9.171778e-01  0.000000e+00  0.000000e+00  4.404e+05
1.15200e+05  6.120e+10  9.172320e-01  0.000000e+00  0.000000e+00  4.367e+05
1.15300e+05  6.090e+10  9.172862e-01  0.000000e+00  0.000000e+00  4.331e+05
1.15400e+05  6.061e+10  9.173403e-01  0.000000e+00  0.000000e+00  4.295e+05
1.15500e+05  6.031e+10  9.173944e-01  0.000000e+00  0.000000e+00  4.259e+05
1.15600e+05  6.002e+10  9.174484e-01  0.000000e+00  0.000000e+00  4.224e+05
1.15700e+05  5.973e+10  9.175023e-01  0.000000e+00  0.000000e+00  4.189e+05
1.15800e+05  5.944e+10  9.175562e-01  0.000000e+00  0.000000e+00  4.154e+05
1.15900e+05  5.915e+10  9.176100e-01  0.000000e+00  0.000000e+00  4.120e+05
1.16000e+05  5.887e+10  9.176637e-01  0.000000e+00  0.000000e+00  4.085e+05
1.16100e+05  5.858e+10  9.177174e-01  0.000000e+00  0.000000e+00  4.051e+05
1.16200e+05  5.830e+10  9.177710e-01  0.000000e+00  0.000000e+00  4.018e+05
1.16300e+05  5.801e+10  9.178245e-01  0.000000e+00  0.000000e+00  3.985e+05
1.16400e+05  5.773e+10  9.178780e-01  0.000000e+00  0.000000e+00  3.952e+05
1.16500e+05  5.745e+10  9.179314e-01  0.000000e+00  0.000000e+00  3.919e+05
1.16600e+05  5.718e+10  9.179847e-01  0.000000e+00  0.000000e+00  3.886e+05
1.16700e+05  5.690e+10  9.180380e-01  0.000000e+00  0.000000e+00  3.854e+05
1.16800e+05  5.662e+10  9.180912e-01  0.000000e+00  0.000000e+00  3.822e+05
1.16900e+05  5.635e+10  9.181444e-01  0.000000e+00  0.000000e+00  3.791e+05
1.17000e+05  5.607e+10  9.181975e-01  0.000000e+00  0.000000e+00  3.759e+05
1.17100e+05  5.580e+10  9.182505e-01  0.000000e+00  0.000000e+00  3.728e+05
1.17200e+05  5.553e+10  9.183035e-01  0.000000e+00  0.000000e+00  3.697e+05
1.17300e+05  5.526e+10  9.183564e-01  0.000000e+00  0.000000e+00  3.667e+05
1.17400e+05  5.499e+10  9.184092e-01  0.000000e+00  0.000000e+00  3.637e+05
1.17500e+05  5.473e+10  9.184620e-01  0.000000e+00  0.000000e+00  3.607e+05
1.17600e+05  5.446e+10  9.185147e-01  0.000000e+00  0.000000e+00  3.577e+05
1.17700e+05  5.420e+10  9.185673e-01  0.000000e+00  0.000000e+00  3.547e+05
1.17800e+05  5.393e+10  9.186199e-01  0.000000e+00  0.000000e+00  3.518e+05
1.17900e+05  5.367e+10  9.186724e-01  0.000000e+00  0.000000e+00  3.489e+05
1.18000e+05  5.341e+10  9.187249e-01  0.000000e+00  0.000000e+00  3.460e+05
1.18100e+05  5.315e+10  9.187773e-01  0.000000e+00  0.000000e+00  3.432e+05
1.18200e+05  5.290e+10  9.188296e-01  0.000000e+00  0.000000e+00  3.403e+05
1.18300e+05  5.264e+10  9.188819e-01  0.000000e+00  0.000000e+00  3.375e+05
1.18400e+05  5.238e+10  9.189341e-01  0.000000e+00  0.000000e+00  3.348e+05
1.18500e+05  5.213e+10  9.189862e-01  0.000000e+00  0.000000e+00  3.320e+05
1.18600e+05  5.188e+10  9.190383e-01  0.000000e+00  0.000000e+00  3.293e+05
1.18700e+05  5.162e+10  9.190903e-01  0.000000e+00  0.000000e+00  3.266e+05
1.18800e+05  5.137e+10  9.191423e-01  0.000000e+00  0.000000e+00  3.239e+05
1.18900e+05  5.112e+10  9.191942e-01  0.000000e+00  0.000000e+00  3.212e+05
1.19000e+05  5.088e+10  9.192460e-01  0.000000e+00  0.000000e+00  3.186e+05
1.19100e+05  5.063e+10  9.192978e-01  0.000000e+00  0.000000e+00  3.160e+05
1.19200e+05  5.038e+10  9.193495e-01  0.000000e+00  0.000000e+00  3.134e+05
1.19300e+05  5.014e+10  9.194011e-01  0.000000e+00  0.000000e+00  3.108e+05
1.19400e+05  4.989e+10  9.194527e-01  0.000000e+00  0.000000e+00  3.082e+05
1.19500e+05  4.965e+10  9.195042e-01  0.000000e+00  0.000000e+00  3.057e+05
1.19600e+05  4.941e+10  9.195557e-01  0.000000e+00  0.000000e+00  3.032e+05
1.19700e+05  4.917e+10  9.196071e-01  0.000000e+00  0.000000e+00  3.007e+05
1.19800e+05  4.893e+10  9.196584e-01  0.000000e+00  0.000000e+00  2.983e+05
1.19900e+05  4.869e+10  9.197097e-01  0.000000e+00  0.000000e+00  2.958e+05
1.20000e+05  4.846e+10  9.197609e-01  0.000000e+00  0.000000e+00  2.934e+05
1.20100e+05  4.822e+10  9.198121e-01  0.000000e+00  0.000000e+00  2.910e+05
1.20200e+05  4.799e+10  9.198632e-01  0.000000e+00  0.000000e+00  2.886e+05
1.20300e+05  4.775e+10  9.199142e-01  0.000000e+00  0.000000e+00  2.862e+05
1.20400e+05  4.752e+10  9.199652e-01  0.000000e+00  0.000000e+00  2.839e+05
1.20500e+05  4.729e+10  9.200161e-01  0.000000e+00  0.000000e+00  2.816e+05
1.20600e+05  4.706e+10  9.200670e-01  0.000000e+00  0.000000e+00  2.793e+05
1.20700e+05  4.683e+10  9.201178e-01  0.000000e+00  0.000000e+00  2.770e+05
1.20800e+05  4.661e+10  9.201685e-01  0.000000e+00  0.000000e+00  2.747e+05
1.20900e+05  4.638e+10  9.202192e-01  0.000000e+00  0.000000e+00  2.725e+05
1.21000e+05  4.615e+10  9.202698e-01  0.000000e+00  0.000000e+00  2.703e+05
1.21100e+05  4.593e+10  9.203203e-01  0.000000e+00  0.000000e+00  2.681e+05
1.21200e+05  4.571e+10  9.203708e-01  0.000000e+00  0.000000e+00  2.659e+05
1.21300e+05  4.548e+10  9.204213e-01  0.000000e+00  0.000000e+00  2.637e+05
1.21400e+05  4.526e+10  9.204716e-01  0.000000e+00  0.000000e+00  2.615e+05
1.21500e+05  4.504e+10  9.205219e-01  0.000000e+00  0.000000e+00  2.594e+05
1.21600e+05  4.482e+10  9.205722e-01  0.000000e+00  0.000000e+00  2.573e+05
1.21700e+05  4.461e+10  9.206224e-01  0.000000e+00  0.000000e+00  2.552e+05
1.21800e+05  4.439e+10  9.206725e-01  0.000000e+00  0.000000e+00  2.531e+05
1.21900e+05  4.417e+10  9.207226e-01  0.000000e+00  0.000000e+00  2.511e+05
1.22000e+05  4.396e+10  9.207726e-01  0.000000e+00  0.000000e+00  2.490e+05
1.22100e+05  4.374e+10  9.208226e-01  0.000000e+00  0.000000e+00  2.470e+05
1.22200e+05  4.353e+10  9.208725e-01  0.000000e+00  0.000000e+00  2.450e+05
1.22300e+05  4.332e+10  9.209223e-01  0.000000e+00  0.000000e+00  2.430e+05
1.22400e+05  4.311e+10  9.209721e-01  0.000000e+00  0.000000e+00  2.410e+05
1.22500e+05  4.290e+10  9.210219e-01  0.000000e+00  0.000000e+00  2.391e+05
1.22600e+05  4.269e+10  9.210715e-01  0.000000e+00  0.000000e+00  2.371e+05
1.22700e+05  4.248e+10  9.211211e-01  0.000000e+00  0.000000e+00  2.352e+05
1.22800e+05  4.228e+10  9.211707e-01  0.000000e+00  0.000000e+00  2.333e+05
1.22900e+05  4.207e+10  9.212202e-01  0.000000e+00  0.000000e+00  2.314e+05
1.23000e+05  4.187e+10  9.212696e-01  0.000000e+00  0.000000e+00  2.295e+05
1.23100e+05  4.166e+10  9.213190e-01  0.000000e+00  0.000000e+00  2.276e+05
1.23200e+05  4.146e+10  9.213683e-01  0.000000e+00  0.000000e+00  2.258e+05
1.23300e+05  4.126e+10  9.214176e-01  0.000000e+00  0.000000e+00  2.240e+05
1.23400e+05  4.106e+10  9.214668e-01  0.000000e+00  0.000000e+00  2.221e+05
1.23500e+05  4.086e+10  9.215159e-01  0.000000e+00  0.000000e+00  2.203e+05
