#Energy[eV]	Flux[ph/s/0.1%bw/100mA] 
3090.00	4.345469E+11 
3100.00	4.428407E+11 
3110.00	4.545190E+11 
3120.00	4.613865E+11 
3130.00	4.741129E+11 
3140.00	4.832053E+11 
3150.00	4.937207E+11 
3160.00	5.070819E+11 
3170.00	5.156278E+11 
3180.00	5.309780E+11 
3190.00	5.414483E+11 
3200.00	5.548343E+11 
3210.00	5.702174E+11 
3220.00	5.811366E+11 
3230.00	5.995786E+11 
3240.00	6.120591E+11 
3250.00	6.290993E+11 
3260.00	6.470270E+11 
3270.00	6.612352E+11 
3280.00	6.835807E+11 
3290.00	6.987992E+11 
3300.00	7.206500E+11 
3310.00	7.419764E+11 
3320.00	7.607617E+11 
3330.00	7.881355E+11 
3340.00	8.074215E+11 
3350.00	8.356405E+11 
3360.00	8.616770E+11 
3370.00	8.869500E+11 
3380.00	9.212439E+11 
3390.00	9.467909E+11 
3400.00	9.840399E+11 
3410.00	1.017395E+12 
3420.00	1.052603E+12 
3430.00	1.097250E+12 
3440.00	1.133310E+12 
3450.00	1.184941E+12 
3460.00	1.231502E+12 
3470.00	1.284554E+12 
3480.00	1.348275E+12 
3490.00	1.405701E+12 
3500.00	1.484621E+12 
3510.00	1.559067E+12 
3520.00	1.648396E+12 
3530.00	1.752677E+12 
3540.00	1.858304E+12 
3550.00	1.997822E+12 
3560.00	2.141319E+12 
3570.00	2.319885E+12 
3580.00	2.530772E+12 
3590.00	2.770216E+12 
3600.00	3.081259E+12 
3610.00	3.436885E+12 
3620.00	3.889043E+12 
3630.00	4.433481E+12 
3640.00	5.078802E+12 
3650.00	5.875011E+12 
3660.00	6.797758E+12 
3670.00	7.931030E+12 
3680.00	9.289397E+12 
3690.00	1.094065E+13 
3700.00	1.299864E+13 
3710.00	1.550177E+13 
3720.00	1.860416E+13 
3730.00	2.232147E+13 
3740.00	2.673073E+13 
3750.00	3.194748E+13 
3760.00	3.807368E+13 
3770.00	4.544911E+13 
3780.00	5.428437E+13 
3790.00	6.484860E+13 
3800.00	7.727980E+13 
3810.00	9.164133E+13 
3820.00	1.083675E+14 
3830.00	1.278391E+14 
3840.00	1.505673E+14 
3850.00	1.767986E+14 
3860.00	2.067852E+14 
3870.00	2.412455E+14 
3880.00	2.806193E+14 
3890.00	3.256329E+14 
3900.00	3.770030E+14 
3910.00	4.357303E+14 
3920.00	5.035522E+14 
3930.00	5.827283E+14 
3940.00	6.779666E+14 
3950.00	7.937851E+14 
3960.00	9.247243E+14 
3970.00	1.048161E+15 
3980.00	1.140773E+15 
3990.00	1.202613E+15 
4000.00	1.247862E+15 
4010.00	1.287302E+15 
4020.00	1.324388E+15 
4030.00	1.358527E+15 
4040.00	1.390937E+15 
4050.00	1.419287E+15 
4060.00	1.444028E+15 
4070.00	1.463253E+15 
4080.00	1.470790E+15 
4090.00	1.455873E+15 
4100.00	1.302671E+15 
4110.00	8.904219E+14 
4120.00	4.043109E+14 
4130.00	1.342250E+14 
4140.00	6.467795E+13 
4150.00	4.386948E+13 
4160.00	3.146610E+13 
4170.00	2.547969E+13 
4180.00	1.999519E+13 
4190.00	1.705161E+13 
4200.00	1.433621E+13 
4210.00	1.230619E+13 
4220.00	1.092929E+13 
4230.00	9.431219E+12 
4240.00	8.579814E+12 
4250.00	7.592779E+12 
4260.00	6.876068E+12 
4270.00	6.299620E+12 
4280.00	5.658484E+12 
4290.00	5.287719E+12 
4300.00	4.798470E+12 
4310.00	4.465198E+12 
4320.00	4.156050E+12 
4330.00	3.821295E+12 
4340.00	3.623611E+12 
4350.00	3.339658E+12 
4360.00	3.160449E+12 
4370.00	2.969521E+12 
4380.00	2.774203E+12 
4390.00	2.654287E+12 
4400.00	2.473101E+12 
4410.00	2.367555E+12 
4420.00	2.238335E+12 
4430.00	2.116221E+12 
4440.00	2.036341E+12 
4450.00	1.913356E+12 
4460.00	1.846940E+12 
4470.00	1.753844E+12 
4480.00	1.673899E+12 
4490.00	1.616715E+12 
4500.00	1.529738E+12 
4510.00	1.485615E+12 
4520.00	1.415501E+12 
4530.00	1.361494E+12 
4540.00	1.318082E+12 
4550.00	1.254765E+12 
4560.00	1.224079E+12 
4570.00	1.169504E+12 
4580.00	1.132225E+12 
4590.00	1.097701E+12 
4600.00	1.050743E+12 
4610.00	1.028348E+12 
4620.00	9.849672E+11 
4630.00	9.587514E+11 
4640.00	9.303370E+11 
4650.00	8.950181E+11 
4660.00	8.779088E+11 
4670.00	8.428730E+11 
4680.00	8.242100E+11 
4690.00	8.001610E+11 
4700.00	7.734569E+11 
4710.00	7.597615E+11 
4720.00	7.311593E+11 
4730.00	7.176750E+11 
4740.00	6.969567E+11 
4750.00	6.766661E+11 
4760.00	6.652386E+11 
4770.00	6.418005E+11 
4780.00	6.318673E+11 
4790.00	6.137542E+11 
4800.00	5.983801E+11 
4810.00	5.884387E+11 
4820.00	5.690874E+11 
4830.00	5.617223E+11 
4840.00	5.457344E+11 
4850.00	5.340814E+11 
4860.00	5.251501E+11 
4870.00	5.092839E+11 
4880.00	5.036089E+11 
4890.00	4.894498E+11 
4900.00	4.807017E+11 
4910.00	4.725234E+11 
4920.00	4.595179E+11 
4930.00	4.549544E+11 
4940.00	4.423837E+11 
4950.00	4.358564E+11 
4960.00	4.282041E+11 
4970.00	4.175946E+11 
4980.00	4.137729E+11 
4990.00	4.026770E+11 
5000.00	3.977889E+11 
5010.00	3.905881E+11 
5020.00	3.820211E+11 
5030.00	3.786511E+11 
5040.00	3.688676E+11 
5050.00	3.652502E+11 
5060.00	3.584586E+11 
5070.00	3.515674E+11 
5080.00	3.484776E+11 
5090.00	3.399207E+11 
5100.00	3.372216E+11 
5110.00	3.307864E+11 
5120.00	3.253422E+11 
5130.00	3.223938E+11 
5140.00	3.149339E+11 
5150.00	3.128787E+11 
5160.00	3.068629E+11 
5170.00	3.026125E+11 
5180.00	2.997134E+11 
5190.00	2.932968E+11 
5200.00	2.917233E+11 
5210.00	2.860066E+11 
5220.00	2.827595E+11 
5230.00	2.798680E+11 
5240.00	2.744139E+11 
5250.00	2.731364E+11 
5260.00	2.678556E+11 
5270.00	2.654224E+11 
5280.00	2.624637E+11 
5290.00	2.578947E+11 
5300.00	2.568259E+11 
5310.00	2.518967E+11 
5320.00	2.500967E+11 
5330.00	2.471434E+11 
5340.00	2.433817E+11 
5350.00	2.423528E+11 
5360.00	2.378834E+11 
5370.00	2.365859E+11 
5380.00	2.336836E+11 
5390.00	2.305826E+11 
5400.00	2.295222E+11 
5410.00	2.255090E+11 
5420.00	2.246451E+11 
5430.00	2.217076E+11 
5440.00	2.192208E+11 
5450.00	2.181690E+11 
5460.00	2.145731E+11 
5470.00	2.139524E+11 
5480.00	2.111019E+11 
5490.00	2.092087E+11 
5500.00	2.080645E+11 
5510.00	2.048978E+11 
5520.00	2.044762E+11 
5530.00	2.016857E+11 
5540.00	2.003057E+11 
5550.00	1.990347E+11 
5560.00	1.963766E+11 
5570.00	1.959973E+11 
5580.00	1.933687E+11 
5590.00	1.923312E+11 
5600.00	1.910996E+11 
5610.00	1.887188E+11 
5620.00	1.884940E+11 
5630.00	1.860500E+11 
5640.00	1.853748E+11 
5650.00	1.840022E+11 
5660.00	1.820402E+11 
5670.00	1.818510E+11 
5680.00	1.794816E+11 
5690.00	1.790622E+11 
5700.00	1.776446E+11 
5710.00	1.761114E+11 
5720.00	1.758622E+11 
5730.00	1.737637E+11 
5740.00	1.734824E+11 
5750.00	1.720975E+11 
5760.00	1.708628E+11 
5770.00	1.705571E+11 
5780.00	1.686589E+11 
5790.00	1.685467E+11 
5800.00	1.671572E+11 
5810.00	1.662266E+11 
5820.00	1.658757E+11 
5830.00	1.641796E+11 
5840.00	1.642555E+11 
5850.00	1.627895E+11 
5860.00	1.621937E+11 
5870.00	1.617628E+11 
5880.00	1.603342E+11 
5890.00	1.604496E+11 
5900.00	1.591181E+11 
5910.00	1.586916E+11 
5920.00	1.582154E+11 
5930.00	1.570711E+11 
5940.00	1.571771E+11 
5950.00	1.559336E+11 
5960.00	1.557340E+11 
5970.00	1.552231E+11 
5980.00	1.542720E+11 
5990.00	1.543635E+11 
6000.00	1.532150E+11 
6010.00	1.531961E+11 
6020.00	1.526803E+11 
6030.00	1.518860E+11 
6040.00	1.521170E+11 
6050.00	1.509980E+11 
6060.00	1.511320E+11 
6070.00	1.505852E+11 
6080.00	1.500524E+11 
6090.00	1.501895E+11 
6100.00	1.492774E+11 
6110.00	1.495279E+11 
6120.00	1.489286E+11 
6130.00	1.486289E+11 
6140.00	1.487229E+11 
6150.00	1.479725E+11 
6160.00	1.483325E+11 
6170.00	1.477706E+11 
6180.00	1.476344E+11 
6190.00	1.477524E+11 
6200.00	1.471483E+11 
6210.00	1.475581E+11 
6220.00	1.470761E+11 
6230.00	1.471129E+11 
6240.00	1.472345E+11 
6250.00	1.467871E+11 
6260.00	1.472393E+11 
6270.00	1.468320E+11 
6280.00	1.470195E+11 
6290.00	1.471447E+11 
6300.00	1.468628E+11 
6310.00	1.473924E+11 
6320.00	1.470130E+11 
6330.00	1.474136E+11 
6340.00	1.475271E+11 
6350.00	1.474303E+11 
6360.00	1.479851E+11 
6370.00	1.477546E+11 
6380.00	1.482548E+11 
6390.00	1.483715E+11 
6400.00	1.484854E+11 
6410.00	1.490244E+11 
6420.00	1.489174E+11 
6430.00	1.495787E+11 
6440.00	1.497076E+11 
6450.00	1.500346E+11 
6460.00	1.506837E+11 
6470.00	1.507214E+11 
6480.00	1.514617E+11 
6490.00	1.517416E+11 
6500.00	1.521971E+11 
6510.00	1.528616E+11 
6520.00	1.530865E+11 
6530.00	1.539240E+11 
6540.00	1.542856E+11 
6550.00	1.549383E+11 
6560.00	1.557257E+11 
6570.00	1.561111E+11 
6580.00	1.571110E+11 
6590.00	1.575947E+11 
6600.00	1.584348E+11 
6610.00	1.593278E+11 
6620.00	1.599009E+11 
6630.00	1.610491E+11 
6640.00	1.616874E+11 
6650.00	1.627388E+11 
6660.00	1.637579E+11 
6670.00	1.645587E+11 
6680.00	1.658793E+11 
6690.00	1.667601E+11 
6700.00	1.680370E+11 
6710.00	1.692138E+11 
6720.00	1.703249E+11 
6730.00	1.718907E+11 
6740.00	1.730985E+11 
6750.00	1.747633E+11 
6760.00	1.763394E+11 
6770.00	1.778711E+11 
6780.00	1.798418E+11 
6790.00	1.814475E+11 
6800.00	1.835849E+11 
6810.00	1.855369E+11 
6820.00	1.877171E+11 
6830.00	1.902304E+11 
6840.00	1.925729E+11 
6850.00	1.954429E+11 
6860.00	1.982480E+11 
6870.00	2.014191E+11 
6880.00	2.049766E+11 
6890.00	2.086061E+11 
6900.00	2.129239E+11 
6910.00	2.174248E+11 
6920.00	2.224920E+11 
6930.00	2.280876E+11 
6940.00	2.339364E+11 
6950.00	2.407028E+11 
6960.00	2.478439E+11 
6970.00	2.558704E+11 
6980.00	2.647316E+11 
6990.00	2.742808E+11 
7000.00	2.851980E+11 
7010.00	2.968746E+11 
7020.00	3.099456E+11 
7030.00	3.243490E+11 
7040.00	3.400889E+11 
7050.00	3.578055E+11 
7060.00	3.771099E+11 
7070.00	3.987160E+11 
7080.00	4.227296E+11 
7090.00	4.492640E+11 
7100.00	4.792030E+11 
7110.00	5.121885E+11 
7120.00	5.490784E+11 
7130.00	5.902853E+11 
7140.00	6.359809E+11 
7150.00	6.873896E+11 
7160.00	7.446480E+11 
7170.00	8.090611E+11 
7180.00	8.814814E+11 
7190.00	9.628056E+11 
7200.00	1.054904E+12 
7210.00	1.158618E+12 
7220.00	1.275493E+12 
7230.00	1.406933E+12 
7240.00	1.553951E+12 
7250.00	1.717983E+12 
7260.00	1.899539E+12 
7270.00	2.099948E+12 
7280.00	2.319985E+12 
7290.00	2.560631E+12 
7300.00	2.823648E+12 
7310.00	3.110302E+12 
7320.00	3.423140E+12 
7330.00	3.764526E+12 
7340.00	4.137447E+12 
7350.00	4.545860E+12 
7360.00	4.993336E+12 
7370.00	5.485104E+12 
7380.00	6.026448E+12 
7390.00	6.623528E+12 
7400.00	7.283208E+12 
7410.00	8.011552E+12 
7420.00	8.815016E+12 
7430.00	9.697838E+12 
7440.00	1.066297E+13 
7450.00	1.171188E+13 
7460.00	1.284406E+13 
7470.00	1.405948E+13 
7480.00	1.535823E+13 
7490.00	1.674260E+13 
7500.00	1.821798E+13 
7510.00	1.979208E+13 
7520.00	2.147696E+13 
7530.00	2.328603E+13 
7540.00	2.523420E+13 
7550.00	2.733531E+13 
7560.00	2.959883E+13 
7570.00	3.202953E+13 
7580.00	3.462464E+13 
7590.00	3.737667E+13 
7600.00	4.027598E+13 
7610.00	4.331458E+13 
7620.00	4.649195E+13 
7630.00	4.981445E+13 
7640.00	5.329619E+13 
7650.00	5.695299E+13 
7660.00	6.079568E+13 
7670.00	6.482625E+13 
7680.00	6.903356E+13 
7690.00	7.339922E+13 
7700.00	7.790362E+13 
7710.00	8.253282E+13 
7720.00	8.728302E+13 
7730.00	9.215388E+13 
7740.00	9.714355E+13 
7750.00	1.022403E+14 
7760.00	1.074225E+14 
7770.00	1.126651E+14 
7780.00	1.179434E+14 
7790.00	1.232376E+14 
7800.00	1.285271E+14 
7810.00	1.337873E+14 
7820.00	1.389901E+14 
7830.00	1.441025E+14 
7840.00	1.490926E+14 
7850.00	1.539262E+14 
7860.00	1.585677E+14 
7870.00	1.629801E+14 
7880.00	1.671211E+14 
7890.00	1.709435E+14 
7900.00	1.743829E+14 
7910.00	1.773516E+14 
7920.00	1.797390E+14 
7930.00	1.814302E+14 
7940.00	1.823465E+14 
7950.00	1.824748E+14 
7960.00	1.818722E+14 
7970.00	1.806347E+14 
7980.00	1.788542E+14 
7990.00	1.765958E+14 
8000.00	1.738898E+14 
8010.00	1.707464E+14 
8020.00	1.671639E+14 
8030.00	1.631359E+14 
8040.00	1.586582E+14 
8050.00	1.537252E+14 
8060.00	1.483349E+14 
8070.00	1.424872E+14 
8080.00	1.361831E+14 
8090.00	1.294284E+14 
8100.00	1.222289E+14 
8110.00	1.145953E+14 
8120.00	1.065398E+14 
8130.00	9.807729E+13 
8140.00	8.922750E+13 
8150.00	8.001072E+13 
8160.00	7.045443E+13 
8170.00	6.059128E+13 
8180.00	5.046945E+13 
8190.00	4.019119E+13 
8200.00	3.001926E+13 
8210.00	2.056186E+13 
8220.00	1.274763E+13 
8230.00	7.344742E+12 
8240.00	4.282645E+12 
8250.00	2.837624E+12 
8260.00	2.187666E+12 
8270.00	1.844683E+12 
8280.00	1.619265E+12 
8290.00	1.451760E+12 
8300.00	1.195041E+12 
8310.00	1.085572E+12 
8320.00	9.938958E+11 
8330.00	9.158064E+11 
8340.00	8.483857E+11 
8350.00	7.895435E+11 
8360.00	7.377112E+11 
8370.00	6.917000E+11 
8380.00	6.505596E+11 
8390.00	6.135845E+11 
8400.00	5.801727E+11 
8410.00	5.498252E+11 
8420.00	5.221693E+11 
8430.00	4.968503E+11 
8440.00	4.736043E+11 
8450.00	4.521958E+11 
8460.00	4.324160E+11 
8470.00	4.141009E+11 
8480.00	3.970928E+11 
8490.00	3.812541E+11 
8500.00	3.664892E+11 
8510.00	3.527057E+11 
8520.00	3.397910E+11 
8530.00	3.276822E+11 
8540.00	3.163096E+11 
8550.00	3.056011E+11 
8560.00	2.955160E+11 
8570.00	2.860102E+11 
8580.00	2.770322E+11 
8590.00	2.685312E+11 
8600.00	2.604847E+11 
8610.00	2.528632E+11 
8620.00	2.456282E+11 
8630.00	2.387487E+11 
8640.00	2.322107E+11 
8650.00	2.259906E+11 
8660.00	2.200644E+11 
8670.00	2.144168E+11 
8680.00	2.090236E+11 
8690.00	2.038616E+11 
8700.00	1.989517E+11 
8710.00	1.942415E+11 
8720.00	1.897449E+11 
8730.00	1.854228E+11 
8740.00	1.813004E+11 
8750.00	1.773328E+11 
8760.00	1.735225E+11 
8770.00	1.698807E+11 
8780.00	1.663705E+11 
8790.00	1.630096E+11 
8800.00	1.597708E+11 
8810.00	1.566542E+11 
8820.00	1.536443E+11 
8830.00	1.507587E+11 
8840.00	1.479808E+11 
8850.00	1.452906E+11 
8860.00	1.427097E+11 
8870.00	1.402209E+11 
8880.00	1.378186E+11 
8890.00	1.354891E+11 
8900.00	1.332504E+11 
8910.00	1.310840E+11 
8920.00	1.289891E+11 
8930.00	1.269763E+11 
8940.00	1.250178E+11 
8950.00	1.231163E+11 
8960.00	1.212941E+11 
8970.00	1.195183E+11 
8980.00	1.178085E+11 
8990.00	1.161433E+11 
9000.00	1.145473E+11 
9010.00	1.129904E+11 
9020.00	1.114781E+11 
9030.00	1.100164E+11 
9040.00	1.085958E+11 
9050.00	1.072310E+11 
9060.00	1.059027E+11 
9070.00	1.046101E+11 
9080.00	1.033596E+11 
9090.00	1.021320E+11 
9100.00	1.009639E+11 
9110.00	9.980876E+10 
9120.00	9.868896E+10 
9130.00	9.762709E+10 
9140.00	9.657920E+10 
9150.00	9.556846E+10 
9160.00	9.456491E+10 
9170.00	9.361389E+10 
9180.00	9.267523E+10 
9190.00	9.178658E+10 
9200.00	9.090033E+10 
9210.00	9.004216E+10 
9220.00	8.920611E+10 
9230.00	8.840618E+10 
9240.00	8.762165E+10 
9250.00	8.685701E+10 
9260.00	8.612907E+10 
9270.00	8.541551E+10 
9280.00	8.471129E+10 
9290.00	8.403672E+10 
9300.00	8.338101E+10 
9310.00	8.273193E+10 
9320.00	8.211951E+10 
9330.00	8.152216E+10 
9340.00	8.093363E+10 
9350.00	8.035783E+10 
9360.00	7.981960E+10 
9370.00	7.927220E+10 
9380.00	7.875916E+10 
9390.00	7.825487E+10 
9400.00	7.777326E+10 
9410.00	7.729429E+10 
9420.00	7.683912E+10 
9430.00	7.639183E+10 
9440.00	7.594975E+10 
9450.00	7.553919E+10 
9460.00	7.514358E+10 
9470.00	7.474523E+10 
9480.00	7.435574E+10 
9490.00	7.399699E+10 
9500.00	7.363410E+10 
9510.00	7.329783E+10 
9520.00	7.297106E+10 
9530.00	7.264996E+10 
9540.00	7.233086E+10 
9550.00	7.204146E+10 
9560.00	7.175220E+10 
9570.00	7.147028E+10 
9580.00	7.120688E+10 
9590.00	7.095771E+10 
9600.00	7.071133E+10 
9610.00	7.047489E+10 
9620.00	7.025043E+10 
9630.00	7.002812E+10 
9640.00	6.982735E+10 
9650.00	6.964031E+10 
9660.00	6.944799E+10 
9670.00	6.926525E+10 
9680.00	6.910015E+10 
9690.00	6.894488E+10 
9700.00	6.878406E+10 
9710.00	6.864846E+10 
9720.00	6.851990E+10 
9730.00	6.838934E+10 
9740.00	6.826582E+10 
9750.00	6.816500E+10 
9760.00	6.806064E+10 
9770.00	6.797293E+10 
9780.00	6.789832E+10 
9790.00	6.782421E+10 
9800.00	6.775011E+10 
9810.00	6.770675E+10 
9820.00	6.766440E+10 
9830.00	6.761198E+10 
9840.00	6.757669E+10 
9850.00	6.755350E+10 
9860.00	6.753939E+10 
9870.00	6.751720E+10 
9880.00	6.753132E+10 
9890.00	6.753333E+10 
9900.00	6.755552E+10 
9910.00	6.758375E+10 
9920.00	6.760593E+10 
9930.00	6.763718E+10 
9940.00	6.769062E+10 
9950.00	6.773397E+10 
9960.00	6.781665E+10 
9970.00	6.787513E+10 
9980.00	6.795781E+10 
9990.00	6.803544E+10 
10000.00	6.813828E+10 
10010.00	6.823810E+10 
10020.00	6.834296E+10 
10030.00	6.847201E+10 
10040.00	6.860005E+10 
10050.00	6.874626E+10 
10060.00	6.888539E+10 
10070.00	6.904974E+10 
10080.00	6.923223E+10 
10090.00	6.941976E+10 
10100.00	6.962141E+10 
10110.00	6.983365E+10 
10120.00	7.007865E+10 
10130.00	7.032365E+10 
10140.00	7.061453E+10 
10150.00	7.086962E+10 
10160.00	7.117916E+10 
10170.00	7.148566E+10 
10180.00	7.181536E+10 
10190.00	7.213698E+10 
10200.00	7.249743E+10 
10210.00	7.288107E+10 
10220.00	7.329546E+10 
10230.00	7.373354E+10 
10240.00	7.419911E+10 
10250.00	7.465433E+10 
10260.00	7.515139E+10 
10270.00	7.568979E+10 
10280.00	7.624458E+10 
10290.00	7.684197E+10 
10300.00	7.748189E+10 
10310.00	7.817055E+10 
10320.00	7.889069E+10 
10330.00	7.967072E+10 
10340.00	8.050999E+10 
10350.00	8.141058E+10 
10360.00	8.237900E+10 
10370.00	8.343136E+10 
10380.00	8.454295E+10 
10390.00	8.570898E+10 
10400.00	8.695366E+10 
10410.00	8.825228E+10 
10420.00	8.962502E+10 
10430.00	9.108256E+10 
10440.00	9.262908E+10 
10450.00	9.427177E+10 
10460.00	9.601818E+10 
10470.00	9.787322E+10 
10480.00	9.983564E+10 
10490.00	1.019282E+11 
10500.00	1.041348E+11 
10510.00	1.064746E+11 
10520.00	1.089464E+11 
10530.00	1.115646E+11 
10540.00	1.143373E+11 
10550.00	1.172702E+11 
10560.00	1.203706E+11 
10570.00	1.236617E+11 
10580.00	1.271403E+11 
10590.00	1.308248E+11 
10600.00	1.347343E+11 
10610.00	1.388645E+11 
10620.00	1.432518E+11 
10630.00	1.478989E+11 
10640.00	1.528259E+11 
10650.00	1.580681E+11 
10660.00	1.636014E+11 
10670.00	1.694812E+11 
10680.00	1.756916E+11 
10690.00	1.822690E+11 
10700.00	1.892279E+11 
10710.00	1.966112E+11 
10720.00	2.044121E+11 
10730.00	2.126708E+11 
10740.00	2.214048E+11 
10750.00	2.306780E+11 
10760.00	2.404953E+11 
10770.00	2.509257E+11 
10780.00	2.619824E+11 
10790.00	2.736983E+11 
10800.00	2.861496E+11 
10810.00	2.993281E+11 
10820.00	3.133047E+11 
10830.00	3.280939E+11 
10840.00	3.437272E+11 
10850.00	3.602067E+11 
10860.00	3.775473E+11 
10870.00	3.957408E+11 
10880.00	4.147921E+11 
10890.00	4.346785E+11 
10900.00	4.553655E+11 
10910.00	4.768555E+11 
10920.00	4.991014E+11 
10930.00	5.221087E+11 
10940.00	5.458279E+11 
10950.00	5.702677E+11 
10960.00	5.954071E+11 
10970.00	6.212654E+11 
10980.00	6.478329E+11 
10990.00	6.751122E+11 
11000.00	7.031056E+11 
11010.00	7.318421E+11 
11020.00	7.613083E+11 
11030.00	7.915305E+11 
11040.00	8.225102E+11 
11050.00	8.542447E+11 
11060.00	8.867709E+11 
11070.00	9.200716E+11 
11080.00	9.541570E+11 
11090.00	9.890293E+11 
11100.00	1.024670E+12 
11110.00	1.061063E+12 
11120.00	1.098132E+12 
11130.00	1.135837E+12 
11140.00	1.174100E+12 
11150.00	1.212768E+12 
11160.00	1.251733E+12 
11170.00	1.290809E+12 
11180.00	1.329829E+12 
11190.00	1.368657E+12 
11200.00	1.407106E+12 
11210.00	1.445036E+12 
11220.00	1.482305E+12 
11230.00	1.518838E+12 
11240.00	1.554586E+12 
11250.00	1.589486E+12 
11260.00	1.623572E+12 
11270.00	1.656885E+12 
11280.00	1.689491E+12 
11290.00	1.721502E+12 
11300.00	1.753020E+12 
11310.00	1.784206E+12 
11320.00	1.815243E+12 
11330.00	1.846269E+12 
11340.00	1.877485E+12 
11350.00	1.909074E+12 
11360.00	1.941226E+12 
11370.00	1.974185E+12 
11380.00	2.008203E+12 
11390.00	2.043615E+12 
11400.00	2.080865E+12 
11410.00	2.120510E+12 
11420.00	2.163290E+12 
11430.00	2.210135E+12 
11440.00	2.262184E+12 
11450.00	2.320827E+12 
11460.00	2.387604E+12 
11470.00	2.464272E+12 
11480.00	2.552660E+12 
11490.00	2.654680E+12 
11500.00	2.772301E+12 
11510.00	2.907523E+12 
11520.00	3.062459E+12 
11530.00	3.239406E+12 
11540.00	3.441055E+12 
11550.00	3.670551E+12 
11560.00	3.931660E+12 
11570.00	4.228831E+12 
11580.00	4.567073E+12 
11590.00	4.951830E+12 
11600.00	5.388872E+12 
11610.00	5.884125E+12 
11620.00	6.443648E+12 
11630.00	7.073832E+12 
11640.00	7.781667E+12 
11650.00	8.575009E+12 
11660.00	9.462925E+12 
11670.00	1.045571E+13 
11680.00	1.156484E+13 
11690.00	1.280286E+13 
11700.00	1.418337E+13 
11710.00	1.572112E+13 
11720.00	1.743246E+13 
11730.00	1.933590E+13 
11740.00	2.145266E+13 
11750.00	2.380738E+13 
11760.00	2.642904E+13 
11770.00	2.935209E+13 
11780.00	3.261829E+13 
11790.00	3.627919E+13 
11800.00	4.039896E+13 
11810.00	4.505620E+13 
11820.00	5.034308E+13 
11830.00	5.635787E+13 
11840.00	6.318757E+13 
11850.00	7.087925E+13 
11860.00	7.940369E+13 
11870.00	8.862226E+13 
11880.00	9.827358E+13 
11890.00	1.079942E+14 
11900.00	1.173764E+14 
11910.00	1.260502E+14 
11920.00	1.337600E+14 
11930.00	1.404100E+14 
11940.00	1.460619E+14 
11950.00	1.508916E+14 
11960.00	1.551276E+14 
11970.00	1.589936E+14 
11980.00	1.626733E+14 
11990.00	1.662985E+14 
12000.00	1.699532E+14 
