#Beamline acceptance: 152 X 210 urad²
#Energy[eV]	Flux[ph/s/eV/100mA] 
7670.00	8.249511E+12 
7680.00	8.832642E+12 
7690.00	9.302212E+12 
7700.00	9.654254E+12 
7710.00	9.786307E+12 
7720.00	9.398015E+12 
7730.00	8.485551E+12 
7740.00	7.679227E+12 
7750.00	7.482880E+12 
7760.00	7.737033E+12 
7770.00	8.168194E+12 
7780.00	8.702907E+12 
7790.00	9.282415E+12 
7800.00	9.685894E+12 
7810.00	9.518599E+12 
7820.00	8.664980E+12 
7830.00	7.774597E+12 
7840.00	7.561082E+12 
7850.00	7.955545E+12 
7860.00	8.512672E+12 
7870.00	8.991113E+12 
7880.00	9.338371E+12 
7890.00	9.438116E+12 
7900.00	9.048850E+12 
7910.00	8.219942E+12 
7920.00	7.515833E+12 
7930.00	7.343208E+12 
7940.00	7.553786E+12 
7950.00	7.917000E+12 
7960.00	8.386608E+12 
7970.00	8.924946E+12 
7980.00	9.318747E+12 
7990.00	9.183787E+12 
8000.00	8.410747E+12 
8010.00	7.573222E+12 
8020.00	7.326432E+12 
8030.00	7.658664E+12 
8040.00	8.197920E+12 
8050.00	8.694993E+12 
8060.00	9.048358E+12 
8070.00	9.126760E+12 
8080.00	8.736458E+12 
8090.00	7.970064E+12 
8100.00	7.339201E+12 
8110.00	7.183602E+12 
8120.00	7.364982E+12 
8130.00	7.678841E+12 
8140.00	8.092568E+12 
8150.00	8.586465E+12 
8160.00	8.962063E+12 
8170.00	8.855417E+12 
8180.00	8.158571E+12 
8190.00	7.375424E+12 
8200.00	7.103950E+12 
8210.00	7.381023E+12 
8220.00	7.897239E+12 
8230.00	8.404303E+12 
8240.00	8.766739E+12 
8250.00	8.837500E+12 
8260.00	8.451832E+12 
8270.00	7.726723E+12 
8280.00	7.139502E+12 
8290.00	6.993116E+12 
8300.00	7.162036E+12 
8310.00	7.452928E+12 
8320.00	7.829246E+12 
8330.00	8.279315E+12 
8340.00	8.626866E+12 
8350.00	8.540884E+12 
8360.00	7.914713E+12 
8370.00	7.189238E+12 
8380.00	6.902391E+12 
8390.00	7.125958E+12 
8400.00	7.606324E+12 
8410.00	8.110296E+12 
8420.00	8.483445E+12 
8430.00	8.558908E+12 
8440.00	8.182404E+12 
8450.00	7.484077E+12 
8460.00	6.922669E+12 
8470.00	6.784587E+12 
8480.00	6.957309E+12 
8490.00	7.246087E+12 
8500.00	7.598801E+12 
8510.00	8.006003E+12 
8520.00	8.317512E+12 
8530.00	8.239324E+12 
8540.00	7.674223E+12 
8550.00	7.002727E+12 
8560.00	6.708507E+12 
8570.00	6.883355E+12 
8580.00	7.323402E+12 
8590.00	7.817869E+12 
8600.00	8.201870E+12 
8610.00	8.289125E+12 
8620.00	7.927190E+12 
8630.00	7.253165E+12 
8640.00	6.709537E+12 
8650.00	6.579243E+12 
8660.00	6.759769E+12 
8670.00	7.051625E+12 
8680.00	7.386903E+12 
8690.00	7.754859E+12 
8700.00	8.025842E+12 
8710.00	7.941276E+12 
8720.00	7.420642E+12 
8730.00	6.800411E+12 
8740.00	6.511578E+12 
8750.00	6.652912E+12 
8760.00	7.059496E+12 
8770.00	7.542167E+12 
8780.00	7.932498E+12 
8790.00	8.032081E+12 
8800.00	7.688674E+12 
8810.00	7.040095E+12 
8820.00	6.513075E+12 
8830.00	6.384224E+12 
8840.00	6.564893E+12 
8850.00	6.856241E+12 
8860.00	7.179138E+12 
8870.00	7.515325E+12 
8880.00	7.745099E+12 
8890.00	7.643552E+12 
8900.00	7.154331E+12 
8910.00	6.585662E+12 
8920.00	6.316939E+12 
8930.00	6.442521E+12 
8940.00	6.823483E+12 
8950.00	7.290521E+12 
8960.00	7.679092E+12 
8970.00	7.787000E+12 
8980.00	7.462929E+12 
8990.00	6.840638E+12 
9000.00	6.327385E+12 
9010.00	6.193816E+12 
9020.00	6.367133E+12 
9030.00	6.656831E+12 
9040.00	6.973939E+12 
9050.00	7.285551E+12 
9060.00	7.474466E+12 
9070.00	7.349161E+12 
9080.00	6.885293E+12 
9090.00	6.369978E+12 
9100.00	6.132540E+12 
9110.00	6.252228E+12 
9120.00	6.609699E+12 
9130.00	7.055827E+12 
9140.00	7.433982E+12 
9150.00	7.543107E+12 
9160.00	7.236307E+12 
9170.00	6.641385E+12 
9180.00	6.142989E+12 
9190.00	6.005570E+12 
9200.00	6.171423E+12 
9210.00	6.462835E+12 
9220.00	6.779874E+12 
9230.00	7.072837E+12 
9240.00	7.225323E+12 
9250.00	7.077326E+12 
9260.00	6.634901E+12 
9270.00	6.167410E+12 
9280.00	5.959678E+12 
9290.00	6.073602E+12 
9300.00	6.406232E+12 
9310.00	6.827835E+12 
9320.00	7.187891E+12 
9330.00	7.289508E+12 
9340.00	6.995685E+12 
9350.00	6.431592E+12 
9360.00	5.956595E+12 
9370.00	5.822544E+12 
9380.00	5.987342E+12 
9390.00	6.282878E+12 
9400.00	6.600055E+12 
9410.00	6.875221E+12 
9420.00	6.993289E+12 
9430.00	6.823852E+12 
9440.00	6.399631E+12 
9450.00	5.973184E+12 
9460.00	5.789944E+12 
9470.00	5.898183E+12 
9480.00	6.209309E+12 
9490.00	6.606234E+12 
9500.00	6.942893E+12 
9510.00	7.031273E+12 
9520.00	6.748806E+12 
9530.00	6.220538E+12 
9540.00	5.776401E+12 
9550.00	5.651760E+12 
9560.00	5.815646E+12 
9570.00	6.112741E+12 
9580.00	6.427797E+12 
9590.00	6.684534E+12 
9600.00	6.772042E+12 
9610.00	6.584782E+12 
9620.00	6.176772E+12 
9630.00	5.784349E+12 
9640.00	5.622217E+12 
9650.00	5.728578E+12 
9660.00	6.022883E+12 
9670.00	6.397354E+12 
9680.00	6.709887E+12 
9690.00	6.783096E+12 
9700.00	6.512862E+12 
9710.00	6.021503E+12 
9720.00	5.609772E+12 
9730.00	5.493948E+12 
9740.00	5.653803E+12 
9750.00	5.945984E+12 
9760.00	6.251959E+12 
9770.00	6.487620E+12 
9780.00	6.546965E+12 
9790.00	6.346877E+12 
9800.00	5.955698E+12 
9810.00	5.595582E+12 
9820.00	5.457355E+12 
9830.00	5.568952E+12 
9840.00	5.853081E+12 
9850.00	6.206685E+12 
9860.00	6.493437E+12 
9870.00	6.550552E+12 
9880.00	6.291776E+12 
9890.00	5.835641E+12 
9900.00	5.453995E+12 
9910.00	5.343893E+12 
9920.00	5.494338E+12 
9930.00	5.775914E+12 
