#APU18, K = 2.026028
#Energy[eV]	Flux[ph/s/eV/100mA] 
1230.00	2.145003E+11 
1240.00	2.261867E+11 
1250.00	2.394095E+11 
1260.00	2.541776E+11 
1270.00	2.701696E+11 
1280.00	2.880551E+11 
1290.00	3.086007E+11 
1300.00	3.315171E+11 
1310.00	3.569670E+11 
1320.00	3.864536E+11 
1330.00	4.205180E+11 
1340.00	4.591415E+11 
1350.00	5.039959E+11 
1360.00	5.573371E+11 
1370.00	6.200987E+11 
1380.00	6.942086E+11 
1390.00	7.846820E+11 
1400.00	8.964405E+11 
1410.00	1.034595E+12 
1420.00	1.211234E+12 
1430.00	1.449890E+12 
1440.00	1.788224E+12 
1450.00	2.319325E+12 
1460.00	3.312957E+12 
1470.00	5.446153E+12 
1480.00	1.064209E+13 
1490.00	2.394295E+13 
1500.00	5.780032E+13 
1510.00	1.407820E+14 
1520.00	3.350074E+14 
1530.00	7.945907E+14 
1540.00	1.645156E+15 
1550.00	1.878746E+15 
1560.00	2.476601E+14 
1570.00	2.764666E+13 
1580.00	1.240498E+13 
1590.00	7.187231E+12 
1600.00	4.727955E+12 
1610.00	3.358271E+12 
1620.00	2.505525E+12 
1630.00	1.940661E+12 
1640.00	1.550764E+12 
1650.00	1.266937E+12 
1660.00	1.052218E+12 
1670.00	8.886573E+11 
1680.00	7.614405E+11 
1690.00	6.584660E+11 
1700.00	5.745298E+11 
1710.00	5.066053E+11 
1720.00	4.500091E+11 
1730.00	4.016040E+11 
1740.00	3.608773E+11 
1750.00	3.265378E+11 
1760.00	2.964605E+11 
1770.00	2.701415E+11 
1780.00	2.475933E+11 
1790.00	2.278251E+11 
1800.00	2.099663E+11 
1810.00	1.942384E+11 
1820.00	1.805482E+11 
1830.00	1.680780E+11 
1840.00	1.567121E+11 
1850.00	1.467416E+11 
1860.00	1.377185E+11 
1870.00	1.293076E+11 
1880.00	1.217354E+11 
1890.00	1.150231E+11 
1900.00	1.087420E+11 
1910.00	1.029024E+11 
1920.00	9.768026E+10 
1930.00	9.290628E+10 
1940.00	8.834766E+10 
1950.00	8.414772E+10 
1960.00	8.043449E+10 
1970.00	7.690436E+10 
1980.00	7.351159E+10 
1990.00	7.049254E+10 
2000.00	6.767878E+10 
2010.00	6.497171E+10 
2020.00	6.246544E+10 
2030.00	6.019156E+10 
2040.00	5.803170E+10 
2050.00	5.593689E+10 
2060.00	5.403382E+10 
2070.00	5.225955E+10 
2080.00	5.053727E+10 
2090.00	4.890493E+10 
2100.00	4.746648E+10 
2110.00	4.605808E+10 
2120.00	4.471363E+10 
2130.00	4.349541E+10 
2140.00	4.229303E+10 
2150.00	4.116351E+10 
2160.00	4.007515E+10 
2170.00	3.910198E+10 
2180.00	3.817113E+10 
2190.00	3.724799E+10 
2200.00	3.638577E+10 
2210.00	3.563835E+10 
2220.00	3.487541E+10 
2230.00	3.412486E+10 
2240.00	3.346131E+10 
2250.00	3.285968E+10 
2260.00	3.222988E+10 
2270.00	3.165026E+10 
2280.00	3.113859E+10 
2290.00	3.059639E+10 
2300.00	3.011081E+10 
2310.00	2.968050E+10 
2320.00	2.927759E+10 
2330.00	2.886480E+10 
2340.00	2.846037E+10 
2350.00	2.816060E+10 
2360.00	2.778052E+10 
2370.00	2.746818E+10 
2380.00	2.719547E+10 
2390.00	2.695108E+10 
2400.00	2.670546E+10 
2410.00	2.647484E+10 
2420.00	2.627580E+10 
2430.00	2.610048E+10 
2440.00	2.589975E+10 
2450.00	2.577482E+10 
2460.00	2.566425E+10 
2470.00	2.556478E+10 
2480.00	2.547270E+10 
2490.00	2.543110E+10 
2500.00	2.538553E+10 
2510.00	2.536467E+10 
2520.00	2.536115E+10 
2530.00	2.538674E+10 
2540.00	2.543683E+10 
2550.00	2.549636E+10 
2560.00	2.558581E+10 
2570.00	2.569977E+10 
2580.00	2.583760E+10 
2590.00	2.600355E+10 
2600.00	2.620812E+10 
2610.00	2.646034E+10 
2620.00	2.669888E+10 
2630.00	2.699016E+10 
2640.00	2.733566E+10 
2650.00	2.769396E+10 
2660.00	2.810206E+10 
2670.00	2.857837E+10 
2680.00	2.909611E+10 
2690.00	2.967748E+10 
2700.00	3.032108E+10 
2710.00	3.102485E+10 
2720.00	3.181049E+10 
2730.00	3.267752E+10 
2740.00	3.365897E+10 
2750.00	3.473758E+10 
2760.00	3.593526E+10 
2770.00	3.728777E+10 
2780.00	3.882301E+10 
2790.00	4.054429E+10 
2800.00	4.247405E+10 
2810.00	4.469711E+10 
2820.00	4.725189E+10 
2830.00	5.029951E+10 
2840.00	5.419659E+10 
2850.00	5.953187E+10 
2860.00	6.709825E+10 
2870.00	7.801291E+10 
2880.00	9.370775E+10 
2890.00	1.180226E+11 
2900.00	1.576140E+11 
2910.00	2.240293E+11 
2920.00	3.350056E+11 
2930.00	5.154902E+11 
2940.00	8.045648E+11 
2950.00	1.271390E+12 
2960.00	2.030714E+12 
2970.00	3.227828E+12 
2980.00	5.027347E+12 
2990.00	7.705501E+12 
3000.00	1.161749E+13 
3010.00	1.703993E+13 
3020.00	2.430415E+13 
3030.00	3.351830E+13 
3040.00	4.442876E+13 
3050.00	5.612884E+13 
3060.00	6.671185E+13 
3070.00	7.258566E+13 
3080.00	6.858585E+13 
3090.00	5.450683E+13 
3100.00	3.283745E+13 
3110.00	1.000996E+13 
3120.00	1.417740E+12 
3130.00	5.373738E+11 
3140.00	3.474406E+11 
3150.00	2.509900E+11 
3160.00	1.925423E+11 
3170.00	1.537392E+11 
3180.00	1.263966E+11 
3190.00	1.062942E+11 
3200.00	9.102316E+10 
3210.00	7.912282E+10 
3220.00	6.964373E+10 
3230.00	6.197858E+10 
3240.00	5.566586E+10 
3250.00	5.042133E+10 
3260.00	4.600162E+10 
3270.00	4.224767E+10 
3280.00	3.903081E+10 
3290.00	3.625204E+10 
3300.00	3.384437E+10 
3310.00	3.173913E+10 
3320.00	2.988501E+10 
3330.00	2.825306E+10 
3340.00	2.680093E+10 
3350.00	2.551116E+10 
3360.00	2.436821E+10 
3370.00	2.331733E+10 
3380.00	2.238067E+10 
3390.00	2.157147E+10 
3400.00	2.078076E+10 
3410.00	2.009494E+10 
3420.00	1.946928E+10 
3430.00	1.889816E+10 
3440.00	1.838484E+10 
3450.00	1.791159E+10 
3460.00	1.749218E+10 
3470.00	1.709688E+10 
3480.00	1.673965E+10 
3490.00	1.642308E+10 
3500.00	1.611583E+10 
3510.00	1.586018E+10 
3520.00	1.561665E+10 
3530.00	1.539854E+10 
3540.00	1.519115E+10 
3550.00	1.500789E+10 
3560.00	1.484812E+10 
3570.00	1.470386E+10 
3580.00	1.457899E+10 
3590.00	1.446285E+10 
3600.00	1.436205E+10 
3610.00	1.427604E+10 
3620.00	1.420046E+10 
3630.00	1.414415E+10 
3640.00	1.409599E+10 
3650.00	1.405794E+10 
3660.00	1.403776E+10 
3670.00	1.402395E+10 
3680.00	1.402814E+10 
3690.00	1.403305E+10 
3700.00	1.404773E+10 
3710.00	1.407463E+10 
3720.00	1.412088E+10 
3730.00	1.417256E+10 
3740.00	1.422788E+10 
3750.00	1.429731E+10 
3760.00	1.437298E+10 
3770.00	1.445780E+10 
3780.00	1.455899E+10 
3790.00	1.466128E+10 
3800.00	1.477936E+10 
3810.00	1.491033E+10 
3820.00	1.505398E+10 
3830.00	1.519783E+10 
3840.00	1.536127E+10 
3850.00	1.553463E+10 
3860.00	1.572182E+10 
3870.00	1.591704E+10 
3880.00	1.613078E+10 
3890.00	1.634876E+10 
3900.00	1.658303E+10 
3910.00	1.683123E+10 
3920.00	1.709181E+10 
3930.00	1.736764E+10 
3940.00	1.766641E+10 
3950.00	1.797291E+10 
3960.00	1.830435E+10 
3970.00	1.865716E+10 
3980.00	1.901806E+10 
3990.00	1.940957E+10 
4000.00	1.981343E+10 
4010.00	2.024831E+10 
4020.00	2.070406E+10 
4030.00	2.118860E+10 
4040.00	2.171259E+10 
4050.00	2.224962E+10 
4060.00	2.281965E+10 
4070.00	2.341905E+10 
4080.00	2.406060E+10 
4090.00	2.473895E+10 
4100.00	2.545752E+10 
4110.00	2.621944E+10 
4120.00	2.703971E+10 
4130.00	2.790319E+10 
4140.00	2.882163E+10 
4150.00	2.980072E+10 
4160.00	3.084681E+10 
4170.00	3.195678E+10 
4180.00	3.315766E+10 
4190.00	3.444225E+10 
4200.00	3.581222E+10 
4210.00	3.729081E+10 
4220.00	3.887806E+10 
4230.00	4.058702E+10 
4240.00	4.244188E+10 
4250.00	4.446594E+10 
4260.00	4.668461E+10 
4270.00	4.914215E+10 
4280.00	5.186751E+10 
4290.00	5.491594E+10 
4300.00	5.831873E+10 
4310.00	6.208832E+10 
4320.00	6.627116E+10 
4330.00	7.099011E+10 
4340.00	7.631099E+10 
4350.00	8.234599E+10 
4360.00	8.919098E+10 
4370.00	9.692405E+10 
4380.00	1.056140E+11 
4390.00	1.153120E+11 
4400.00	1.260839E+11 
4410.00	1.381337E+11 
4420.00	1.519182E+11 
4430.00	1.684235E+11 
4440.00	1.896637E+11 
4450.00	2.193889E+11 
4460.00	2.643631E+11 
4470.00	3.369813E+11 
4480.00	4.601654E+11 
4490.00	6.729142E+11 
4500.00	1.035438E+12 
4510.00	1.642639E+12 
4520.00	2.651182E+12 
4530.00	4.298984E+12 
4540.00	6.935796E+12 
4550.00	1.109560E+13 
4560.00	1.757354E+13 
4570.00	2.758375E+13 
4580.00	4.313759E+13 
4590.00	6.813542E+13 
4600.00	1.087752E+14 
4610.00	1.617627E+14 
4620.00	2.059395E+14 
4630.00	2.354681E+14 
4640.00	2.607856E+14 
4650.00	2.793193E+14 
4660.00	2.420536E+14 
4670.00	1.121160E+14 
4680.00	2.186732E+13 
4690.00	3.948964E+12 
4700.00	1.869100E+12 
4710.00	1.231382E+12 
4720.00	8.909772E+11 
4730.00	6.804580E+11 
4740.00	5.392899E+11 
4750.00	4.392852E+11 
4760.00	3.655172E+11 
4770.00	3.093803E+11 
4780.00	2.655811E+11 
4790.00	2.306977E+11 
4800.00	2.024356E+11 
4810.00	1.792056E+11 
4820.00	1.598530E+11 
4830.00	1.435686E+11 
4840.00	1.297249E+11 
4850.00	1.178586E+11 
4860.00	1.076074E+11 
4870.00	9.869302E+10 
4880.00	9.088267E+10 
4890.00	8.400254E+10 
4900.00	7.791968E+10 
4910.00	7.251444E+10 
4920.00	6.768452E+10 
4930.00	6.334601E+10 
4940.00	5.944764E+10 
4950.00	5.593070E+10 
4960.00	5.274036E+10 
4970.00	4.984958E+10 
4980.00	4.720264E+10 
4990.00	4.478958E+10 
5000.00	4.258249E+10 
5010.00	4.055213E+10 
5020.00	3.868780E+10 
5030.00	3.696605E+10 
5040.00	3.537537E+10 
5050.00	3.390898E+10 
5060.00	3.254778E+10 
5070.00	3.128850E+10 
5080.00	3.011398E+10 
5090.00	2.902306E+10 
5100.00	2.801225E+10 
5110.00	2.706625E+10 
5120.00	2.617918E+10 
5130.00	2.535104E+10 
5140.00	2.458089E+10 
5150.00	2.385535E+10 
5160.00	2.318103E+10 
5170.00	2.254836E+10 
5180.00	2.195457E+10 
5190.00	2.140114E+10 
5200.00	2.087460E+10 
5210.00	2.038684E+10 
5220.00	1.993192E+10 
5230.00	1.950371E+10 
5240.00	1.909345E+10 
5250.00	1.872244E+10 
5260.00	1.837700E+10 
5270.00	1.804092E+10 
5280.00	1.772688E+10 
5290.00	1.744817E+10 
5300.00	1.718049E+10 
5310.00	1.693418E+10 
5320.00	1.670106E+10 
5330.00	1.649152E+10 
5340.00	1.629514E+10 
5350.00	1.611818E+10 
5360.00	1.595640E+10 
5370.00	1.581112E+10 
5380.00	1.567724E+10 
5390.00	1.556450E+10 
5400.00	1.546440E+10 
5410.00	1.537095E+10 
5420.00	1.529932E+10 
5430.00	1.523837E+10 
5440.00	1.519070E+10 
5450.00	1.515823E+10 
5460.00	1.514241E+10 
5470.00	1.513978E+10 
5480.00	1.515211E+10 
5490.00	1.517802E+10 
5500.00	1.522233E+10 
5510.00	1.527659E+10 
5520.00	1.534438E+10 
5530.00	1.543799E+10 
5540.00	1.554688E+10 
5550.00	1.567073E+10 
5560.00	1.580683E+10 
5570.00	1.597113E+10 
5580.00	1.614582E+10 
5590.00	1.634417E+10 
5600.00	1.656596E+10 
5610.00	1.682177E+10 
5620.00	1.709251E+10 
5630.00	1.739714E+10 
5640.00	1.772556E+10 
5650.00	1.808956E+10 
5660.00	1.848996E+10 
5670.00	1.893075E+10 
5680.00	1.942116E+10 
5690.00	1.996288E+10 
5700.00	2.056344E+10 
5710.00	2.124624E+10 
5720.00	2.201316E+10 
5730.00	2.289886E+10 
5740.00	2.392268E+10 
5750.00	2.512763E+10 
5760.00	2.656626E+10 
5770.00	2.833495E+10 
5780.00	3.054422E+10 
5790.00	3.337819E+10 
5800.00	3.708903E+10 
5810.00	4.203692E+10 
5820.00	4.871278E+10 
5830.00	5.776855E+10 
5840.00	7.004283E+10 
5850.00	8.661033E+10 
5860.00	1.089168E+11 
5870.00	1.389290E+11 
5880.00	1.794273E+11 
5890.00	2.342886E+11 
5900.00	3.090016E+11 
5910.00	4.109327E+11 
5920.00	5.492708E+11 
5930.00	7.346900E+11 
5940.00	9.792014E+11 
5950.00	1.297511E+12 
5960.00	1.709903E+12 
5970.00	2.245028E+12 
5980.00	2.939452E+12 
5990.00	3.832456E+12 
6000.00	4.961726E+12 
6010.00	6.368500E+12 
6020.00	8.108013E+12 
6030.00	1.024596E+13 
6040.00	1.283991E+13 
6050.00	1.593454E+13 
6060.00	1.957117E+13 
6070.00	2.377611E+13 
6080.00	2.853878E+13 
6090.00	3.380210E+13 
6100.00	3.944533E+13 
6110.00	4.525534E+13 
6120.00	5.088695E+13 
6130.00	5.579687E+13 
6140.00	5.921682E+13 
6150.00	6.040248E+13 
6160.00	5.909328E+13 
6170.00	5.548116E+13 
6180.00	4.970701E+13 
6190.00	4.169340E+13 
6200.00	3.141625E+13 
6210.00	1.966401E+13 
6220.00	9.139935E+12 
6230.00	2.944061E+12 
6240.00	8.073179E+11 
6250.00	3.455945E+11 
6260.00	2.316913E+11 
6270.00	1.798660E+11 
6280.00	1.461163E+11 
6290.00	1.220392E+11 
6300.00	1.040084E+11 
6310.00	9.004244E+10 
6320.00	7.894566E+10 
6330.00	6.995013E+10 
6340.00	6.253632E+10 
6350.00	5.634274E+10 
6360.00	5.110686E+10 
6370.00	4.663791E+10 
6380.00	4.278447E+10 
6390.00	3.944150E+10 
6400.00	3.651708E+10 
6410.00	3.394663E+10 
6420.00	3.167151E+10 
6430.00	2.964903E+10 
6440.00	2.784340E+10 
6450.00	2.622384E+10 
6460.00	2.476276E+10 
6470.00	2.345105E+10 
6480.00	2.225884E+10 
6490.00	2.117599E+10 
6500.00	2.018572E+10 
6510.00	1.928403E+10 
6520.00	1.845645E+10 
6530.00	1.769688E+10 
6540.00	1.700058E+10 
6550.00	1.635674E+10 
6560.00	1.576685E+10 
6570.00	1.521683E+10 
6580.00	1.470909E+10 
6590.00	1.424114E+10 
6600.00	1.380886E+10 
6610.00	1.340518E+10 
6620.00	1.302964E+10 
6630.00	1.268264E+10 
6640.00	1.235820E+10 
6650.00	1.205520E+10 
6660.00	1.177616E+10 
6670.00	1.151638E+10 
6680.00	1.127060E+10 
6690.00	1.104537E+10 
6700.00	1.083606E+10 
6710.00	1.063910E+10 
6720.00	1.045862E+10 
6730.00	1.028960E+10 
6740.00	1.013112E+10 
6750.00	9.991122E+09 
6760.00	9.859711E+09 
6770.00	9.732723E+09 
6780.00	9.623983E+09 
6790.00	9.526587E+09 
6800.00	9.430815E+09 
6810.00	9.344468E+09 
6820.00	9.270761E+09 
6830.00	9.202668E+09 
6840.00	9.146442E+09 
6850.00	9.097388E+09 
6860.00	9.051968E+09 
6870.00	9.017491E+09 
6880.00	8.989358E+09 
6890.00	8.970122E+09 
6900.00	8.957891E+09 
6910.00	8.951838E+09 
6920.00	8.953289E+09 
6930.00	8.963712E+09 
6940.00	8.980301E+09 
6950.00	9.003752E+09 
6960.00	9.033495E+09 
6970.00	9.075155E+09 
6980.00	9.122216E+09 
6990.00	9.174558E+09 
7000.00	9.235606E+09 
7010.00	9.305379E+09 
7020.00	9.383325E+09 
7030.00	9.468844E+09 
7040.00	9.566783E+09 
7050.00	9.675612E+09 
7060.00	9.791198E+09 
7070.00	9.922653E+09 
7080.00	1.007204E+10 
7090.00	1.024793E+10 
7100.00	1.044670E+10 
7110.00	1.068453E+10 
7120.00	1.095423E+10 
7130.00	1.127784E+10 
7140.00	1.166734E+10 
7150.00	1.213675E+10 
7160.00	1.269485E+10 
7170.00	1.335183E+10 
7180.00	1.411769E+10 
7190.00	1.502961E+10 
7200.00	1.613113E+10 
7210.00	1.747593E+10 
7220.00	1.912531E+10 
7230.00	2.116307E+10 
7240.00	2.369328E+10 
7250.00	2.684051E+10 
7260.00	3.077310E+10 
7270.00	3.567186E+10 
7280.00	4.175309E+10 
7290.00	4.924410E+10 
7300.00	5.840188E+10 
7310.00	6.950224E+10 
7320.00	8.285503E+10 
7330.00	9.882338E+10 
7340.00	1.178494E+11 
7350.00	1.404681E+11 
7360.00	1.673224E+11 
7370.00	1.991633E+11 
7380.00	2.368350E+11 
7390.00	2.811893E+11 
7400.00	3.329380E+11 
7410.00	3.925018E+11 
7420.00	4.599306E+11 
7430.00	5.349374E+11 
7440.00	6.170718E+11 
7450.00	7.058468E+11 
7460.00	8.007084E+11 
7470.00	9.007343E+11 
7480.00	1.004123E+12 
7490.00	1.107795E+12 
7500.00	1.207424E+12 
7510.00	1.298003E+12 
7520.00	1.374504E+12 
7530.00	1.432282E+12 
7540.00	1.467317E+12 
7550.00	1.476914E+12 
7560.00	1.461420E+12 
7570.00	1.426821E+12 
7580.00	1.388126E+12 
7590.00	1.373937E+12 
7600.00	1.433114E+12 
7610.00	1.644606E+12 
7620.00	2.133070E+12 
7630.00	3.097078E+12 
7640.00	4.864714E+12 
7650.00	7.978576E+12 
7660.00	1.317936E+13 
7670.00	2.093432E+13 
7680.00	3.055201E+13 
7690.00	4.015165E+13 
7700.00	4.824502E+13 
7710.00	5.498602E+13 
7720.00	6.149429E+13 
7730.00	6.865778E+13 
7740.00	7.663824E+13 
7750.00	8.400588E+13 
7760.00	8.543889E+13 
7770.00	7.284196E+13 
7780.00	4.657762E+13 
7790.00	2.070351E+13 
7800.00	6.404625E+12 
7810.00	1.677522E+12 
7820.00	6.175540E+11 
7830.00	3.738650E+11 
7840.00	2.752030E+11 
7850.00	2.157385E+11 
7860.00	1.750668E+11 
7870.00	1.455979E+11 
7880.00	1.234093E+11 
7890.00	1.061982E+11 
7900.00	9.254581E+10 
7910.00	8.150242E+10 
7920.00	7.243096E+10 
7930.00	6.488091E+10 
7940.00	5.852420E+10 
7950.00	5.311774E+10 
7960.00	4.847770E+10 
7970.00	4.446185E+10 
7980.00	4.096621E+10 
7990.00	3.790427E+10 
8000.00	3.520369E+10 
8010.00	3.281239E+10 
8020.00	3.067987E+10 
8030.00	2.877610E+10 
8040.00	2.706685E+10 
8050.00	2.552760E+10 
8060.00	2.413675E+10 
8070.00	2.287403E+10 
8080.00	2.173017E+10 
8090.00	2.068183E+10 
8100.00	1.972517E+10 
8110.00	1.885318E+10 
8120.00	1.805167E+10 
8130.00	1.731398E+10 
8140.00	1.663230E+10 
8150.00	1.600668E+10 
8160.00	1.542822E+10 
8170.00	1.489079E+10 
8180.00	1.439476E+10 
8190.00	1.393531E+10 
8200.00	1.350874E+10 
8210.00	1.311275E+10 
8220.00	1.274329E+10 
8230.00	1.240101E+10 
8240.00	1.208333E+10 
8250.00	1.178748E+10 
8260.00	1.151484E+10 
8270.00	1.125603E+10 
8280.00	1.101774E+10 
8290.00	1.079745E+10 
8300.00	1.059074E+10 
8310.00	1.040418E+10 
8320.00	1.022888E+10 
8330.00	1.006204E+10 
8340.00	9.915561E+09 
8350.00	9.777349E+09 
8360.00	9.651194E+09 
8370.00	9.537978E+09 
8380.00	9.434541E+09 
8390.00	9.338931E+09 
8400.00	9.251955E+09 
8410.00	9.175841E+09 
8420.00	9.109928E+09 
8430.00	9.056408E+09 
8440.00	9.007056E+09 
8450.00	8.968326E+09 
8460.00	8.938892E+09 
8470.00	8.918059E+09 
8480.00	8.906490E+09 
8490.00	8.909366E+09 
8500.00	8.920656E+09 
8510.00	8.947368E+09 
8520.00	8.988247E+09 
8530.00	9.043284E+09 
8540.00	9.118107E+09 
8550.00	9.208596E+09 
8560.00	9.324042E+09 
8570.00	9.460873E+09 
8580.00	9.627751E+09 
8590.00	9.821756E+09 
8600.00	1.004140E+10 
8610.00	1.028072E+10 
8620.00	1.054374E+10 
8630.00	1.083864E+10 
8640.00	1.116076E+10 
8650.00	1.152630E+10 
8660.00	1.193203E+10 
8670.00	1.238160E+10 
8680.00	1.287772E+10 
8690.00	1.342597E+10 
8700.00	1.402355E+10 
8710.00	1.467576E+10 
8720.00	1.537719E+10 
8730.00	1.612730E+10 
8740.00	1.691926E+10 
8750.00	1.774594E+10 
8760.00	1.859267E+10 
8770.00	1.945251E+10 
8780.00	2.030868E+10 
8790.00	2.115139E+10 
8800.00	2.196938E+10 
8810.00	2.276080E+10 
8820.00	2.353432E+10 
8830.00	2.430971E+10 
8840.00	2.514028E+10 
8850.00	2.611222E+10 
8860.00	2.735890E+10 
8870.00	2.909527E+10 
8880.00	3.162196E+10 
8890.00	3.536788E+10 
8900.00	4.090528E+10 
8910.00	4.900240E+10 
8920.00	6.069397E+10 
8930.00	7.738710E+10 
8940.00	1.009779E+11 
8950.00	1.340087E+11 
8960.00	1.797765E+11 
8970.00	2.423941E+11 
8980.00	3.267660E+11 
8990.00	4.386536E+11 
9000.00	5.848766E+11 
9010.00	7.738050E+11 
9020.00	1.015960E+12 
9030.00	1.324238E+12 
9040.00	1.713609E+12 
9050.00	2.200450E+12 
9060.00	2.802339E+12 
9070.00	3.538664E+12 
9080.00	4.431192E+12 
9090.00	5.503492E+12 
9100.00	6.779190E+12 
9110.00	8.280438E+12 
9120.00	1.002690E+13 
9130.00	1.203414E+13 
9140.00	1.431053E+13 
9150.00	1.685325E+13 
9160.00	1.964316E+13 
9170.00	2.263749E+13 
9180.00	2.575891E+13 
9190.00	2.888185E+13 
9200.00	3.182526E+13 
9210.00	3.437169E+13 
9220.00	3.632422E+13 
9230.00	3.757016E+13 
9240.00	3.809196E+13 
9250.00	3.791005E+13 
9260.00	3.701311E+13 
9270.00	3.533083E+13 
9280.00	3.274897E+13 
9290.00	2.914377E+13 
9300.00	2.444778E+13 
9310.00	1.880207E+13 
9320.00	1.277565E+13 
9330.00	7.368995E+12 
9340.00	3.505062E+12 
9350.00	1.385963E+12 
9360.00	5.077956E+11 
9370.00	2.233013E+11 
9380.00	1.390184E+11 
9390.00	1.069997E+11 
9400.00	8.869930E+10 
9410.00	7.390947E+10 
9420.00	6.403775E+10 
9430.00	5.624338E+10 
9440.00	4.994163E+10 
9450.00	4.474884E+10 
9460.00	4.040776E+10 
9470.00	3.673106E+10 
9480.00	3.358660E+10 
9490.00	3.087182E+10 
9500.00	2.850780E+10 
9510.00	2.643521E+10 
9520.00	2.460588E+10 
9530.00	2.298909E+10 
9540.00	2.154435E+10 
9550.00	2.025009E+10 
9560.00	1.909098E+10 
9570.00	1.804085E+10 
9580.00	1.708891E+10 
9590.00	1.622833E+10 
9600.00	1.543976E+10 
9610.00	1.472325E+10 
9620.00	1.406609E+10 
9630.00	1.346062E+10 
9640.00	1.290633E+10 
9650.00	1.239563E+10 
9660.00	1.192273E+10 
9670.00	1.148551E+10 
9680.00	1.108208E+10 
9690.00	1.070868E+10 
9700.00	1.035887E+10 
9710.00	1.003572E+10 
9720.00	9.734604E+09 
9730.00	9.454254E+09 
9740.00	9.196980E+09 
9750.00	8.950532E+09 
9760.00	8.724139E+09 
9770.00	8.513995E+09 
9780.00	8.317871E+09 
9790.00	8.133300E+09 
9800.00	7.961704E+09 
9810.00	7.803312E+09 
9820.00	7.652358E+09 
9830.00	7.515117E+09 
9840.00	7.387226E+09 
9850.00	7.264040E+09 
9860.00	7.156452E+09 
9870.00	7.053212E+09 
9880.00	6.959827E+09 
9890.00	6.869396E+09 
9900.00	6.792400E+09 
9910.00	6.718064E+09 
9920.00	6.654263E+09 
9930.00	6.595254E+09 
9940.00	6.543182E+09 
9950.00	6.498094E+09 
9960.00	6.458487E+09 
9970.00	6.424546E+09 
9980.00	6.399482E+09 
9990.00	6.378868E+09 
10000.00	6.363153E+09 
10010.00	6.354777E+09 
10020.00	6.354601E+09 
10030.00	6.359615E+09 
10040.00	6.369951E+09 
10050.00	6.389198E+09 
10060.00	6.416289E+09 
10070.00	6.454765E+09 
10080.00	6.503913E+09 
10090.00	6.566814E+09 
