#Energy[eV] Flux[ph/s/500mA/0.1%bW] 
6.285262381093216391e+02 4.641448326228912500e+13
6.286333342377898816e+02 4.641662370978669531e+13
6.287404486146295994e+02 4.641876419518007031e+13
6.288475812429509233e+02 4.642090471846190625e+13
6.289547321258644388e+02 4.642304527962001562e+13
6.290619012664792535e+02 4.642518587863975781e+13
6.291690886679075447e+02 4.642732651551376562e+13
6.292762943332596706e+02 4.642946719022743750e+13
6.293835182656489451e+02 4.643160790276855469e+13
6.294907604681865223e+02 4.643374865312727344e+13
6.295980209439869668e+02 4.643588944128657031e+13
6.297052996961624558e+02 4.643803026724149219e+13
6.298125967278284634e+02 4.644017113097493750e+13
6.299199120420985309e+02 4.644231203248200000e+13
6.300272456420889284e+02 4.644445297174314062e+13
6.301345975309143341e+02 4.644659394875341406e+13
6.302419677116921548e+02 4.644873496349085938e+13
6.303493561875379783e+02 4.645087601595539062e+13
6.304567629615704618e+02 4.645301710612746875e+13
6.305641880369062164e+02 4.645515823399726562e+13
6.306716314166648090e+02 4.645729939955254688e+13
6.307790931039639872e+02 4.645944060278590625e+13
6.308865731019244549e+02 4.646158184368025000e+13
6.309940714136649831e+02 4.646372312222327344e+13
6.311015880423074123e+02 4.646586443840762500e+13
6.312091229909713093e+02 4.646800579221611719e+13
6.313166762627798789e+02 4.647014718364141406e+13
6.314242478608535976e+02 4.647228861267119531e+13
6.315318377883166931e+02 4.647443007928831250e+13
6.316394460482910063e+02 4.647657158349025000e+13
6.317470726439014470e+02 4.647871312525986719e+13
6.318547175782711065e+02 4.648085470457996094e+13
6.319623808545259180e+02 4.648299632144801562e+13
6.320700624757901096e+02 4.648513797584685938e+13
6.321777624451906377e+02 4.648727966776421094e+13
6.322854807658526397e+02 4.648942139719261719e+13
6.323932174409043228e+02 4.649156316411492188e+13
6.325009724734719612e+02 4.649370496852369531e+13
6.326087458666846715e+02 4.649584681040421094e+13
6.327165376236697512e+02 4.649798868974653125e+13
6.328243477475575673e+02 4.650013060653598438e+13
6.329321762414763270e+02 4.650227256076263281e+13
6.330400231085575342e+02 4.650441455241419531e+13
6.331478883519304190e+02 4.650655658147830469e+13
6.332557719747275087e+02 4.650869864794755469e+13
6.333636739800793976e+02 4.651084075179984375e+13
6.334715943711192949e+02 4.651298289303503125e+13
6.335795331509790458e+02 4.651512507163103125e+13
6.336874903227923141e+02 4.651726728758281250e+13
6.337954658896937872e+02 4.651940954087561719e+13
6.339034598548171289e+02 4.652155183149705469e+13
6.340114722212965717e+02 4.652369415943726562e+13
6.341195029922682807e+02 4.652583652468386719e+13
6.342275521708688757e+02 4.652797892722207812e+13
6.343356197602342945e+02 4.653012136704200000e+13
6.344437057635008159e+02 4.653226384413367969e+13
6.345518101838067651e+02 4.653440635848231250e+13
6.346599330242908081e+02 4.653654891008045312e+13
6.347680742880911566e+02 4.653869149890591406e+13
6.348762339783461357e+02 4.654083412495856250e+13
6.349844120981962305e+02 4.654297678821867969e+13
6.350926086507823811e+02 4.654511948867635938e+13
6.352008236392447316e+02 4.654726222632651562e+13
6.353090570667238808e+02 4.654940500114211719e+13
6.354173089363623603e+02 4.655154781312541406e+13
6.355255792513033839e+02 4.655369066225915625e+13
6.356338680146890283e+02 4.655583354852604688e+13
6.357421752296622799e+02 4.655797647192347656e+13
6.358505008993677166e+02 4.656011943243412500e+13
6.359588450269504847e+02 4.656226243004807031e+13
6.360672076155551622e+02 4.656440546475287500e+13
6.361755886683266681e+02 4.656654853653614844e+13
6.362839881884117403e+02 4.656869164538545312e+13
6.363924061789577991e+02 4.657083479128595312e+13
6.365008426431113548e+02 4.657297797423011719e+13
6.366092975840196004e+02 4.657512119420549219e+13
6.367177710048314339e+02 4.657726445119965625e+13
6.368262629086963216e+02 4.657940774520022656e+13
6.369347732987629342e+02 4.658155107619472656e+13
6.370433021781807383e+02 4.658369444417072656e+13
6.371518495501005646e+02 4.658583784911823438e+13
6.372604154176742668e+02 4.658798129102238281e+13
6.373689997840525621e+02 4.659012476987315625e+13
6.374776026523869632e+02 4.659226828565808594e+13
6.375862240258306883e+02 4.659441183836475000e+13
6.376948639075375240e+02 4.659655542798557031e+13
6.378035223006603474e+02 4.659869905450076562e+13
6.379121992083529449e+02 4.660084271790274219e+13
6.380208946337705811e+02 4.660298641817906250e+13
6.381296085800692026e+02 4.660513015531725781e+13
6.382383410504039603e+02 4.660727392930240625e+13
6.383470920479305732e+02 4.660941774012443750e+13
6.384558615758065798e+02 4.661156158778074219e+13
6.385646496371900867e+02 4.661370547224410156e+13
6.386734562352384046e+02 4.661584939351185938e+13
6.387822813731094129e+02 4.661799335156903906e+13
6.388911250539628099e+02 4.662013734640072656e+13
6.389999872809587487e+02 4.662228137800178125e+13
6.391088680572561316e+02 4.662442544635235938e+13
6.392177673860168170e+02 4.662656955144975000e+13
6.393266852704008443e+02 4.662871369327164062e+13
6.394356217135712086e+02 4.663085787181047656e+13
6.395445767186887451e+02 4.663300208705367188e+13
6.396535502889178133e+02 4.663514633899369531e+13
6.397625424274202715e+02 4.663729062761307031e+13
6.398715531373615022e+02 4.663943495290421875e+13
6.399805824219043870e+02 4.664157931484725000e+13
6.400896302842154455e+02 4.664372371343455469e+13
6.401986967274586959e+02 4.664586814865848438e+13
6.403077817548015673e+02 4.664801262049917969e+13
6.404168853694094423e+02 4.665015712895389062e+13
6.405260075744505457e+02 4.665230167399785156e+13
6.406351483730913969e+02 4.665444625562584375e+13
6.407443077685014714e+02 4.665659087383270312e+13
6.408534857638483118e+02 4.665873552859362500e+13
6.409626823623023029e+02 4.666088021990340625e+13
6.410718975670321242e+02 4.666302494774703906e+13
6.411811313812094113e+02 4.666516971211688281e+13
6.412903838080037531e+02 4.666731451300037500e+13
6.413996548505879218e+02 4.666945935038005469e+13
6.415089445121326435e+02 4.667160422424578906e+13
6.416182527958115998e+02 4.667374913458749219e+13
6.417275797047967671e+02 4.667589408139012500e+13
6.418369252422629643e+02 4.667803906464601562e+13
6.419462894113829634e+02 4.668018408434014062e+13
6.420556722153328337e+02 4.668232914046237500e+13
6.421650736572864844e+02 4.668447423299520312e+13
6.422744937404211214e+02 4.668661936192853125e+13
6.423839324679115634e+02 4.668876452725463281e+13
6.424933898429360397e+02 4.669090972895604688e+13
6.426028658686707331e+02 4.669305496702751562e+13
6.427123605482947823e+02 4.669520024144909375e+13
6.428218738849853935e+02 4.669734555221307031e+13
6.429314058819229558e+02 4.669949089930194531e+13
6.430409565422855849e+02 4.670163628271289844e+13
6.431505258692549205e+02 4.670378170242600000e+13
6.432601138660101014e+02 4.670592715843105469e+13
6.433697205357336770e+02 4.670807265071792188e+13
6.434793458816060365e+02 4.671021817927150000e+13
6.435889899068108662e+02 4.671236374408162500e+13
6.436986526145296921e+02 4.671450934513814062e+13
6.438083340079469963e+02 4.671665498242103125e+13
6.439180340902455555e+02 4.671880065592502344e+13
6.440277528646111023e+02 4.672094636563506250e+13
6.441374903342272091e+02 4.672309211154092969e+13
6.442472465022800634e+02 4.672523789362751562e+13
6.443570213719565345e+02 4.672738371188467188e+13
6.444668149464424687e+02 4.672952956630464062e+13
6.445766272289243943e+02 4.673167545686492188e+13
6.446864582225906588e+02 4.673382138356760156e+13
6.447963079306302916e+02 4.673596734638042188e+13
6.449061763562311853e+02 4.673811334531032812e+13
6.450160635025821421e+02 4.674025938033479688e+13
6.451259693728737830e+02 4.674240545144120312e+13
6.452358939702970702e+02 4.674455155862670312e+13
6.453458372980422837e+02 4.674669770186633594e+13
6.454557993593002720e+02 4.674884388115476562e+13
6.455657801572638164e+02 4.675099009648178125e+13
6.456757796951262662e+02 4.675313634782735156e+13
6.457857979760798344e+02 4.675528263518859375e+13
6.458958350033177567e+02 4.675742895855035156e+13
6.460058907800347470e+02 4.675957531789747656e+13
6.461159653094264286e+02 4.676172171321483594e+13
6.462260585946872880e+02 4.676386814449953906e+13
6.463361706390126074e+02 4.676601461173151562e+13
6.464463014455994880e+02 4.676816111490296875e+13
6.465564510176453723e+02 4.677030765399628125e+13
6.466666193583473614e+02 4.677245422900612500e+13
6.467768064709025566e+02 4.677460083991728125e+13
6.468870123585103329e+02 4.677674748671457812e+13
6.469972370243705200e+02 4.677889416938782031e+13
6.471074804716820381e+02 4.678104088792914844e+13
6.472177427036444897e+02 4.678318764231843750e+13
6.473280237234594097e+02 4.678533443254788281e+13
6.474383235343284468e+02 4.678748125860478125e+13
6.475486421394531362e+02 4.678962812047637500e+13
6.476589795420350129e+02 4.679177501815236719e+13
6.477693357452777718e+02 4.679392195161510938e+13
6.478797107523855630e+02 4.679606892085678125e+13
6.479901045665616266e+02 4.679821592586707031e+13
6.481005171910101126e+02 4.680036296662584375e+13
6.482109486289366487e+02 4.680251004313017969e+13
6.483213988835475448e+02 4.680465715535750000e+13
6.484318679580485423e+02 4.680680430330489844e+13
6.485423558556456101e+02 4.680895148695214062e+13
6.486528625795467633e+02 4.681109870629635938e+13
6.487633881329604719e+02 4.681324596131494531e+13
6.488739325190945237e+02 4.681539325200496094e+13
6.489844957411571613e+02 4.681754057834621094e+13
6.490950778023586736e+02 4.681968794033086719e+13
6.492056787059096905e+02 4.682183533794613281e+13
6.493162984550193642e+02 4.682398277117921094e+13
6.494269370529003709e+02 4.682613024001732031e+13
6.495375945027629996e+02 4.682827774444271094e+13
6.496482708078207224e+02 4.683042528445741406e+13
6.497589659712850789e+02 4.683257286003379688e+13
6.498696799963706781e+02 4.683472047117138281e+13
6.499804128862901962e+02 4.683686811784505469e+13
6.500911646442591518e+02 4.683901580005432812e+13
6.502019352734914719e+02 4.684116351777895312e+13
6.503127247772038118e+02 4.684331127101603125e+13
6.504235331586108941e+02 4.684545905974281250e+13
6.505343604209308523e+02 4.684760688395146094e+13
6.506452065673793186e+02 4.684975474362417969e+13
6.507560716011754494e+02 4.685190263876294531e+13
6.508669555255361274e+02 4.685405056934011719e+13
6.509778583436816461e+02 4.685619853535274219e+13
6.510887800588297978e+02 4.685834653678302344e+13
6.511997206742018989e+02 4.686049457361813281e+13
6.513106801930171059e+02 4.686264264584767188e+13
6.514216586184977587e+02 4.686479075346375000e+13
6.515326559538640367e+02 4.686693889644608594e+13
6.516436722023394168e+02 4.686908707478922656e+13
6.517547073671452154e+02 4.687123528847043750e+13
6.518657614515060459e+02 4.687338353748923438e+13
6.519768344586441344e+02 4.687553182183267969e+13
6.520879263917852313e+02 4.687768014147810156e+13
6.521990372541528131e+02 4.687982849641751562e+13
6.523101670489736534e+02 4.688197688664299219e+13
6.524213157794722520e+02 4.688412531213917188e+13
6.525324834488766328e+02 4.688627377289074219e+13
6.526436700604124326e+02 4.688842226888725781e+13
6.527548756173084712e+02 4.689057080012075781e+13
6.528661001227916358e+02 4.689271936657094531e+13
6.529773435800919970e+02 4.689486796823235938e+13
6.530886059924374649e+02 4.689701660508960156e+13
6.531998873630591333e+02 4.689916527712977344e+13
6.533111876951860495e+02 4.690131398433997656e+13
6.534225069920503302e+02 4.690346272670731250e+13
6.535338452568821594e+02 4.690561150422131250e+13
6.536452024929150184e+02 4.690776031687155469e+13
6.537565787033798870e+02 4.690990916463768750e+13
6.538679738915113830e+02 4.691205804751668750e+13
6.539793880605416234e+02 4.691420696548821094e+13
6.540908212137063629e+02 4.691635591854675781e+13
6.542022733542388551e+02 4.691850490667195312e+13
6.543137444853758780e+02 4.692065392986077344e+13
6.544252346103518221e+02 4.692280298809036719e+13
6.545367437324039201e+02 4.692495208135771094e+13
6.546482718547695185e+02 4.692710120964489844e+13
6.547598189806858500e+02 4.692925037293900781e+13
6.548713851133899198e+02 4.693139957123196875e+13
6.549829702561212343e+02 4.693354880450593750e+13
6.550945744121196412e+02 4.693569807275289062e+13
6.552061975846240784e+02 4.693784737595741406e+13
6.553178397768742798e+02 4.693999671410896875e+13
6.554295009921115707e+02 4.694214608719212500e+13
6.555411812335780724e+02 4.694429549519644531e+13
6.556528805045149966e+02 4.694644493811135938e+13
6.557645988081643509e+02 4.694859441591896875e+13
6.558763361477695071e+02 4.695074392861617188e+13
6.559880925265749738e+02 4.695289347617518750e+13
6.560998679478241229e+02 4.695504305859784375e+13
6.562116624147610082e+02 4.695719267586371094e+13
6.563234759306316164e+02 4.695934232796228906e+13
6.564353084986821614e+02 4.696149201488800781e+13
6.565471601221585161e+02 4.696364173661548438e+13
6.566590308043068944e+02 4.696579149314163281e+13
6.567709205483754431e+02 4.696794128445093750e+13
6.568828293576127635e+02 4.697009111052796875e+13
6.569947572352667748e+02 4.697224097136461719e+13
6.571067041845858512e+02 4.697439086694541406e+13
6.572186702088205266e+02 4.697654079726225781e+13
6.573306553112214488e+02 4.697869076229721875e+13
6.574426594950389244e+02 4.698084076203727344e+13
6.575546827635234877e+02 4.698299079647678906e+13
6.576667251199277189e+02 4.698514086559530469e+13
6.577787865675047669e+02 4.698729096938476562e+13
6.578908671095069849e+02 4.698944110783212500e+13
6.580029667491871805e+02 4.699159128092432031e+13
6.581150854898000944e+02 4.699374148864584375e+13
6.582272233346010353e+02 4.699589173098861719e+13
6.583393802868447438e+02 4.699804200794205469e+13
6.584515563497860740e+02 4.700019231948812500e+13
6.585637515266821538e+02 4.700234266561130469e+13
6.586759658207904522e+02 4.700449304630600000e+13
6.587881992353677560e+02 4.700664346155911719e+13
6.589004517736714206e+02 4.700879391135510938e+13
6.590127234389606201e+02 4.701094439568089062e+13
6.591250142344950973e+02 4.701309491452837500e+13
6.592373241635337990e+02 4.701524546787952344e+13
6.593496532293363543e+02 4.701739605572369531e+13
6.594620014351642112e+02 4.701954667804785938e+13
6.595743687842791587e+02 4.702169733484385938e+13
6.596867552799419627e+02 4.702384802609365625e+13
6.597991609254162313e+02 4.702599875178910938e+13
6.599115857239637535e+02 4.702814951190967188e+13
6.600240296788492742e+02 4.703030030644971875e+13
6.601364927933356057e+02 4.703245113539114062e+13
6.602489750706887435e+02 4.703460199873077344e+13
6.603614765141725229e+02 4.703675289644807812e+13
6.604739971270540764e+02 4.703890382852994531e+13
6.605865369125983761e+02 4.704105479497064062e+13
6.606990958740736914e+02 4.704320579574967969e+13
6.608116740147460177e+02 4.704535683085885938e+13
6.609242713378847611e+02 4.704750790028505469e+13
6.610368878467570539e+02 4.704965900401266406e+13
6.611495235446334391e+02 4.705181014203103906e+13
6.612621784347820721e+02 4.705396131432953125e+13
6.613748525204747466e+02 4.705611252089248438e+13
6.614875458049807548e+02 4.705826376171174219e+13
6.616002582915727999e+02 4.706041503676426562e+13
6.617129899835213109e+02 4.706256634604925000e+13
6.618257408841003553e+02 4.706471768954863281e+13
6.619385109965813854e+02 4.706686906724921875e+13
6.620513003242392642e+02 4.706902047914285156e+13
6.621641088703469222e+02 4.707117192520639844e+13
6.622769366381803593e+02 4.707332340543914844e+13
6.623897836310134153e+02 4.707547491982294531e+13
6.625026498521232270e+02 4.707762646834460938e+13
6.626155353047847711e+02 4.707977805099096875e+13
6.627284399922763214e+02 4.708192966775384375e+13
6.628413639178741050e+02 4.708408131861257031e+13
6.629543070848574189e+02 4.708623300356141406e+13
6.630672694965035134e+02 4.708838472258471875e+13
6.631802511560929361e+02 4.709053647567425000e+13
6.632932520669038468e+02 4.709268826280687500e+13
6.634062722322180434e+02 4.709484008397934375e+13
6.635193116553150503e+02 4.709699193917594531e+13
6.636323703394773474e+02 4.709914382838352344e+13
6.637454482879857096e+02 4.710129575158882031e+13
6.638585455041239811e+02 4.710344770878360938e+13
6.639716619911738462e+02 4.710559969994723438e+13
6.640847977524202861e+02 4.710775172507393750e+13
6.641979527911461219e+02 4.710990378414301562e+13
6.643111271106373579e+02 4.711205587715368750e+13
6.644243207141780658e+02 4.711420800408526562e+13
6.645375336050552733e+02 4.711636016492453906e+13
6.646507657865543024e+02 4.711851235965822656e+13
6.647640172619633177e+02 4.712066458827811719e+13
6.648772880345685508e+02 4.712281685076844531e+13
6.649905781076587346e+02 4.712496914711596875e+13
6.651038874845231703e+02 4.712712147730997656e+13
6.652172161684505909e+02 4.712927384133961719e+13
6.653305641627298428e+02 4.713142623918427344e+13
6.654439314706520463e+02 4.713357867083807812e+13
6.655573180955088901e+02 4.713573113628778125e+13
6.656707240405910397e+02 4.713788363551520312e+13
6.657841493091897291e+02 4.714003616851197656e+13
6.658975939045984660e+02 4.714218873526734375e+13
6.660110578301109854e+02 4.714434133576307812e+13
6.661245410890202265e+02 4.714649396999087500e+13
6.662380436846198108e+02 4.714864663793492969e+13
6.663515656202051787e+02 4.715079933958447656e+13
6.664651068990725662e+02 4.715295207492623438e+13
6.665786675245171864e+02 4.715510484394441406e+13
6.666922474998348207e+02 4.715725764663069531e+13
6.668058468283231832e+02 4.715941048296928125e+13
6.669194655132806702e+02 4.716156335294939062e+13
6.670331035580047683e+02 4.716371625655523438e+13
6.671467609657935327e+02 4.716586919377844531e+13
6.672604377399470650e+02 4.716802216460075781e+13
6.673741338837658077e+02 4.717017516901386719e+13
6.674878494005496350e+02 4.717232820700193750e+13
6.676015842935987621e+02 4.717448127855412500e+13
6.677153385662154506e+02 4.717663438365711719e+13
6.678291122217025304e+02 4.717878752229760938e+13
6.679429052633620358e+02 4.718094069446225000e+13
6.680567176944965695e+02 4.718309390014019531e+13
6.681705495184106667e+02 4.718524713931564062e+13
6.682844007384093175e+02 4.718740041198020312e+13
6.683982713577967161e+02 4.718955371811558594e+13
6.685121613798777389e+02 4.719170705771091406e+13
6.686260708079593087e+02 4.719386043075779688e+13
6.687399996453485755e+02 4.719601383723547656e+13
6.688539478953520074e+02 4.719816727713553125e+13
6.689679155612768682e+02 4.720032075044708594e+13
6.690819026464320132e+02 4.720247425715180469e+13
6.691959091541270936e+02 4.720462779724135156e+13
6.693099350876708513e+02 4.720678137069980469e+13
6.694239804503725964e+02 4.720893497751382812e+13
6.695380452455435716e+02 4.721108861767499219e+13
6.696521294764958157e+02 4.721324229116747656e+13
6.697662331465400030e+02 4.721539599798035156e+13
6.698803562589880585e+02 4.721754973809525000e+13
6.699944988171533851e+02 4.721970351150628125e+13
6.701086608243499541e+02 4.722185731819506250e+13
6.702228422838904862e+02 4.722401115815069531e+13
6.703370431990908855e+02 4.722616503135976562e+13
6.704512635732648960e+02 4.722831893781136719e+13
6.705655034097294447e+02 4.723047287749210938e+13
6.706797627117995262e+02 4.723262685038607812e+13
6.707940414827930908e+02 4.723478085648235938e+13
6.709083397260263837e+02 4.723693489577002344e+13
6.710226574448186057e+02 4.723908896823567969e+13
6.711369946424866839e+02 4.724124307385837500e+13
6.712513513223512973e+02 4.724339721263471094e+13
6.713657274877306236e+02 4.724555138455122656e+13
6.714801231419462511e+02 4.724770558958953125e+13
6.715945382883173806e+02 4.724985982774113281e+13
6.717089729301669649e+02 4.725201409899016406e+13
6.718234270708152280e+02 4.725416840332310938e+13
6.719379007135862594e+02 4.725632274073157031e+13
6.720523938618015336e+02 4.725847711119957031e+13
6.721669065187860497e+02 4.726063151471617969e+13
6.722814386878625328e+02 4.726278595125795312e+13
6.723959903723571188e+02 4.726494042083136719e+13
6.725105615755937833e+02 4.726709492340803125e+13
6.726251523008995719e+02 4.726924945897946094e+13
6.727397625515997106e+02 4.727140402753217188e+13
6.728543923310224955e+02 4.727355862905520312e+13
6.729690416424940622e+02 4.727571326353256250e+13
6.730837104893438436e+02 4.727786793095327344e+13
6.731983988748993397e+02 4.728002263130639062e+13
6.733131068024908927e+02 4.728217736457340625e+13
6.734278342754471396e+02 4.728433213074580469e+13
6.735425812970999004e+02 4.728648692981013281e+13
6.736573478707786080e+02 4.728864176174786719e+13
6.737721339998161056e+02 4.729079662655553906e+13
6.738869396875433040e+02 4.729295152420964062e+13
6.740017649372940696e+02 4.729510645470664062e+13
6.741166097524002225e+02 4.729726141802803125e+13
6.742314741361971073e+02 4.729941641416283594e+13
6.743463580920175673e+02 4.730157144309501562e+13
6.744612616231979700e+02 4.730372650481356250e+13
6.745761847330722958e+02 4.730588159930742969e+13
6.746911274249781627e+02 4.730803672656312500e+13
6.748060897022508016e+02 4.731019188656710156e+13
6.749210715682286263e+02 4.731234707930085156e+13
6.750360730262482321e+02 4.731450230476080469e+13
6.751510940796491695e+02 4.731665756292844531e+13
6.752661347317690570e+02 4.731881285378521875e+13
6.753811949859486958e+02 4.732096817733010156e+13
6.754962748455268411e+02 4.732312353354450781e+13
6.756113743138446353e+02 4.732527892241491406e+13
6.757264933942441303e+02 4.732743434392528125e+13
6.758416320900662413e+02 4.732958979806705469e+13
6.759567904046526792e+02 4.733174528482410938e+13
6.760719683413470875e+02 4.733390080418792969e+13
6.761871659034934510e+02 4.733605635613746094e+13
6.763023830944351857e+02 4.733821194067160156e+13
6.764176199175161628e+02 4.734036755776427344e+13
6.765328763760824131e+02 4.734252320741192969e+13
6.766481524734800814e+02 4.734467888959846094e+13
6.767634482130550850e+02 4.734683460430782031e+13
6.768787635981533413e+02 4.734899035152885938e+13
6.769940986321231549e+02 4.735114613125053906e+13
6.771094533183131716e+02 4.735330194345675000e+13
6.772248276600713552e+02 4.735545778813638281e+13
6.773402216607461241e+02 4.735761366527585156e+13
6.774556353236879431e+02 4.735976957486153906e+13
6.775710686522477317e+02 4.736192551688235938e+13
6.776865216497757274e+02 4.736408149132219531e+13
6.778019943196226222e+02 4.736623749816739844e+13
6.779174866651411548e+02 4.736839353740939062e+13
6.780329986896846322e+02 4.737054960903204688e+13
6.781485303966055653e+02 4.737270571301923438e+13
6.782640817892569203e+02 4.737486184936479688e+13
6.783796528709935956e+02 4.737701801805016406e+13
6.784952436451713993e+02 4.737917421906414844e+13
6.786108541151448890e+02 4.738133045239064844e+13
6.787264842842693042e+02 4.738348671802351562e+13
6.788421341559022721e+02 4.738564301594157031e+13
6.789578037334013061e+02 4.738779934613622656e+13
6.790734930201235784e+02 4.738995570859379688e+13
6.791892020194267161e+02 4.739211210330060938e+13
6.793049307346701653e+02 4.739426853024553906e+13
6.794206791692142815e+02 4.739642498940992969e+13
6.795364473264182834e+02 4.739858148078760156e+13
6.796522352096419581e+02 4.740073800435986719e+13
6.797680428222473665e+02 4.740289456011809375e+13
6.798838701675966831e+02 4.740505114804358594e+13
6.799997172490518551e+02 4.740720776812768750e+13
6.801155840699748296e+02 4.740936442035417969e+13
6.802314706337298276e+02 4.741152110471189844e+13
6.803473769436815246e+02 4.741367782118466406e+13
6.804633030031939143e+02 4.741583456976880469e+13
6.805792488156314448e+02 4.741799135044056250e+13
6.806952143843604972e+02 4.742014816318879688e+13
6.808111997127481345e+02 4.742230500799978906e+13
6.809272048041599419e+02 4.742446188486732812e+13
6.810432296619646877e+02 4.742661879377023438e+13
6.811592742895290939e+02 4.742877573469976562e+13
6.812753386902230659e+02 4.743093270763973438e+13
6.813914228674144624e+02 4.743308971257888281e+13
6.815075268244744393e+02 4.743524674950103125e+13
6.816236505647719923e+02 4.743740381839994531e+13
6.817397940916794141e+02 4.743956091925438281e+13
6.818559574085667236e+02 4.744171805205562500e+13
6.819721405188073504e+02 4.744387521678745312e+13
6.820883434257726776e+02 4.744603241343858594e+13
6.822045661328372717e+02 4.744818964199783594e+13
6.823208086433735389e+02 4.745034690244890625e+13
6.824370709607570689e+02 4.745250419477810156e+13
6.825533530883616322e+02 4.745466151897662500e+13
6.826696550295639554e+02 4.745681887502577344e+13
6.827859767877389459e+02 4.745897626291172656e+13
6.829023183662643532e+02 4.746113368262827344e+13
6.830186797685163356e+02 4.746329113415412500e+13
6.831350609978738930e+02 4.746544861748302344e+13
6.832514620577140931e+02 4.746760613259870312e+13
6.833678829514174140e+02 4.746976367948739844e+13
6.834843236823617190e+02 4.747192125813278125e+13
6.836007842539287367e+02 4.747407886852864062e+13
6.837172646694976947e+02 4.747623651065363281e+13
6.838337649324512313e+02 4.747839418450151562e+13
6.839502850461699381e+02 4.748055189005846094e+13
6.840668250140374766e+02 4.748270962730571875e+13
6.841833848394354618e+02 4.748486739623192969e+13
6.842999645257489192e+02 4.748702519682835938e+13
6.844165640763606007e+02 4.748918302907364062e+13
6.845331834946565550e+02 4.749134089296152344e+13
6.846498227840207846e+02 4.749349878847817969e+13
6.847664819478404752e+02 4.749565671560726562e+13
6.848831609895007659e+02 4.749781467433748438e+13
6.849998599123900931e+02 4.749997266465253125e+13
6.851165787198946191e+02 4.750213068654104688e+13
6.852333174154040307e+02 4.750428873999425781e+13
6.853500760023055136e+02 4.750644682499077344e+13
6.854668544839898914e+02 4.750860494152178906e+13
6.855836528638457139e+02 4.751076308957344531e+13
6.857004711452649417e+02 4.751292126913194531e+13
6.858173093316371478e+02 4.751507948018339062e+13
6.859341674263553159e+02 4.751723772271648438e+13
6.860510454328104970e+02 4.751939599671232031e+13
6.861679433543968116e+02 4.752155430216460938e+13
6.862848611945061066e+02 4.752371263905693750e+13
6.864017989565331845e+02 4.752587100737545312e+13
6.865187566438733029e+02 4.752802940710882812e+13
6.866357342599208096e+02 4.753018783824066406e+13
6.867527318080707346e+02 4.753234630076209375e+13
6.868697492917201544e+02 4.753450479465172656e+13
6.869867867142664863e+02 4.753666331990321875e+13
6.871038440791064659e+02 4.753882187650517969e+13
6.872209213896375104e+02 4.754098046443370312e+13
6.873380186492589701e+02 4.754313908368741406e+13
6.874551358613705361e+02 4.754529773424744531e+13
6.875722730293713312e+02 4.754745641609735938e+13
6.876894301566609329e+02 4.754961512922576562e+13
6.878066072466410787e+02 4.755177387362378125e+13
6.879238043027139611e+02 4.755393264927500000e+13
6.880410213282808627e+02 4.755609145616552344e+13
6.881582583267437485e+02 4.755825029427637500e+13
6.882755153015066298e+02 4.756040916360621875e+13
6.883927922559738590e+02 4.756256806413111719e+13
6.885100891935493337e+02 4.756472699584463281e+13
6.886274061176370651e+02 4.756688595872531250e+13
6.887447430316435657e+02 4.756904495277179688e+13
6.888620999389755752e+02 4.757120397796009375e+13
6.889794768430390377e+02 4.757336303428131250e+13
6.890968737472405792e+02 4.757552212172149219e+13
6.892142906549887584e+02 4.757768124026416406e+13
6.893317275696928164e+02 4.757984038990293750e+13
6.894491844947609707e+02 4.758199957061382031e+13
6.895666614336022349e+02 4.758415878239288281e+13
6.896841583896274415e+02 4.758631802522616406e+13
6.898016753662481051e+02 4.758847729909471094e+13
6.899192123668749446e+02 4.759063660398454688e+13
6.900367693949190198e+02 4.759279593988920312e+13
6.901543464537936643e+02 4.759495530678720312e+13
6.902719435469126665e+02 4.759711470467714844e+13
6.903895606776890190e+02 4.759927413353250000e+13
6.905071978495362828e+02 4.760143359334423438e+13
6.906248550658700651e+02 4.760359308409844531e+13
6.907425323301064282e+02 4.760575260578361719e+13
6.908602296456606382e+02 4.760791215838830469e+13
6.909779470159486436e+02 4.761007174189091406e+13
6.910956844443883256e+02 4.761223135628502344e+13
6.912134419343981335e+02 4.761439100155916406e+13
6.913312194893957212e+02 4.761655067769175781e+13
6.914490171127991971e+02 4.761871038467131250e+13
6.915668348080290571e+02 4.762087012249386719e+13
6.916846725785057970e+02 4.762302989113286719e+13
6.918025304276487759e+02 4.762518969058178906e+13
6.919204083588806498e+02 4.762734952082917188e+13
6.920383063756219144e+02 4.762950938185340625e+13
6.921562244812962490e+02 4.763166927364300000e+13
6.922741626793253999e+02 4.763382919619650781e+13
6.923921209731342969e+02 4.763598914948728906e+13
6.925100993661457096e+02 4.763814913350128906e+13
6.926280978617858182e+02 4.764030914822955469e+13
6.927461164634785291e+02 4.764246919366553125e+13
6.928641551746511595e+02 4.764462926978010938e+13
6.929822139987288665e+02 4.764678937657430469e+13
6.931002929391399903e+02 4.764894951402150000e+13
6.932183919993109384e+02 4.765110968212019531e+13
6.933365111826714156e+02 4.765326988085130469e+13
6.934546504926487387e+02 4.765543011019825000e+13
6.935728099326737492e+02 4.765759037015451562e+13
6.936909895061750149e+02 4.765975066070096875e+13
6.938091892165846275e+02 4.766191098182356250e+13
6.939274090673322917e+02 4.766407133351321094e+13
