#Energy[eV]	Flux[ph/s/0.1%bw/100mA] 
5980.00	9.900193E+10 
5990.00	9.980467E+10 
6000.00	1.006335E+11 
6010.00	1.015123E+11 
6020.00	1.024223E+11 
6030.00	1.033738E+11 
6040.00	1.043567E+11 
6050.00	1.054055E+11 
6060.00	1.064841E+11 
6070.00	1.075869E+11 
6080.00	1.087586E+11 
6090.00	1.099907E+11 
6100.00	1.112352E+11 
6110.00	1.125461E+11 
6120.00	1.139403E+11 
6130.00	1.153373E+11 
6140.00	1.168042E+11 
6150.00	1.183496E+11 
6160.00	1.199690E+11 
6170.00	1.216160E+11 
6180.00	1.233122E+11 
6190.00	1.251094E+11 
6200.00	1.269770E+11 
6210.00	1.289172E+11 
6220.00	1.309416E+11 
6230.00	1.330213E+11 
6240.00	1.352360E+11 
6250.00	1.374834E+11 
6260.00	1.398935E+11 
6270.00	1.423864E+11 
6280.00	1.450417E+11 
6290.00	1.478402E+11 
6300.00	1.507923E+11 
6310.00	1.538676E+11 
6320.00	1.571446E+11 
6330.00	1.606088E+11 
6340.00	1.642895E+11 
6350.00	1.682135E+11 
6360.00	1.724270E+11 
6370.00	1.769827E+11 
6380.00	1.819240E+11 
6390.00	1.873244E+11 
6400.00	1.931873E+11 
6410.00	1.995184E+11 
6420.00	2.063713E+11 
6430.00	2.138210E+11 
6440.00	2.219635E+11 
6450.00	2.308302E+11 
6460.00	2.405143E+11 
6470.00	2.510836E+11 
6480.00	2.626437E+11 
6490.00	2.753126E+11 
6500.00	2.891973E+11 
6510.00	3.044674E+11 
6520.00	3.212604E+11 
6530.00	3.397082E+11 
6540.00	3.599900E+11 
6550.00	3.822810E+11 
6560.00	4.068376E+11 
6570.00	4.338731E+11 
6580.00	4.636463E+11 
6590.00	4.964492E+11 
6600.00	5.323926E+11 
6610.00	5.715767E+11 
6620.00	6.137745E+11 
6630.00	6.588688E+11 
6640.00	7.064565E+11 
6650.00	7.562251E+11 
6660.00	8.080492E+11 
6670.00	8.617494E+11 
6680.00	9.173153E+11 
6690.00	9.747904E+11 
6700.00	1.034263E+12 
6710.00	1.096007E+12 
6720.00	1.160286E+12 
6730.00	1.227490E+12 
6740.00	1.297950E+12 
6750.00	1.372230E+12 
6760.00	1.451359E+12 
6770.00	1.537387E+12 
6780.00	1.634051E+12 
6790.00	1.747406E+12 
6800.00	1.886307E+12 
6810.00	2.062481E+12 
6820.00	2.290079E+12 
6830.00	2.585006E+12 
6840.00	2.965702E+12 
6850.00	3.456129E+12 
6860.00	4.090378E+12 
6870.00	4.915509E+12 
6880.00	5.989728E+12 
6890.00	7.377111E+12 
6900.00	9.146791E+12 
6910.00	1.138260E+13 
6920.00	1.419540E+13 
6930.00	1.772467E+13 
6940.00	2.213039E+13 
6950.00	2.759535E+13 
6960.00	3.434427E+13 
6970.00	4.266224E+13 
6980.00	5.291005E+13 
6990.00	6.556315E+13 
7000.00	8.129890E+13 
7010.00	1.011336E+14 
7020.00	1.264802E+14 
7030.00	1.586341E+14 
7040.00	1.971797E+14 
7050.00	2.383592E+14 
7060.00	2.761576E+14 
7070.00	3.063707E+14 
7080.00	3.292633E+14 
7090.00	3.479612E+14 
7100.00	3.654013E+14 
7110.00	3.831219E+14 
7120.00	4.016684E+14 
7130.00	4.211820E+14 
7140.00	4.416708E+14 
7150.00	4.630809E+14 
7160.00	4.853016E+14 
7170.00	5.081384E+14 
7180.00	5.312202E+14 
7190.00	5.535535E+14 
7200.00	5.710378E+14 
7210.00	5.677918E+14 
7220.00	5.087694E+14 
7230.00	3.721174E+14 
7240.00	2.046820E+14 
7250.00	8.469768E+13 
7260.00	3.157202E+13 
7270.00	1.489769E+13 
7280.00	9.597993E+12 
7290.00	7.160328E+12 
7300.00	5.661662E+12 
7310.00	4.643781E+12 
7320.00	3.902545E+12 
7330.00	3.340361E+12 
7340.00	2.900887E+12 
7350.00	2.549168E+12 
7360.00	2.262296E+12 
7370.00	2.024571E+12 
7380.00	1.824972E+12 
7390.00	1.655445E+12 
7400.00	1.510040E+12 
7410.00	1.384247E+12 
7420.00	1.274586E+12 
7430.00	1.178345E+12 
7440.00	1.093331E+12 
7450.00	1.017849E+12 
7460.00	9.504823E+11 
7470.00	8.900793E+11 
7480.00	8.356961E+11 
7490.00	7.865469E+11 
7500.00	7.419701E+11 
7510.00	7.014058E+11 
7520.00	6.643717E+11 
7530.00	6.304822E+11 
7540.00	5.993686E+11 
7550.00	5.707147E+11 
7560.00	5.443308E+11 
7570.00	5.199105E+11 
7580.00	4.973212E+11 
7590.00	4.763454E+11 
7600.00	4.568248E+11 
7610.00	4.386814E+11 
7620.00	4.217347E+11 
7630.00	4.059016E+11 
7640.00	3.911000E+11 
7650.00	3.772340E+11 
7660.00	3.642205E+11 
7670.00	3.519800E+11 
7680.00	3.404816E+11 
7690.00	3.296717E+11 
7700.00	3.194667E+11 
7710.00	3.098541E+11 
7720.00	3.007822E+11 
7730.00	2.921919E+11 
7740.00	2.840624E+11 
7750.00	2.763630E+11 
7760.00	2.690961E+11 
7770.00	2.621839E+11 
7780.00	2.556329E+11 
7790.00	2.493994E+11 
7800.00	2.435016E+11 
7810.00	2.378806E+11 
7820.00	2.325259E+11 
7830.00	2.274611E+11 
7840.00	2.226209E+11 
7850.00	2.180185E+11 
7860.00	2.136130E+11 
7870.00	2.094494E+11 
7880.00	2.054494E+11 
7890.00	2.016550E+11 
7900.00	1.980388E+11 
7910.00	1.946017E+11 
7920.00	1.913046E+11 
7930.00	1.881609E+11 
7940.00	1.851642E+11 
7950.00	1.823061E+11 
7960.00	1.795873E+11 
7970.00	1.769872E+11 
7980.00	1.745130E+11 
7990.00	1.721612E+11 
8000.00	1.698989E+11 
8010.00	1.677661E+11 
8020.00	1.657154E+11 
8030.00	1.637790E+11 
8040.00	1.619538E+11 
8050.00	1.601864E+11 
8060.00	1.585224E+11 
8070.00	1.569588E+11 
8080.00	1.554582E+11 
8090.00	1.540273E+11 
8100.00	1.527189E+11 
8110.00	1.514349E+11 
8120.00	1.502400E+11 
8130.00	1.491781E+11 
8140.00	1.481064E+11 
8150.00	1.471075E+11 
8160.00	1.461792E+11 
8170.00	1.453746E+11 
8180.00	1.446290E+11 
8190.00	1.438929E+11 
8200.00	1.432312E+11 
8210.00	1.426466E+11 
8220.00	1.421330E+11 
8230.00	1.416819E+11 
8240.00	1.412744E+11 
8250.00	1.409346E+11 
8260.00	1.406507E+11 
8270.00	1.404166E+11 
8280.00	1.402473E+11 
8290.00	1.401418E+11 
8300.00	1.401034E+11 
8310.00	1.401158E+11 
8320.00	1.401891E+11 
8330.00	1.403227E+11 
8340.00	1.405037E+11 
8350.00	1.407697E+11 
8360.00	1.410911E+11 
8370.00	1.414709E+11 
8380.00	1.419137E+11 
8390.00	1.424371E+11 
8400.00	1.430029E+11 
8410.00	1.436484E+11 
8420.00	1.443672E+11 
8430.00	1.451608E+11 
8440.00	1.460293E+11 
8450.00	1.469651E+11 
8460.00	1.479855E+11 
8470.00	1.490782E+11 
8480.00	1.502624E+11 
8490.00	1.515480E+11 
8500.00	1.529184E+11 
8510.00	1.543856E+11 
8520.00	1.559583E+11 
8530.00	1.576531E+11 
8540.00	1.594738E+11 
8550.00	1.614115E+11 
8560.00	1.635114E+11 
8570.00	1.657442E+11 
8580.00	1.681322E+11 
8590.00	1.707367E+11 
8600.00	1.735550E+11 
8610.00	1.765997E+11 
8620.00	1.798984E+11 
8630.00	1.834894E+11 
8640.00	1.874279E+11 
8650.00	1.917423E+11 
8660.00	1.965347E+11 
8670.00	2.018749E+11 
8680.00	2.077947E+11 
8690.00	2.144645E+11 
8700.00	2.219820E+11 
8710.00	2.305085E+11 
8720.00	2.402227E+11 
8730.00	2.513602E+11 
8740.00	2.642369E+11 
8750.00	2.791818E+11 
8760.00	2.966906E+11 
8770.00	3.172862E+11 
8780.00	3.416148E+11 
8790.00	3.704308E+11 
8800.00	4.045048E+11 
8810.00	4.447511E+11 
8820.00	4.920178E+11 
8830.00	5.472783E+11 
8840.00	6.115453E+11 
8850.00	6.859624E+11 
8860.00	7.718762E+11 
8870.00	8.708515E+11 
8880.00	9.849088E+11 
8890.00	1.116428E+12 
8900.00	1.268330E+12 
8910.00	1.444195E+12 
8920.00	1.648376E+12 
8930.00	1.886111E+12 
8940.00	2.163675E+12 
8950.00	2.488192E+12 
8960.00	2.867411E+12 
8970.00	3.309143E+12 
8980.00	3.820754E+12 
8990.00	4.408751E+12 
9000.00	5.078765E+12 
9010.00	5.836280E+12 
9020.00	6.687589E+12 
9030.00	7.641280E+12 
9040.00	8.709441E+12 
9050.00	9.908672E+12 
9060.00	1.125982E+13 
9070.00	1.278712E+13 
9080.00	1.451550E+13 
9090.00	1.646746E+13 
9100.00	1.865980E+13 
9110.00	2.110280E+13 
9120.00	2.380227E+13 
9130.00	2.676483E+13 
9140.00	3.000415E+13 
9150.00	3.354463E+13 
9160.00	3.742002E+13 
9170.00	4.166565E+13 
9180.00	4.630856E+13 
9190.00	5.136118E+13 
9200.00	5.682258E+13 
9210.00	6.268834E+13 
9220.00	6.896053E+13 
9230.00	7.565009E+13 
9240.00	8.276887E+13 
9250.00	9.031793E+13 
9260.00	9.828251E+13 
9270.00	1.066364E+14 
9280.00	1.153493E+14 
9290.00	1.243879E+14 
9300.00	1.337106E+14 
9310.00	1.432630E+14 
9320.00	1.529762E+14 
9330.00	1.627679E+14 
9340.00	1.725397E+14 
9350.00	1.821723E+14 
9360.00	1.915184E+14 
9370.00	2.003938E+14 
9380.00	2.085758E+14 
9390.00	2.158207E+14 
9400.00	2.219108E+14 
9410.00	2.267164E+14 
9420.00	2.302334E+14 
9430.00	2.325632E+14 
9440.00	2.338441E+14 
9450.00	2.341823E+14 
9460.00	2.336194E+14 
9470.00	2.321389E+14 
9480.00	2.296881E+14 
9490.00	2.261976E+14 
9500.00	2.215934E+14 
9510.00	2.158018E+14 
9520.00	2.087526E+14 
9530.00	2.003808E+14 
9540.00	1.906277E+14 
9550.00	1.794430E+14 
9560.00	1.667860E+14 
9570.00	1.526272E+14 
9580.00	1.369522E+14 
9590.00	1.197707E+14 
9600.00	1.011536E+14 
9610.00	8.135424E+13 
9620.00	6.108477E+13 
9630.00	4.181716E+13 
9640.00	2.560022E+13 
9650.00	1.407182E+13 
9660.00	7.307459E+12 
9670.00	4.036738E+12 
9680.00	2.642344E+12 
9690.00	2.027586E+12 
9700.00	1.693952E+12 
9710.00	1.469669E+12 
9720.00	1.300579E+12 
9730.00	1.131959E+12 
9740.00	1.021979E+12 
9750.00	9.301041E+11 
9760.00	8.521343E+11 
9770.00	7.851192E+11 
9780.00	7.269122E+11 
9790.00	6.759083E+11 
9800.00	6.308491E+11 
9810.00	5.908171E+11 
9820.00	5.550041E+11 
9830.00	5.228192E+11 
9840.00	4.937586E+11 
9850.00	4.673948E+11 
9860.00	4.434088E+11 
9870.00	4.214909E+11 
9880.00	4.013928E+11 
9890.00	3.829265E+11 
9900.00	3.659102E+11 
9910.00	3.501840E+11 
9920.00	3.356337E+11 
9930.00	3.221183E+11 
9940.00	3.095450E+11 
9950.00	2.978361E+11 
9960.00	2.869073E+11 
9970.00	2.766925E+11 
9980.00	2.671218E+11 
9990.00	2.581471E+11 
10000.00	2.497135E+11 
10010.00	2.417819E+11 
10020.00	2.343300E+11 
10030.00	2.272885E+11 
10040.00	2.206494E+11 
10050.00	2.143786E+11 
10060.00	2.084473E+11 
10070.00	2.028381E+11 
10080.00	1.975247E+11 
10090.00	1.924953E+11 
10100.00	1.877121E+11 
10110.00	1.831783E+11 
10120.00	1.788647E+11 
10130.00	1.747660E+11 
10140.00	1.708694E+11 
10150.00	1.671564E+11 
10160.00	1.636207E+11 
10170.00	1.602482E+11 
10180.00	1.570433E+11 
10190.00	1.539795E+11 
10200.00	1.510598E+11 
10210.00	1.482791E+11 
10220.00	1.456180E+11 
10230.00	1.430770E+11 
10240.00	1.406579E+11 
10250.00	1.383394E+11 
10260.00	1.361189E+11 
10270.00	1.340017E+11 
10280.00	1.319954E+11 
10290.00	1.300668E+11 
10300.00	1.282323E+11 
10310.00	1.264669E+11 
10320.00	1.247883E+11 
10330.00	1.231743E+11 
10340.00	1.216589E+11 
10350.00	1.201931E+11 
10360.00	1.188017E+11 
10370.00	1.174761E+11 
10380.00	1.162118E+11 
10390.00	1.150238E+11 
10400.00	1.138794E+11 
10410.00	1.128131E+11 
10420.00	1.117608E+11 
10430.00	1.108199E+11 
10440.00	1.098895E+11 
10450.00	1.090276E+11 
10460.00	1.082292E+11 
10470.00	1.074906E+11 
10480.00	1.067746E+11 
10490.00	1.061474E+11 
10500.00	1.055517E+11 
10510.00	1.049969E+11 
10520.00	1.045244E+11 
10530.00	1.040718E+11 
10540.00	1.036883E+11 
10550.00	1.033580E+11 
10560.00	1.030980E+11 
10570.00	1.028958E+11 
10580.00	1.027612E+11 
10590.00	1.026861E+11 
10600.00	1.026982E+11 
10610.00	1.027880E+11 
10620.00	1.029664E+11 
10630.00	1.032639E+11 
10640.00	1.036644E+11 
10650.00	1.041814E+11 
10660.00	1.048448E+11 
10670.00	1.056541E+11 
10680.00	1.066263E+11 
10690.00	1.077749E+11 
10700.00	1.091314E+11 
10710.00	1.107032E+11 
10720.00	1.125140E+11 
10730.00	1.146000E+11 
10740.00	1.169788E+11 
10750.00	1.196866E+11 
10760.00	1.227461E+11 
10770.00	1.262034E+11 
10780.00	1.301009E+11 
10790.00	1.344852E+11 
10800.00	1.394209E+11 
10810.00	1.449826E+11 
10820.00	1.512274E+11 
10830.00	1.582450E+11 
10840.00	1.661426E+11 
10850.00	1.750061E+11 
10860.00	1.849624E+11 
10870.00	1.961543E+11 
10880.00	2.087119E+11 
10890.00	2.227649E+11 
10900.00	2.385474E+11 
10910.00	2.562345E+11 
10920.00	2.760897E+11 
10930.00	2.983997E+11 
10940.00	3.234888E+11 
10950.00	3.517798E+11 
10960.00	3.836477E+11 
10970.00	4.195818E+11 
10980.00	4.600615E+11 
10990.00	5.055861E+11 
11000.00	5.566586E+11 
11010.00	6.137290E+11 
11020.00	6.772159E+11 
11030.00	7.475060E+11 
11040.00	8.249229E+11 
11050.00	9.098534E+11 
11060.00	1.002619E+12 
11070.00	1.103610E+12 
11080.00	1.213288E+12 
11090.00	1.332223E+12 
11100.00	1.461070E+12 
11110.00	1.600629E+12 
11120.00	1.751815E+12 
11130.00	1.915659E+12 
11140.00	2.093348E+12 
11150.00	2.286188E+12 
