#Energy[eV]	Flux[ph/s/0.1%bw/100mA]
8990.00	2.354259E+14 
9000.00	2.395597E+14 
9010.00	2.436381E+14 
9020.00	2.477087E+14 
9030.00	2.517973E+14 
9040.00	2.559134E+14 
9050.00	2.600575E+14 
9060.00	2.642249E+14 
9070.00	2.684080E+14 
9080.00	2.725983E+14 
9090.00	2.767856E+14 
9100.00	2.809595E+14 
9110.00	2.851086E+14 
9120.00	2.892208E+14 
9130.00	2.932836E+14 
9140.00	2.972838E+14 
9150.00	3.012077E+14 
9160.00	3.050411E+14 
9170.00	3.087695E+14 
9180.00	3.123776E+14 
9190.00	3.158503E+14 
9200.00	3.191715E+14 
9210.00	3.223255E+14 
9220.00	3.252955E+14 
9230.00	3.280651E+14 
9240.00	3.306175E+14 
9250.00	3.329355E+14 
9260.00	3.350016E+14 
9270.00	3.367984E+14 
9280.00	3.383080E+14 
9290.00	3.395125E+14 
9300.00	3.403935E+14 
9310.00	3.409325E+14 
9320.00	3.411106E+14 
9330.00	3.409086E+14 
9340.00	3.403070E+14 
9350.00	3.392858E+14 
9360.00	3.378245E+14 
9370.00	3.359021E+14 
9380.00	3.334972E+14 
9390.00	3.305874E+14 
9400.00	3.271499E+14 
9410.00	3.231611E+14 
9420.00	3.185966E+14 
9430.00	3.134311E+14 
9440.00	3.076383E+14 
9450.00	3.011913E+14 
9460.00	2.940617E+14 
9470.00	2.862204E+14 
9480.00	2.776375E+14 
9490.00	2.682814E+14 
9500.00	2.581201E+14 
9510.00	2.471203E+14 
9520.00	2.352480E+14 
9530.00	2.224683E+14 
9540.00	2.087459E+14 
9550.00	1.940453E+14 
9560.00	1.783314E+14 
9570.00	1.615712E+14 
9580.00	1.437357E+14 
9590.00	1.248092E+14 
9600.00	1.048226E+14 
9610.00	8.396996E+13 
9620.00	6.289189E+13 
9630.00	4.301509E+13 
9640.00	2.640215E+13 
9650.00	1.471573E+13 
9660.00	7.958259E+12 
9670.00	4.743085E+12 
9680.00	3.376026E+12 
9690.00	2.681196E+12 
9700.00	2.324963E+12 
9710.00	2.075457E+12 
9720.00	1.882558E+12 
9730.00	1.726610E+12 
9740.00	1.597196E+12 
9750.00	1.487892E+12 
9760.00	1.394366E+12 
9770.00	1.313554E+12 
9780.00	1.243187E+12 
9790.00	1.181666E+12 
9800.00	1.127646E+12 
9810.00	1.080135E+12 
9820.00	1.038341E+12 
9830.00	1.001619E+12 
9840.00	9.694107E+11 
9850.00	9.413055E+11 
9860.00	9.168692E+11 
9870.00	8.957819E+11 
9880.00	8.778270E+11 
9890.00	8.627177E+11 
9900.00	8.503242E+11 
9910.00	8.405291E+11 
9920.00	8.332312E+11 
9930.00	8.285305E+11 
9940.00	8.265134E+11 
9950.00	8.273236E+11 
9960.00	8.313322E+11 
9970.00	8.388575E+11 
9980.00	8.503351E+11 
9990.00	8.662283E+11 
10000.00	8.870777E+11 
10010.00	9.133248E+11 
10020.00	9.454007E+11 
10030.00	9.836807E+11 
10040.00	1.028260E+12 
10050.00	1.079262E+12 
10060.00	1.136573E+12 
10070.00	1.199929E+12 
10080.00	1.269108E+12 
10090.00	1.343829E+12 
10100.00	1.423876E+12 
10110.00	1.509254E+12 
10120.00	1.600337E+12 
10130.00	1.697749E+12 
10140.00	1.802614E+12 
10150.00	1.916509E+12 
10160.00	2.041327E+12 
10170.00	2.179243E+12 
10180.00	2.332629E+12 
10190.00	2.503640E+12 
10200.00	2.694199E+12 
10210.00	2.905647E+12 
10220.00	3.138614E+12 
10230.00	3.392931E+12 
10240.00	3.667671E+12 
10250.00	3.961334E+12 
10260.00	4.272141E+12 
10270.00	4.598409E+12 
10280.00	4.939028E+12 
10290.00	5.293865E+12 
10300.00	5.664056E+12 
10310.00	6.052088E+12 
10320.00	6.461857E+12 
10330.00	6.898120E+12 
10340.00	7.366016E+12 
10350.00	7.870392E+12 
10360.00	8.414982E+12 
10370.00	9.001862E+12 
10380.00	9.630954E+12 
10390.00	1.030023E+13 
10400.00	1.100586E+13 
10410.00	1.174320E+13 
10420.00	1.250785E+13 
10430.00	1.329649E+13 
10440.00	1.410816E+13 
10450.00	1.494447E+13 
10460.00	1.580960E+13 
10470.00	1.670962E+13 
10480.00	1.765128E+13 
10490.00	1.864040E+13 
10500.00	1.968088E+13 
10510.00	2.077339E+13 
10520.00	2.191534E+13 
10530.00	2.310142E+13 
10540.00	2.432500E+13 
10550.00	2.557971E+13 
10560.00	2.686107E+13 
10570.00	2.816766E+13 
10580.00	2.950128E+13 
10590.00	3.086620E+13 
10600.00	3.226770E+13 
10610.00	3.371019E+13 
10620.00	3.519562E+13 
10630.00	3.672279E+13 
10640.00	3.828754E+13 
10650.00	3.988393E+13 
10660.00	4.150589E+13 
10670.00	4.314889E+13 
10680.00	4.481094E+13 
10690.00	4.649245E+13 
10700.00	4.819533E+13 
10710.00	4.992158E+13 
10720.00	5.167178E+13 
10730.00	5.344462E+13 
10740.00	5.523684E+13 
10750.00	5.704434E+13 
10760.00	5.886320E+13 
10770.00	6.069064E+13 
10780.00	6.252529E+13 
10790.00	6.436668E+13 
10800.00	6.621457E+13 
10810.00	6.806822E+13 
10820.00	6.992606E+13 
10830.00	7.178587E+13 
10840.00	7.364538E+13 
10850.00	7.550270E+13 
10860.00	7.735636E+13 
10870.00	7.920549E+13 
10880.00	8.104935E+13 
10890.00	8.288726E+13 
10900.00	8.471845E+13 
10910.00	8.654226E+13 
10920.00	8.835827E+13 
10930.00	9.016639E+13 
10940.00	9.196709E+13 
10950.00	9.376115E+13 
10960.00	9.554989E+13 
10970.00	9.733508E+13 
10980.00	9.911936E+13 
10990.00	1.009060E+14 
11000.00	1.026993E+14 
11010.00	1.045050E+14 
11020.00	1.063301E+14 
11030.00	1.081835E+14 
11040.00	1.100769E+14 
11050.00	1.120247E+14 
11060.00	1.140459E+14 
11070.00	1.161652E+14 
11080.00	1.184144E+14 
11090.00	1.208345E+14 
11100.00	1.234765E+14 
11110.00	1.263997E+14 
