#Energy[eV]    Flux (2X2)mrad^2 [ph/s/100mA]    Flux Rh (2X2)mrad^2 [ph/s/100mA]    Flux Pt (2X2)mrad^2 [ph/s/100mA]    Flux (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Rh (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Pt (1.1X0.26)mrad^2 [ph/s/100mA]  
18000.00	1.333465E+12	1.155204E+12	1.066045E+12	5.784412E+11	5.011139E+11	4.624379E+11
54000.00	2.142257E+10	5.533961E+04	1.478578E+07	1.119623E+10	2.892255E+04	7.727603E+06
72000.00	5.683041E+09	1.265689E+03	2.031014E+05	3.053323E+09	6.800160E+02	1.091201E+05
90000.00	8.034718E+08	2.801041E+01	4.020040E+03	4.457820E+08	1.554073E+01	2.230397E+03
126000.00	4.038412E+07	8.966524E-02	1.187018E+01	2.418062E+07	5.368844E-02	7.107451E+00
144000.00	1.458571E+07	1.095588E-02	1.413387E+00	9.088441E+06	6.826676E-03	8.806901E-01
162000.00	2.807544E+06	8.130530E-04	1.031076E-01	1.818987E+06	5.267711E-04	6.680266E-02
198000.00	2.401503E+05	1.377552E-05	1.704726E-03	1.661899E+05	9.533001E-06	1.179712E-03
216000.00	1.115368E+05	3.175185E-06	3.896865E-04	7.928854E+04	2.257154E-06	2.770177E-04
234000.00	2.462097E+04	3.681377E-07	4.488388E-05	1.788777E+04	2.674615E-07	3.260930E-05
270000.00	2.505725E+03	1.186335E-08	1.432332E-06	1.873722E+03	8.871139E-09	1.071064E-06
288000.00	1.237662E+03	3.489835E-09	4.198081E-07	9.330302E+02	2.630865E-09	3.164787E-07
306000.00	2.836078E+02	4.915770E-10	5.895084E-08	2.146885E+02	3.721200E-10	4.462523E-08
342000.00	3.275790E+01	2.326500E-11	2.775928E-09	2.475844E+01	1.758300E-11	2.098048E-09
360000.00	1.582735E+01	7.450000E-12	8.871440E-10	1.189879E+01	5.601000E-12	6.669430E-10
378000.00	3.658403E+00	1.164000E-12	1.384350E-10	2.730281E+00	8.690000E-13	1.033140E-10
