#Energy[eV]    Flux (2X2)mrad^2 [ph/s/100mA]    Flux Rh (2X2)mrad^2 [ph/s/100mA]    Flux Pt (2X2)mrad^2 [ph/s/100mA]    Flux (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Rh (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Pt (1.1X0.26)mrad^2 [ph/s/100mA]  
9000.00	1.511211E+12	1.332059E+12	1.395400E+12	5.096108E+11	4.491972E+11	4.705570E+11
27000.00	6.529554E+10	1.341602E+08	5.263154E+10	3.139191E+10	6.449974E+07	2.530348E+10
36000.00	2.837583E+10	2.916283E+06	1.872418E+10	1.427908E+10	1.467511E+06	9.422248E+09
45000.00	6.579178E+09	8.479775E+04	4.511728E+07	3.388393E+09	4.367234E+04	2.323619E+07
63000.00	8.897019E+08	6.115510E+02	1.196306E+05	4.714472E+08	3.240569E+02	6.339145E+04
72000.00	5.311711E+08	1.182989E+02	1.898308E+04	2.853819E+08	6.355838E+01	1.019902E+04
81000.00	1.677710E+08	1.398779E+01	1.985758E+03	9.152588E+07	7.630906E+00	1.083312E+03
99000.00	3.863408E+07	6.148079E-01	8.642795E+01	2.181602E+07	3.471717E-01	4.880442E+01
108000.00	2.718672E+07	2.121197E-01	2.913492E+01	1.564918E+07	1.221000E-01	1.677060E+01
117000.00	9.764780E+06	3.963745E-02	5.336038E+00	5.728795E+06	2.325447E-02	3.130544E+00
135000.00	2.571353E+06	3.259613E-03	4.255060E-01	1.571041E+06	1.991553E-03	2.599750E-01
144000.00	1.966163E+06	1.476861E-03	1.905256E-01	1.225128E+06	9.202408E-04	1.187177E-01
153000.00	7.521720E+05	3.458227E-04	4.419501E-02	4.782021E+05	2.198608E-04	2.809749E-02
171000.00	2.087255E+05	3.905532E-05	4.916356E-03	1.376348E+05	2.575331E-05	3.241875E-03
180000.00	1.516818E+05	1.876079E-05	2.346423E-03	1.017584E+05	1.258601E-05	1.574139E-03
189000.00	5.623701E+04	4.693159E-06	5.836650E-04	3.834440E+04	3.199963E-06	3.979637E-04
207000.00	1.542146E+04	6.183853E-07	7.619140E-05	1.082211E+04	4.339557E-07	5.346778E-05
216000.00	1.315506E+04	3.744929E-07	4.596104E-05	9.351579E+03	2.662170E-07	3.267248E-05
225000.00	4.995530E+03	1.023964E-07	1.252331E-05	3.592153E+03	7.363051E-08	9.005179E-06
243000.00	1.386674E+03	1.530749E-08	1.861072E-06	1.016550E+03	1.122169E-08	1.364324E-06
252000.00	1.068602E+03	8.806454E-09	1.067969E-06	7.893559E+02	6.505161E-09	7.888889E-07
261000.00	3.618445E+02	2.249370E-09	2.721538E-07	2.691536E+02	1.673166E-09	2.024383E-07
279000.00	1.095163E+02	3.984640E-10	4.801732E-08	8.227642E+01	2.993550E-10	3.607402E-08
288000.00	8.756315E+01	2.469020E-10	2.970094E-08	6.601081E+01	1.861310E-10	2.239050E-08
297000.00	3.729447E+01	8.214500E-11	9.865469E-09	2.817683E+01	6.206200E-11	7.453589E-09
315000.00	1.203671E+01	1.653400E-11	1.979982E-09	9.117827E+00	1.252400E-11	1.499840E-09
324000.00	8.676441E+00	9.507000E-12	1.137056E-09	6.571644E+00	7.201000E-12	8.612200E-10
333000.00	3.071391E+00	2.701000E-12	3.227020E-10	2.323136E+00	2.043000E-12	2.440850E-10
351000.00	9.986393E-01	5.760000E-13	6.864000E-11	7.529411E-01	4.340000E-13	5.175200E-11
360000.00	7.910580E-01	3.720000E-13	4.434000E-11	5.947068E-01	2.800000E-13	3.333400E-11
369000.00	3.688127E-01	1.420000E-13	1.694400E-11	2.763326E-01	1.070000E-13	1.269600E-11
