#Energy[eV]    Flux (2X2)mrad^2 [ph/s/100mA]    Flux Rh (2X2)mrad^2 [ph/s/100mA]    Flux Pt (2X2)mrad^2 [ph/s/100mA]    Flux (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Rh (1.1X0.26)mrad^2 [ph/s/100mA]    Flux Pt (1.1X0.26)mrad^2 [ph/s/100mA]  
6000.00	1.282199E+12	1.098094E+12	1.168651E+12	3.645244E+11	3.121842E+11	3.322431E+11
18000.00	8.612749E+10	7.461377E+10	6.885507E+10	3.736108E+10	3.236657E+10	2.986851E+10
24000.00	4.431053E+10	3.325473E+08	3.589697E+10	2.077108E+10	1.558854E+08	1.682712E+10
30000.00	1.204341E+10	7.819754E+06	9.578755E+09	5.901366E+09	3.831741E+06	4.693665E+09
42000.00	2.313132E+09	5.578496E+04	4.799926E+07	1.183491E+09	2.854181E+04	2.455834E+07
48000.00	1.629438E+09	1.183491E+04	4.615908E+06	8.437379E+08	6.128223E+03	2.390159E+06
54000.00	5.998714E+08	1.549611E+03	4.140293E+05	3.135152E+08	8.098848E+02	2.163872E+05
66000.00	1.972062E+08	9.137165E+01	1.663103E+04	1.049198E+08	4.861252E+01	8.848218E+03
72000.00	1.632279E+08	3.635304E+01	5.833464E+03	8.769733E+07	1.953137E+01	3.134141E+03
78000.00	7.006063E+07	7.994656E+00	1.058365E+03	3.802146E+07	4.338649E+00	5.743682E+02
90000.00	2.424749E+07	8.453093E-01	1.213184E+02	1.345299E+07	4.689942E-01	6.730982E+01
96000.00	2.175730E+07	4.458114E-01	6.312882E+01	1.221601E+07	2.503085E-01	3.544477E+01
102000.00	9.372875E+06	1.167638E-01	1.628077E+01	5.326067E+06	6.635014E-02	9.251428E+00
114000.00	3.545057E+06	1.778512E-02	2.409979E+00	2.067612E+06	1.037296E-02	1.405591E+00
120000.00	3.216626E+06	1.062310E-02	1.421711E+00	1.900588E+06	6.276802E-03	8.400372E-01
126000.00	1.434946E+06	3.186024E-03	4.217762E-01	8.591960E+05	1.907681E-03	2.525450E-01
138000.00	5.362254E+05	5.687248E-04	7.393673E-02	3.298241E+05	3.498140E-04	4.547736E-02
144000.00	5.413224E+05	4.066080E-04	5.245534E-02	3.373013E+05	2.533599E-04	3.268524E-02
150000.00	2.328987E+05	1.256902E-04	1.610772E-02	1.470180E+05	7.934235E-05	1.016805E-02
162000.00	9.362453E+04	2.711327E-05	3.438379E-03	6.065865E+04	1.756649E-05	2.227700E-03
168000.00	7.686018E+04	1.659142E-05	2.093443E-03	5.038434E+04	1.087621E-05	1.372320E-03
174000.00	3.561020E+04	5.790374E-06	7.272446E-04	2.362192E+04	3.841027E-06	4.824155E-04
186000.00	1.428897E+04	1.356649E-06	1.690242E-04	9.691195E+03	9.201189E-07	1.146372E-04
192000.00	1.234010E+04	9.070466E-07	1.126117E-04	8.456385E+03	6.215781E-07	7.717023E-05
198000.00	5.867485E+03	3.365713E-07	4.165082E-05	4.060444E+03	2.329156E-07	2.882339E-05
210000.00	2.265756E+03	8.091671E-08	9.956240E-06	1.597202E+03	5.704070E-08	7.018463E-06
216000.00	2.142616E+03	6.099514E-08	7.485857E-06	1.523129E+03	4.335981E-08	5.321495E-06
222000.00	9.745706E+02	2.225412E-08	2.724798E-06	6.981507E+02	1.594213E-08	1.951957E-06
234000.00	4.735867E+02	7.081163E-09	8.633457E-07	3.440730E+02	5.144648E-09	6.272430E-07
240000.00	3.283527E+02	4.005344E-09	4.874070E-07	2.399299E+02	2.926736E-09	3.561521E-07
246000.00	1.434526E+02	1.434856E-09	1.742948E-07	1.054340E+02	1.054583E-09	1.281022E-07
258000.00	7.868810E+01	5.367630E-10	6.499229E-08	5.840799E+01	3.984240E-10	4.824197E-08
264000.00	7.827515E+01	4.439060E-10	5.366978E-08	5.833271E+01	3.308110E-10	3.999614E-08
270000.00	3.231422E+01	1.529920E-10	1.847158E-08	2.416382E+01	1.144040E-10	1.381262E-08
282000.00	1.309764E+01	4.373300E-11	5.266892E-09	9.851576E+00	3.289400E-11	3.961567E-09
288000.00	1.256847E+01	3.543900E-11	4.263158E-09	9.474936E+00	2.671600E-11	3.213846E-09
294000.00	8.741894E+00	2.089000E-11	2.510129E-09	6.603763E+00	1.578000E-11	1.896191E-09
306000.00	3.125845E+00	5.418000E-12	6.497390E-10	2.366235E+00	4.101000E-12	4.918470E-10
312000.00	2.830722E+00	4.199000E-12	5.030260E-10	2.143947E+00	3.180000E-12	3.809850E-10
318000.00	1.184632E+00	1.508000E-12	1.805170E-10	8.972244E-01	1.142000E-12	1.367210E-10
330000.00	6.761255E-01	6.390000E-13	7.641700E-11	5.116816E-01	4.840000E-13	5.783100E-11
336000.00	5.611665E-01	4.590000E-13	5.484700E-11	4.242482E-01	3.470000E-13	4.146500E-11
342000.00	2.731008E-01	1.940000E-13	2.314300E-11	2.064097E-01	1.470000E-13	1.749100E-11
354000.00	8.559691E-02	4.600000E-14	5.493000E-12	6.448752E-02	3.500000E-14	4.139000E-12
360000.00	9.200665E-02	4.300000E-14	5.157000E-12	6.916936E-02	3.300000E-14	3.877000E-12
366000.00	3.682798E-02	1.500000E-14	1.807000E-12	2.763287E-02	1.100000E-14	1.356000E-12
