#Energy[eV]    Flux (66X66)urad^2 [ph/s/100mA]    Flux Pd (66X66)umrad^2 [ph/s/100mA]    Flux (24X66)urad^2 [ph/s/100mA]    Flux Pd (24X66)urad^2 [ph/s/100mA] 
5000.0	2.431743E+13	2.107726E+13	1.424281E+13	1.234503E+13
15000.0	2.762958E+11	2.548470E+11	1.701210E+11	1.569145E+11
20000.0	4.137357E+10	3.804865E+10	2.246791E+10	2.066231E+10
25000.0	7.555532E+09	2.245869E+09	4.722442E+09	1.403738E+09
35000.0	3.979039E+08	7.109632E+05	2.324431E+08	4.153225E+05
40000.0	1.700700E+08	6.849794E+04	9.615496E+07	3.872768E+04
45000.0	3.394541E+07	4.125130E+03	1.859015E+07	2.259121E+03
55000.0	3.888877E+06	7.115438E+01	1.931211E+06	3.533517E+01
60000.0	1.818528E+06	1.516677E+01	8.989278E+05	7.497181E+00
65000.0	4.480672E+05	1.839743E+00	2.162341E+05	8.878470E-01
75000.0	6.143344E+04	7.292970E-02	2.727407E+04	3.237797E-02
80000.0	3.064849E+04	2.097187E-02	1.345194E+04	9.204765E-03
85000.0	9.019341E+03	3.692772E-03	3.752093E+03	1.536212E-03
95000.0	1.658944E+03	2.669259E-04	6.624495E+02	1.065889E-04
100000.0	1.202205E+03	1.261307E-04	4.633102E+02	4.860872E-05
105000.0	5.196649E+02	3.635821E-05	1.959246E+02	1.370781E-05
115000.0	2.245702E+02	7.407562E-06	8.262445E+01	2.725409E-06
120000.0	2.374959E+02	5.518473E-06	8.689289E+01	2.019050E-06
125000.0	1.184766E+02	1.968662E-06	4.324474E+01	7.185747E-07
135000.0	8.011813E+01	7.087562E-07	2.918861E+01	2.582138E-07
140000.0	7.543641E+01	4.957780E-07	2.747948E+01	1.805988E-07
145000.0	4.346750E+01	2.145506E-07	1.583288E+01	7.814926E-08
155000.0	2.576825E+01	7.388525E-08	9.384314E+00	2.690763E-08
160000.0	2.791555E+01	6.182981E-08	1.016504E+01	2.251441E-08
165000.0	1.578448E+01	2.722865E-08	5.747324E+00	9.914287E-09
175000.0	1.152481E+01	1.233395E-08	4.196149E+00	4.490756E-09
180000.0	1.122997E+01	9.565218E-09	4.088365E+00	3.482299E-09
185000.0	8.167916E+00	5.572641E-09	2.973233E+00	2.028517E-09
195000.0	4.247881E+00	1.892884E-09	1.546515E+00	6.891371E-10
200000.0	4.682960E+00	1.700529E-09	1.704790E+00	6.190624E-10
205000.0	3.429052E+00	1.019952E-09	1.248435E+00	3.713399E-10
215000.0	2.843826E+00	5.758046E-10	1.035177E+00	2.095978E-10
220000.0	2.155291E+00	3.624914E-10	7.843386E-01	1.319154E-10
225000.0	1.415452E+00	1.985872E-10	5.153346E-01	7.230118E-11
235000.0	1.246664E+00	1.231765E-10	4.537959E-01	4.483726E-11
240000.0	1.488295E+00	1.241014E-10	5.418667E-01	4.518356E-11
245000.0	5.949669E-01	4.201781E-11	2.165755E-01	1.529501E-11
255000.0	4.768948E-01	2.440223E-11	1.735402E-01	8.879877E-12
260000.0	8.053381E-01	3.524465E-11	2.931051E-01	1.282739E-11
265000.0	2.954517E-01	1.109214E-11	1.075037E-01	4.036010E-12
275000.0	3.369299E-01	9.389090E-12	1.226004E-01	3.416456E-12
280000.0	5.234887E-01	1.261964E-11	1.904451E-01	4.591022E-12
285000.0	1.651963E-01	3.453957E-12	6.009446E-02	1.256467E-12
295000.0	4.749948E-02	7.526293E-13	1.728509E-02	2.738822E-13
300000.0	9.062774E-02	1.254523E-12	3.297460E-02	4.564542E-13
305000.0	4.464689E-03	5.411426E-14	1.625032E-03	1.969620E-14
315000.0	7.156374E-02	6.693070E-13	2.603235E-02	2.434702E-13
320000.0	2.059656E-03	1.697383E-14	7.495045E-04	6.176741E-15
325000.0	8.534893E-02	6.209988E-13	3.106413E-02	2.260226E-13
335000.0	9.255133E-02	5.279220E-13	3.367645E-02	1.920938E-13
340000.0	2.801094E-04	1.418558E-15	1.019239E-04	5.161732E-16
345000.0	1.601911E-02	7.215167E-14	5.829421E-03	2.625629E-14
355000.0	1.476241E-03	5.286124E-15	5.372441E-04	1.923764E-15
360000.0	1.497092E-02	4.791443E-14	5.446932E-03	1.743291E-14
365000.0	5.051340E-02	1.447259E-13	1.838074E-02	5.266266E-14
375000.0	2.771798E-02	6.392875E-14	1.008561E-02	2.326145E-14
380000.0	1.501868E-05	3.114573E-17	5.464931E-06	1.133317E-17
385000.0	1.744803E-07	3.258071E-19	6.348892E-08	1.185529E-19
395000.0	6.066396E-05	9.221529E-17	2.207607E-05	3.355783E-17
400000.0	8.228105E-06	1.130706E-17	2.994188E-06	4.114613E-18
