#     Energy       Flux            PL            PC          PL45
#         eV  ph/s/0.1%             -             -             -
1.42000e+04  4.449e+12  9.378705e-01  0.000000e+00  0.000000e+00
1.42500e+04  4.424e+12  9.378753e-01  0.000000e+00  0.000000e+00
1.43000e+04  4.398e+12  9.378802e-01  0.000000e+00  0.000000e+00
1.43500e+04  4.373e+12  9.378854e-01  0.000000e+00  0.000000e+00
1.44000e+04  4.348e+12  9.378907e-01  0.000000e+00  0.000000e+00
1.44500e+04  4.323e+12  9.378962e-01  0.000000e+00  0.000000e+00
1.45000e+04  4.298e+12  9.379019e-01  0.000000e+00  0.000000e+00
1.45500e+04  4.274e+12  9.379077e-01  0.000000e+00  0.000000e+00
1.46000e+04  4.249e+12  9.379138e-01  0.000000e+00  0.000000e+00
1.46500e+04  4.225e+12  9.379200e-01  0.000000e+00  0.000000e+00
1.47000e+04  4.200e+12  9.379264e-01  0.000000e+00  0.000000e+00
1.47500e+04  4.176e+12  9.379329e-01  0.000000e+00  0.000000e+00
1.48000e+04  4.152e+12  9.379396e-01  0.000000e+00  0.000000e+00
1.48500e+04  4.127e+12  9.379465e-01  0.000000e+00  0.000000e+00
1.49000e+04  4.103e+12  9.379535e-01  0.000000e+00  0.000000e+00
1.49500e+04  4.079e+12  9.379607e-01  0.000000e+00  0.000000e+00
1.50000e+04  4.056e+12  9.379681e-01  0.000000e+00  0.000000e+00
1.50500e+04  4.032e+12  9.379756e-01  0.000000e+00  0.000000e+00
1.51000e+04  4.008e+12  9.379833e-01  0.000000e+00  0.000000e+00
1.51500e+04  3.985e+12  9.379911e-01  0.000000e+00  0.000000e+00
1.52000e+04  3.961e+12  9.379991e-01  0.000000e+00  0.000000e+00
1.52500e+04  3.938e+12  9.380072e-01  0.000000e+00  0.000000e+00
1.53000e+04  3.915e+12  9.380155e-01  0.000000e+00  0.000000e+00
1.53500e+04  3.892e+12  9.380240e-01  0.000000e+00  0.000000e+00
1.54000e+04  3.869e+12  9.380326e-01  0.000000e+00  0.000000e+00
1.54500e+04  3.846e+12  9.380413e-01  0.000000e+00  0.000000e+00
1.55000e+04  3.823e+12  9.380502e-01  0.000000e+00  0.000000e+00
1.55500e+04  3.800e+12  9.380592e-01  0.000000e+00  0.000000e+00
1.56000e+04  3.778e+12  9.380684e-01  0.000000e+00  0.000000e+00
1.56500e+04  3.755e+12  9.380777e-01  0.000000e+00  0.000000e+00
1.57000e+04  3.733e+12  9.380872e-01  0.000000e+00  0.000000e+00
1.57500e+04  3.711e+12  9.380968e-01  0.000000e+00  0.000000e+00
1.58000e+04  3.689e+12  9.381065e-01  0.000000e+00  0.000000e+00
1.58500e+04  3.666e+12  9.381164e-01  0.000000e+00  0.000000e+00
1.59000e+04  3.644e+12  9.381264e-01  0.000000e+00  0.000000e+00
1.59500e+04  3.623e+12  9.381366e-01  0.000000e+00  0.000000e+00
